dataset,n,kappa,h,label,nearest_control,margin,ferro_score,antiphase_score,transverse_score,distance_ferro_like,distance_antiphase_like,distance_paramagnetic_like,distance_degraded
grid_n8,8,0.30000000000000004,0.0,ferro_like,ferro_like,0.9100137361600648,1.0,-0.3333333333333333,0.0,0.0,1.4142135623730951,1.352081728298996,0.9100137361600648
grid_n8,8,0.30000000000000004,0.1,ferro_like,ferro_like,0.835818083426271,0.9947351670021854,-0.3315706623431098,0.0721116339473335,0.07227072293839315,1.4118659968858684,1.296303210036191,0.9080888063646642
grid_n8,8,0.30000000000000004,0.2,ferro_like,ferro_like,0.7505131334751342,0.9765225006475957,-0.32542389392568566,0.14899663319176726,0.1505230659814859,1.4034626501671812,1.230395451205707,0.9010361994566201
grid_n8,8,0.30000000000000004,0.30000000000000004,ferro_like,ferro_like,0.6314832395657345,0.9311947640628527,-0.31077506849371533,0.24188428459020522,0.24983762951566477,1.381366092305936,1.1370830686884679,0.8813208690813993
grid_n8,8,0.30000000000000004,0.4,ferro_like,ferro_like,0.38836605923019824,0.7907925073554267,-0.27238794143753625,0.38653596722830297,0.43012681080744325,1.3143355254286035,0.9470262107491267,0.8184928700376415
grid_n8,8,0.30000000000000004,0.5,uncertain,paramagnetic_like,0.11139424778260398,0.49657098606869454,-0.2024062368522602,0.5797100031155438,0.7346744858508503,1.209278785499364,0.6232802380682463,0.7402015005371829
grid_n8,8,0.30000000000000004,0.6000000000000001,paramagnetic_like,paramagnetic_like,0.34308363041707457,0.28986802883461465,-0.15018931214774978,0.6992526573430203,0.9454716053727259,1.173230401604169,0.4092281186434392,0.7523117490605138
grid_n8,8,0.30000000000000004,0.7000000000000001,paramagnetic_like,paramagnetic_like,0.47911560727418456,0.1980671752002401,-0.11873305301681499,0.7621062547098667,1.0483708715210966,1.1720915580190594,0.30750484832087355,0.7866204555950581
grid_n8,8,0.30000000000000004,0.8,paramagnetic_like,paramagnetic_like,0.5686127816608443,0.15269432854970752,-0.09608415389105773,0.8030522760991821,1.1073469539953213,1.1779467654870024,0.24866136134357167,0.8172741430044159
grid_n8,8,0.30000000000000004,0.9,paramagnetic_like,paramagnetic_like,0.6342795912828798,0.12620578561273676,-0.07808931042378868,0.8333090410760564,1.147003813189471,1.1847412535778263,0.20835250405862296,0.8426320953415027
grid_n8,8,0.30000000000000004,1.0,paramagnetic_like,paramagnetic_like,0.6852277575953628,0.1086821353943335,-0.06332887598191113,0.8569115303140604,1.1762456670641088,1.1911091134736735,0.17825166752308205,0.8634794251184449
grid_n8,8,0.30000000000000004,1.1,paramagnetic_like,paramagnetic_like,0.7259126162459171,0.09604767165142311,-0.051116344750715026,0.8758220823373692,1.1989497271690932,1.1967616265551406,0.154767277232186,0.880679893478103
grid_n8,8,0.30000000000000004,1.2000000000000002,paramagnetic_like,paramagnetic_like,0.7589826469873141,0.08638563772563959,-0.040989545228353186,0.8912304353883841,1.217138505716881,1.2017010135475135,0.135975580712024,0.8949582276993381
grid_n8,8,0.30000000000000004,1.3,paramagnetic_like,paramagnetic_like,0.7862161834574501,0.07868616688940411,-0.03258301920222029,0.9039480773131343,1.2320218578225632,1.2060071222892292,0.1206794463714697,0.9068956298289198
grid_n8,8,0.30000000000000004,1.4000000000000001,paramagnetic_like,paramagnetic_like,0.8088878898648311,0.07236550229415219,-0.025594401571633136,0.914560995269335,1.2443942766594902,1.2097720228022768,0.10806341296437544,0.9169513028292066
grid_n8,8,0.30000000000000004,1.5,paramagnetic_like,paramagnetic_like,0.8279440418327734,0.06706000399918034,-0.01977270224577225,0.9235050108712802,1.2548103740872736,1.2130800201488225,0.09754203012236588,0.9254860719551392
grid_n8,8,0.30000000000000004,1.6,paramagnetic_like,paramagnetic_like,0.8441019927794446,0.06252919677668792,-0.014910952666080632,0.931110207789442,1.2636733601108456,1.2160028307582837,0.08868136945849668,0.9327833622379413
grid_n8,8,0.30000000000000004,1.7000000000000002,paramagnetic_like,paramagnetic_like,0.857913520697819,0.058606296499418065,-0.010839609672267714,0.9376300054605835,1.271284808682278,1.2185998105074196,0.08115293591117423,0.9390664566089932
grid_n8,8,0.30000000000000004,1.8,paramagnetic_like,paramagnetic_like,0.8698079887817926,0.055171138675849045,-0.007420380764928495,0.9432612384646886,1.2778750872614804,1.2209196543891268,0.07470415382293774,0.9445121426047303
grid_n8,8,0.30000000000000004,1.9000000000000001,paramagnetic_like,paramagnetic_like,0.8801228921619639,0.05213444684809684,-0.004540674416236771,0.9481584239722479,1.2836231296400122,1.2230023027596244,0.0691383804016315,0.9492612725635954
grid_n8,8,0.30000000000000004,2.0,paramagnetic_like,paramagnetic_like,0.8891259723009757,0.049428207274485256,-0.002108817570939836,0.9524440748361966,1.2886698580904479,1.224880644078277,0.06430087446232646,0.9534268467633021
grid_n8,8,0.35000000000000003,0.0,ferro_like,ferro_like,0.9100137361600648,1.0,-0.3333333333333333,0.0,0.0,1.4142135623730951,1.352081728298996,0.9100137361600648
grid_n8,8,0.35000000000000003,0.1,ferro_like,ferro_like,0.8292786719467228,0.9937195001334389,-0.3312248464709205,0.07818107083958675,0.07838992527987987,1.4113792457469692,1.291317211498451,0.9076685972266026
grid_n8,8,0.35000000000000003,0.2,ferro_like,ferro_like,0.7272428146139642,0.9679691038027833,-0.3226536894293881,0.1667342754197425,0.169263076498786,1.3987767709197874,1.2125404166296403,0.8965058911127503
grid_n8,8,0.35000000000000003,0.30000000000000004,ferro_like,ferro_like,0.4905455882302549,0.8458944442127968,-0.2897434152268264,0.3121849575517967,0.34162948594434656,1.3347812951488467,1.0335112186008966,0.8321750741746015
grid_n8,8,0.35000000000000003,0.4,uncertain,paramagnetic_like,0.10234865828627637,0.4189992772577994,-0.19882920700138854,0.5653998393513804,0.7670066179351143,1.170381005339498,0.5878163566795567,0.690165014965833
grid_n8,8,0.35000000000000003,0.5,paramagnetic_like,paramagnetic_like,0.3374786684136936,0.2036821450242572,-0.1466146703429615,0.6846878311353021,0.9868678228058438,1.1402955138894648,0.37851845842170834,0.715997126835402
grid_n8,8,0.35000000000000003,0.6000000000000001,paramagnetic_like,paramagnetic_like,0.4611363519278911,0.1388493854105944,-0.11758350131864666,0.7434103688132256,1.0708009619210872,1.1471601355075218,0.29728083831478175,0.7584171902426728
grid_n8,8,0.35000000000000003,0.7000000000000001,paramagnetic_like,paramagnetic_like,0.548008414795229,0.1109794655528149,-0.0947851596303921,0.7851223260503715,1.1196176706829797,1.1575558442980605,0.24628401875473652,0.7942924335499655
grid_n8,8,0.35000000000000003,0.8,paramagnetic_like,paramagnetic_like,0.6155588531045821,0.09516256119632979,-0.0755696553013343,0.8176757568687397,1.1544730806449577,1.1673461607335835,0.20829755823403162,0.8238564113386138
grid_n8,8,0.35000000000000003,0.9,paramagnetic_like,paramagnetic_like,0.6695745403791233,0.08447470098400459,-0.05938632594432839,0.8437073598384162,1.1814366765560589,1.1758838532569134,0.1785347561285294,0.8481092965076528
grid_n8,8,0.35000000000000003,1.0,paramagnetic_like,paramagnetic_like,0.7132523196763775,0.0764594367370778,-0.04590632154491211,0.8647529056533596,1.203033869177926,1.1831965124173018,0.15476776849681928,0.8680200881731968
grid_n8,8,0.35000000000000003,1.1,paramagnetic_like,paramagnetic_like,0.748860171824343,0.070067698048398,-0.034777754023232244,0.8819239639140044,1.2206642533769438,1.1894563136541991,0.1355769598405444,0.8844371316648874
grid_n8,8,0.35000000000000003,1.2000000000000002,paramagnetic_like,paramagnetic_like,0.7781264819715115,0.06477662862439115,-0.025638265023183966,0.8960657701714714,1.2352479980789048,1.1948448076572131,0.11993597616975556,0.8980624581412671
grid_n8,8,0.35000000000000003,1.3,paramagnetic_like,paramagnetic_like,0.8023855752894804,0.06028938001971129,-0.0181489596863319,0.9078246000380561,1.2474432697381517,1.1995184724625976,0.10707233151685897,0.9094579068063393
grid_n8,8,0.35000000000000003,1.4000000000000001,paramagnetic_like,paramagnetic_like,0.8226681345011359,0.05641893303391177,-0.012013034261455058,0.9176944255662303,1.2577400023835577,1.203604003731011,0.09639731074855593,0.9190654452496918
grid_n8,8,0.35000000000000003,1.5,paramagnetic_like,paramagnetic_like,0.8397707221854799,0.05303790659099878,-0.006980680328619056,0.9260535569727899,1.266510666927329,1.2072019824651896,0.0874597340827592,0.9272304562682391
grid_n8,8,0.35000000000000003,1.6,paramagnetic_like,paramagnetic_like,0.8543107105712721,0.050054534935927944,-0.0028464501197161818,0.9331931831245885,1.274042342017819,1.2103920854713557,0.07991212937098859,0.9342228399422606
grid_n8,8,0.35000000000000003,1.7000000000000002,paramagnetic_like,paramagnetic_like,0.8667689593776147,0.047400014204167694,0.0005564768944870865,0.939339058455599,1.2805587158224858,1.2132377896292617,0.07348537726946139,0.940254336647076
grid_n8,8,0.35000000000000003,1.8,paramagnetic_like,paramagnetic_like,0.8775223951660062,0.04502123981636633,0.0033627070342236256,0.9446677006211193,1.286235795423615,1.215790126031761,0.06796968822760786,0.945492083393614
grid_n8,8,0.35000000000000003,1.9000000000000001,paramagnetic_like,paramagnetic_like,0.886868611736378,0.04287632308278466,0.005680614417533499,0.9493183882318813,1.2912133531804668,1.2180905414623815,0.06320036615179829,0.9500689778881762
grid_n8,8,0.35000000000000003,2.0,paramagnetic_like,paramagnetic_like,0.8950443588830401,0.04093165591862845,0.007597487271849761,0.9534020328957415,1.2956033702199574,1.2201730450535027,0.05904716362607853,0.9540915225091187
grid_n8,8,0.4,0.0,ferro_like,ferro_like,0.9100137361600648,1.0,-0.3333333333333333,0.0,0.0,1.4142135623730951,1.352081728298996,0.9100137361600648
grid_n8,8,0.4,0.1,ferro_like,ferro_like,0.8203106820570294,0.9919412010503417,-0.3306183938077531,0.08615349198437558,0.08646556103210175,1.4104258171893775,1.2844984122458416,0.9067762430891312
grid_n8,8,0.4,0.2,ferro_like,ferro_like,0.6172737853710257,0.9055461540378997,-0.30780978580710144,0.22156209258127932,0.23724828340626153,1.361141872200027,1.134497148901158,0.8545220687772873
grid_n8,8,0.4,0.30000000000000004,uncertain,paramagnetic_like,0.12901706848369715,0.2048483138342194,-0.18152754398550483,0.5708444719354783,0.9071411327797502,1.097123921883517,0.484600763993604,0.6136178324773012
grid_n8,8,0.4,0.4,paramagnetic_like,paramagnetic_like,0.30303920148373514,0.08874131660018425,-0.14574493913063277,0.657404170814865,1.042949402700974,1.1007534552935048,0.3678989102764612,0.6709381117601964
grid_n8,8,0.4,0.5,paramagnetic_like,paramagnetic_like,0.41379841644264825,0.07018963918447911,-0.12016192388854001,0.7127548175798212,1.0933890501470265,1.1173962454684843,0.30725166603488163,0.7210500824775299
grid_n8,8,0.4,0.6000000000000001,paramagnetic_like,paramagnetic_like,0.5050749015671343,0.06426373364414235,-0.09620891314917934,0.7581493039668058,1.1299564898050634,1.1329503839328527,0.2585734818045031,0.7636483833716374
grid_n8,8,0.4,0.7000000000000001,paramagnetic_like,paramagnetic_like,0.5804096848173219,0.06082244562363342,-0.07457958840078564,0.795376237144908,1.160003302955422,1.146261892112804,0.2187050618736473,0.7991147466909692
grid_n8,8,0.4,0.8,paramagnetic_like,paramagnetic_like,0.6417632198716358,0.057868014173409844,-0.05596187809602889,0.8255672226840893,1.1850804154845178,1.1574227547065365,0.18641954507460576,0.8281827649462415
grid_n8,8,0.4,0.9,paramagnetic_like,paramagnetic_like,0.6914061214132281,0.05502411131352623,-0.040468405873032166,0.8499675968467217,1.205975887574882,1.1667787472439852,0.16046485711770467,0.8518709785309327
grid_n8,8,0.4,1.0,paramagnetic_like,paramagnetic_like,0.7315968475051645,0.05227271464745696,-0.027837031653759725,0.8697562320702243,1.2233753820202173,1.1746829884895764,0.13961139769640116,0.8712082452015657
grid_n8,8,0.4,1.1,paramagnetic_like,paramagnetic_like,0.7643074262407933,0.04965314526503369,-0.01765493860789306,0.8859267699290907,1.237902334208752,1.1814303200634073,0.12278285648386801,0.8870902827246613
grid_n8,8,0.4,1.2000000000000002,paramagnetic_like,paramagnetic_like,0.7911408917130439,0.04719505690650599,-0.009492335721088948,0.8992668110634244,1.2500938993529132,1.1872508624412073,0.10910175001354475,0.9002426417265886
grid_n8,8,0.4,1.3,paramagnetic_like,paramagnetic_like,0.8133539947107525,0.044910551615268836,-0.002962516327099096,0.910382977191267,1.2603932360009868,1.1923205731574074,0.0978794194815616,0.9112334141923142
grid_n8,8,0.4,1.4000000000000001,paramagnetic_like,paramagnetic_like,0.8319162520030038,0.042798867465591375,0.0022595203240932302,0.9197377508068172,1.2691569582431845,1.1967740481125657,0.08858514959410645,0.9205014015971102
grid_n8,8,0.4,1.5,paramagnetic_like,paramagnetic_like,0.8475720984906298,0.040851803604455714,0.006437636419530213,0.927683753866062,1.2766687028508459,1.2007152778728867,0.08081262103617301,0.9283847195268028
grid_n8,8,0.4,1.6,paramagnetic_like,paramagnetic_like,0.860894175960216,0.039057573544840754,0.009782357612836115,0.9344913749916534,1.2831532991419174,1.20422572899893,0.07425068687361837,0.9351448628338344
grid_n8,8,0.4,1.7000000000000002,paramagnetic_like,paramagnetic_like,0.8723253749285733,0.037403148903506045,0.012460326173515371,0.9403697260757085,1.2887892425993608,1.2073701723832242,0.06866009854232971,0.940985473470903
grid_n8,8,0.4,1.8,paramagnetic_like,paramagnetic_like,0.8822107627526858,0.035875560922550544,0.014603123908445795,0.9454821278782239,1.2937188755318731,1.2102008406290459,0.06385573073730273,0.9460664934899886
grid_n8,8,0.4,1.9000000000000001,paramagnetic_like,paramagnetic_like,0.8908214252687455,0.03446256119537061,0.016314728168218107,0.9499574479578983,1.2980563964619194,1.212760404298918,0.0596932680227538,0.9505146932914993
grid_n8,8,0.4,2.0,paramagnetic_like,paramagnetic_like,0.8983721695306907,0.03315291187843937,0.01767752253644191,0.9538984006756814,1.3018940518071602,1.2150841263523569,0.0560593091484019,0.9544314786790925
grid_n8,8,0.45,0.0,ferro_like,ferro_like,0.9100137361600648,1.0,-0.3333333333333333,0.0,0.0,1.4142135623730951,1.352081728298996,0.9100137361600648
grid_n8,8,0.45,0.1,ferro_like,ferro_like,0.7681391041754272,0.9646808649746722,-0.3244698885072496,0.1132817750857813,0.11760962196633197,1.3923822641952943,1.2481935970394122,0.8857487261417591
grid_n8,8,0.45,0.2,uncertain,paramagnetic_like,0.08788931738294009,-0.006431877183045086,-0.1747895876684161,0.545444035092531,1.0426666522092618,1.0431118559682682,0.47311516661731096,0.561004484000251
grid_n8,8,0.45,0.30000000000000004,paramagnetic_like,paramagnetic_like,0.20937944079943183,-0.0013021235025676425,-0.154305656183738,0.6075828758206296,1.0746188915878325,1.0648875669776483,0.40912804227014,0.6185074830695718
grid_n8,8,0.45,0.4,paramagnetic_like,paramagnetic_like,0.32655225487725015,0.010431273336529236,-0.12909417949767468,0.6666973119606472,1.1034874921053233,1.0860850071786896,0.3472005557596217,0.6737528106368719
grid_n8,8,0.45,0.5,paramagnetic_like,paramagnetic_like,0.4330147227959037,0.020136649294141114,-0.10180466446855303,0.719755426521343,1.1328292839131722,1.105101044908929,0.29099368868740993,0.7240084114833136
grid_n8,8,0.45,0.6000000000000001,paramagnetic_like,paramagnetic_like,0.5237995118929286,0.02672713807664914,-0.07580457974512167,0.7646137336833424,1.1606833089589388,1.1214566888416553,0.2432815733126452,0.7670810852055738
grid_n8,8,0.45,0.7000000000000001,paramagnetic_like,paramagnetic_like,0.5980500456337419,0.03065736113340905,-0.05316982207499066,0.8011678902973828,1.185504962522346,1.1352652250734454,0.20455806775582702,0.8026081133895688
grid_n8,8,0.45,0.8,paramagnetic_like,paramagnetic_like,0.6575528871451187,0.03270555944649819,-0.03454461395859724,0.8304982296360963,1.2067758255647403,1.146891251661084,0.17384203183405392,0.8313949189791726
grid_n8,8,0.45,0.9,paramagnetic_like,paramagnetic_like,0.7049948526269795,0.03353771773948244,-0.019705565596737196,0.8540073672671137,1.2246587069452153,1.1567360558640534,0.14964434954203257,0.854639202169012
grid_n8,8,0.45,1.0,paramagnetic_like,paramagnetic_like,0.7429747640200537,0.03362087124445926,-0.008084292721325529,0.8729806456359965,1.2396002724998527,1.1651488314123226,0.13052246233231668,0.8734972263523704
grid_n8,8,0.45,1.1,paramagnetic_like,paramagnetic_like,0.7736499308315133,0.0332564337187607,0.0009402696379932074,0.8884542791935318,1.2520990233992635,1.1724079149119688,0.11528104366256635,0.8889309744940797
grid_n8,8,0.45,1.2000000000000002,paramagnetic_like,paramagnetic_like,0.7986974019594366,0.03263227174316235,0.007921208135035199,0.9012205646032944,1.2626069755710034,1.1787285684620263,0.10299494458490213,0.9016923465443387
grid_n8,8,0.45,1.3,paramagnetic_like,paramagnetic_like,0.8193857737597877,0.03186404010179168,0.013311246756880038,0.9118739449590709,1.2715014819954273,1.1842766647871534,0.09296893389979725,0.9123547076595849
grid_n8,8,0.45,1.4000000000000001,paramagnetic_like,paramagnetic_like,0.8366668126070484,0.03102275387684455,0.017466799755092726,0.9208594664515248,1.2790864215221391,1.1891811020085,0.08468578856585193,0.9213526011729004
grid_n8,8,0.45,1.5,paramagnetic_like,paramagnetic_like,0.8512557937131371,0.030152016614599875,0.020663546680019868,0.9285124070413003,1.2856030046306741,1.1935433777500244,0.07776063830058999,0.9290164320137271
grid_n8,8,0.45,1.6,paramagnetic_like,paramagnetic_like,0.8636939551129345,0.029278538058817385,0.02311330821922497,0.9350879399404812,1.2912420396770128,1.1974445641879816,0.07190546549911732,0.9355994206120518
grid_n8,8,0.45,1.7000000000000002,paramagnetic_like,paramagnetic_like,0.8743947086972809,0.028418531725282494,0.024978728707235092,0.9407825809860259,1.2961548149848245,1.2009503078257386,0.06690288390957921,0.9412975926068601
grid_n8,8,0.45,1.8,paramagnetic_like,paramagnetic_like,0.8836771597741299,0.02758162953019383,0.026385017904825503,0.9457495256481724,1.300461924969115,1.2041144227667804,0.06258718320735189,0.9462643429814818
grid_n8,8,0.45,1.9000000000000001,paramagnetic_like,paramagnetic_like,0.8917902884202442,0.026773302450134935,0.02742898826338669,0.9501096239346691,1.304260155297317,1.206981503416203,0.058830719907564916,0.9506210083278092
grid_n8,8,0.45,2.0,paramagnetic_like,paramagnetic_like,0.8989304314397306,0.02599637593093442,0.028185889041867956,0.9539592866682072,1.307627764899337,1.209588854054124,0.055534137724142736,0.9544645691638733
grid_n8,8,0.5,0.0,degraded,degraded,0.7548191135393006,0.03105590062111799,-0.04347826086956519,0.0,0.8752531364868433,0.797266122647489,1.0009004688690233,0.04244700910818831
grid_n8,8,0.5,0.1,uncertain,degraded,0.02404822873001855,-0.05170356883521902,-0.18531452635328502,0.48747236947119266,1.0472804048023605,1.016998913643122,0.5329618794474548,0.5089136507174362
grid_n8,8,0.5,0.2,uncertain,paramagnetic_like,0.09134425315719136,-0.04016207320374562,-0.16812608516791058,0.5472240917417857,1.069188891343297,1.0368560097801522,0.47131816136561916,0.5626624145228105
grid_n8,8,0.5,0.30000000000000004,paramagnetic_like,paramagnetic_like,0.21505437616739048,-0.026665224870990194,-0.14202801729975179,0.6101758061784234,1.0954000389445304,1.0565411150282196,0.4047888509661984,0.6198432271335889
grid_n8,8,0.5,0.4,paramagnetic_like,paramagnetic_like,0.3369863377894408,-0.01361540176042981,-0.11020523837687494,0.6711236979386576,1.1247342976701988,1.0754106865938404,0.33931287173349295,0.6762992095229338
grid_n8,8,0.5,0.5,paramagnetic_like,paramagnetic_like,0.44629883738280907,-0.0028049878601568473,-0.0780449365625117,0.7250540796920095,1.1542482069085758,1.0929078640215537,0.28111826215619595,0.727417099539005
grid_n8,8,0.5,0.6000000000000001,paramagnetic_like,paramagnetic_like,0.5373769499070307,0.005236249332017907,-0.049678527019207386,0.7697511278789391,1.1812720101088978,1.1086409647521411,0.2332890064505673,0.7706659563575979
grid_n8,8,0.5,0.7000000000000001,paramagnetic_like,paramagnetic_like,0.610176087482577,0.010846858246118434,-0.026705663889711406,0.8055652172095478,1.2045446000050442,1.1224830471622214,0.19569398210018288,0.8058700695827599
grid_n8,8,0.5,0.8,paramagnetic_like,paramagnetic_like,0.6674706790723622,0.01462700941975102,-0.008971282156845136,0.8339869258828925,1.223971580866728,1.1345310134541184,0.1666415854053923,0.8341122644777546
grid_n8,8,0.5,0.9,paramagnetic_like,paramagnetic_like,0.7125992642039743,0.01711887533476061,0.004383387106261072,0.856639956137223,1.2400091473850374,1.1449915444120131,0.1441779491310162,0.8567772133349906
grid_n8,8,0.5,1.0,paramagnetic_like,paramagnetic_like,0.7484771877472243,0.01872594935407276,0.014316335509520309,0.874891162885611,1.2532509031717982,1.1540943351417488,0.1266332683857614,0.8751104561329857
grid_n8,8,0.5,1.1,paramagnetic_like,paramagnetic_like,0.7773716258289609,0.01972742567957031,0.0216552058822758,0.8897878392825264,1.264247690558,1.1620509494841742,0.11273181841065408,0.890103444239615
grid_n8,8,0.5,1.2000000000000002,paramagnetic_like,paramagnetic_like,0.8009671865854163,0.020312027378878956,0.027049826022309615,0.9021058265749853,1.2734552496721125,1.16904216425116,0.10154174970441614,0.9025089362898324
grid_n8,8,0.5,1.3,paramagnetic_like,paramagnetic_like,0.8204979740063258,0.020607211211265377,0.03099032473423935,0.9124160217784356,1.2812337529378852,1.1752178786019438,0.09239213441812659,0.9128901084244524
grid_n8,8,0.5,1.4000000000000001,paramagnetic_like,paramagnetic_like,0.8368689859962741,0.020699855153038977,0.03384065102230519,0.9211409944763985,1.2878631720353562,1.1807011983856583,0.0847995872743436,0.9216685732706177
grid_n8,8,0.5,1.5,paramagnetic_like,paramagnetic_like,0.8507495271688741,0.020649965175521232,0.03587006961363152,0.9285971618706608,1.293560563678859,1.1855932129283984,0.07841295322681678,0.9291624803956908
grid_n8,8,0.5,1.6,paramagnetic_like,paramagnetic_like,0.8626405352136822,0.020499575247669766,0.037278260287520425,0.9350247342298658,1.298494919452042,1.1899772779742084,0.0729740664428649,0.9356146016565471
grid_n8,8,0.5,1.7000000000000002,paramagnetic_like,paramagnetic_like,0.8729219421619645,0.020278527823192918,0.038214087807620034,0.9406086680783483,1.3027988029653452,1.1939225322386264,0.06829053852948005,0.9412124806914446
grid_n8,8,0.5,1.8,paramagnetic_like,paramagnetic_like,0.8818858083686315,0.020008265363236712,0.03878927310317115,0.9454933377734055,1.3065771381226827,1.19748668994514,0.06421698561763876,0.9461027939862703
grid_n8,8,0.5,1.9000000000000001,paramagnetic_like,paramagnetic_like,0.8897595938310975,0.019704352757592986,0.039088257578755815,0.9497928930999828,1.3099137559864082,1.200718234674594,0.06064202742722624,0.9504016212583237
grid_n8,8,0.5,2.0,paramagnetic_like,paramagnetic_like,0.8967226462909353,0.019378182151481318,0.03917531467491645,0.9535986579396692,1.3128762609594617,1.2036581422246164,0.057479206048106815,0.9542018523390422
grid_n8,8,0.55,0.0,antiphase_like,antiphase_like,0.7603453162872774,-0.14285714285714285,1.0,0.0,1.4142135623730951,0.0,1.2562344526401112,0.7603453162872774
grid_n8,8,0.55,0.1,antiphase_like,antiphase_like,0.6320397689415117,-0.1386521241651493,0.968346350231896,0.109833417191117,1.3992145149896704,0.11243005079125132,1.1552352479519912,0.744469819732763
grid_n8,8,0.55,0.2,uncertain,paramagnetic_like,0.09848994843953168,-0.04559930867132649,-0.1292666582142612,0.5503262362992757,1.0785750664330682,1.013619934234557,0.4617334260803793,0.560223374519911
grid_n8,8,0.55,0.30000000000000004,paramagnetic_like,paramagnetic_like,0.22952606121060015,-0.03534239012469493,-0.10529061910738997,0.6164926157156999,1.109060173158513,1.037352984103897,0.3927724322579469,0.622298493468547
grid_n8,8,0.55,0.4,paramagnetic_like,paramagnetic_like,0.3537561304700882,-0.02537414146670791,-0.07031194153762903,0.6781969449048396,1.141856859530007,1.0558883711810803,0.3268501519072084,0.6806062823772966
grid_n8,8,0.55,0.5,paramagnetic_like,paramagnetic_like,0.4615582765404498,-0.016558780832729627,-0.03755473141138869,0.7313668043701536,1.1727311144857389,1.0736165505164166,0.2704940836170163,0.7320523601574661
grid_n8,8,0.55,0.6000000000000001,paramagnetic_like,paramagnetic_like,0.5490553778485603,-0.009357425099667986,-0.011044161453259408,0.7746342894200896,1.199377308556223,1.0902736704768392,0.22566646361499043,0.7747218414635507
grid_n8,8,0.55,0.7000000000000001,paramagnetic_like,paramagnetic_like,0.617874715913624,-0.003729199702318886,0.008841934770368098,0.8089919453063307,1.2213409244721904,1.1053889144350844,0.19115098899785832,0.8090257049114823
grid_n8,8,0.55,0.8,paramagnetic_like,paramagnetic_like,0.6716661621073001,0.0005805037723167127,0.023178998833438325,0.8362030213334587,1.2391392944983561,1.1188000601185544,0.16471769893301474,0.8363838610403148
grid_n8,8,0.55,0.9,paramagnetic_like,paramagnetic_like,0.7140285383231924,0.0038550559282234226,0.03329281765369618,0.857937884858865,1.2535545566084974,1.1305777937796997,0.14427925854450613,0.8583077968676985
grid_n8,8,0.55,1.0,paramagnetic_like,paramagnetic_like,0.7478458169555605,0.006337532981103003,0.04031914919884446,0.8755232925621649,1.265316774254572,1.1408937277979307,0.1282170835474472,0.8760629005030077
grid_n8,8,0.55,1.1,paramagnetic_like,paramagnetic_like,0.7752591721357567,0.00821814348632872,0.04512132754488629,0.8899484317260447,1.2750163130038341,1.1499418934057655,0.11536147258903268,0.8906206447247893
grid_n8,8,0.55,1.2000000000000002,paramagnetic_like,paramagnetic_like,0.7978185348937141,0.00964069497609245,0.04832588307608954,0.9019373246544211,1.2831058594222604,1.1579045893672606,0.10488615353564418,0.9027046884293584
grid_n8,8,0.55,1.3,paramagnetic_like,paramagnetic_like,0.8166434537486228,0.010712816837819565,0.05038022894240801,0.9120207255221685,1.289926732253148,1.1649412262572978,0.09620778797195066,0.9128512417205734
grid_n8,8,0.55,1.4000000000000001,paramagnetic_like,paramagnetic_like,0.8325496965222385,0.011515122816769743,0.051603151890981115,0.9205918046279928,1.2957362055031583,1.1711870266292221,0.08891037537766949,0.9214600718999081
grid_n8,8,0.55,1.5,paramagnetic_like,paramagnetic_like,0.8461398061482588,0.012108331665096474,0.0522227531116756,0.9279459399250417,1.3007296512055415,1.1767553170781488,0.08269278155018661,0.9288325876984453
grid_n8,8,0.55,1.6,paramagnetic_like,paramagnetic_like,0.8578657129517204,0.01253852496916173,0.05240340354158309,0.9343084032187416,1.3050570525360452,1.181740759962915,0.07733333024978178,0.9351990432015022
grid_n8,8,0.55,1.7000000000000002,paramagnetic_like,paramagnetic_like,0.8680716798204727,0.012840961724220255,0.05226450641889343,0.9398535483941686,1.3088349463589544,1.1862225087223275,0.07266603577488606,0.9407377155953588
grid_n8,8,0.55,1.8,paramagnetic_like,paramagnetic_like,0.8770238846632864,0.013042837811086219,0.05189349870581994,0.9447181998392487,1.3121549887679378,1.1902669585682273,0.06856455537399023,0.9455884400372766
grid_n8,8,0.55,1.9000000000000001,paramagnetic_like,paramagnetic_like,0.8849310107555336,0.01316529016839972,0.051354889976826655,0.9490111046879139,1.3150901136421809,1.1939300355669356,0.06493122863945176,0.9498622393949854
grid_n8,8,0.55,2.0,paramagnetic_like,paramagnetic_like,0.8919587698437481,0.013224862884060455,0.050696591340600484,0.9528196998722863,1.3176989954654559,1.1972590637313534,0.06168948406812482,0.9536482539118729
grid_n8,8,0.6000000000000001,0.0,antiphase_like,antiphase_like,0.7603453162872774,-0.14285714285714285,1.0,0.0,1.4142135623730951,0.0,1.2562344526401112,0.7603453162872774
grid_n8,8,0.6000000000000001,0.1,antiphase_like,antiphase_like,0.6721938402710834,-0.14166642144194191,0.9920285810364259,0.08685548621551517,1.411927694080136,0.08706723971973032,1.1843844034593611,0.7592610799908137
grid_n8,8,0.6000000000000001,0.2,antiphase_like,antiphase_like,0.47258402636597363,-0.12881729807509018,0.8950281381769597,0.23398252407664033,1.3707915441384073,0.24717803014125694,1.0247401474687314,0.7197620565072306
