n,kappa,metric,h,value
16,0.3,chi_f_per_site,1.8250000000000002,0.0031270163238450613
16,0.3,chi_f_per_site,1.875,0.002843861575824545
16,0.3,chi_f_per_site,1.9250000000000003,0.0025925049641320583
16,0.3,chi_f_per_site,1.975,0.0023686920830273653
16,0.8,negative_order_derivative,0.05,0.016778707859638864
16,0.8,negative_order_derivative,0.1,0.03533397772511293
16,0.8,negative_order_derivative,0.15000000000000002,0.05489766215134306
16,0.8,negative_order_derivative,0.2,0.07723951206039814
16,0.8,negative_order_derivative,0.25,0.10480421501438908
16,0.8,negative_order_derivative,0.30000000000000004,0.1457463968943289
16,0.8,negative_order_derivative,0.35000000000000003,0.2736531091191088
16,0.8,negative_order_derivative,0.4,2.373480419440135
16,0.8,negative_order_derivative,0.45,3.633313608670038
16,0.8,negative_order_derivative,0.5,1.5677762996715905
16,0.8,negative_order_derivative,0.55,0.1295240948096904
16,0.8,negative_order_derivative,0.6000000000000001,-0.004757238553248833
16,0.8,negative_order_derivative,0.65,-0.035399227240113906
16,0.8,negative_order_derivative,0.7000000000000001,-0.042458519165632924
16,0.8,negative_order_derivative,0.75,-0.04067229387416749
16,0.8,negative_order_derivative,0.8,-0.035015032385139255
16,0.8,negative_order_derivative,0.8500000000000001,-0.02790387471728395
16,0.8,negative_order_derivative,0.9,-0.020687907580123288
16,0.8,negative_order_derivative,0.9500000000000001,-0.014092504857392996
16,0.8,negative_order_derivative,1.0,-0.008439911896314212
16,0.8,negative_order_derivative,1.05,-0.0038039049801321667
16,0.8,negative_order_derivative,1.1,-0.00012222222394209226
16,0.8,negative_order_derivative,1.1500000000000001,0.002728497221266779
16,0.8,negative_order_derivative,1.2000000000000002,0.00488812254423221
16,0.8,negative_order_derivative,1.25,0.006489749731947714
16,0.8,negative_order_derivative,1.3,0.007649650248764184
16,0.8,negative_order_derivative,1.35,0.008464576065962404
16,0.8,negative_order_derivative,1.4000000000000001,0.009012689595663925
16,0.8,negative_order_derivative,1.4500000000000002,0.00935597765538354
16,0.8,negative_order_derivative,1.5,0.009543030426946708
16,0.8,negative_order_derivative,1.55,0.00961166222826404
16,0.8,negative_order_derivative,1.6,0.009591172156283578
16,0.8,negative_order_derivative,1.6500000000000001,0.009504202496716463
16,0.8,negative_order_derivative,1.7000000000000002,0.009368224136071412
16,0.8,negative_order_derivative,1.75,0.009196703934327366
16,0.8,negative_order_derivative,1.8,0.009000012933291557
16,0.8,negative_order_derivative,1.85,0.008786128908796709
16,0.8,negative_order_derivative,1.9000000000000001,0.00856117829139913
16,0.8,negative_order_derivative,1.9500000000000002,0.008329853804332044
16,0.8,negative_order_derivative,2.0,0.008096359071051662
16,0.8,mx_derivative,0.05,0.6255302464199871
16,0.8,mx_derivative,0.1,0.634372314783221
16,0.8,mx_derivative,0.15000000000000002,0.6459502339485277
16,0.8,mx_derivative,0.2,0.6640185026622253
16,0.8,mx_derivative,0.25,0.6921696552581573
16,0.8,mx_derivative,0.30000000000000004,0.742057266176879
16,0.8,mx_derivative,0.35000000000000003,0.8935357806679942
16,0.8,mx_derivative,0.4,2.511663672080877
16,0.8,mx_derivative,0.45,3.1411741870559666
16,0.8,mx_derivative,0.5,1.4447551209102096
16,0.8,mx_derivative,0.55,0.5682405632303462
16,0.8,mx_derivative,0.6000000000000001,0.5064977389238141
16,0.8,mx_derivative,0.65,0.485209852393397
16,0.8,mx_derivative,0.7000000000000001,0.4640668239812671
16,0.8,mx_derivative,0.75,0.43796384765227003
16,0.8,mx_derivative,0.8,0.4073108952569209
16,0.8,mx_derivative,0.8500000000000001,0.3739803050156185
16,0.8,mx_derivative,0.9,0.3400179418269147
16,0.8,mx_derivative,0.9500000000000001,0.30708356021726324
16,0.8,mx_derivative,1.0,0.27627630598499664
16,0.8,mx_derivative,1.05,0.24817627583548862
16,0.8,mx_derivative,1.1,0.22297426120750252
16,0.8,mx_derivative,1.1500000000000001,0.20061003241469422
16,0.8,mx_derivative,1.2000000000000002,0.18088370389071606
16,0.8,mx_derivative,1.25,0.16353261079100712
16,0.8,mx_derivative,1.3,0.14827872530320185
16,0.8,mx_derivative,1.35,0.13485494670200637
16,0.8,mx_derivative,1.4000000000000001,0.1230177826980583
16,0.8,mx_derivative,1.4500000000000002,0.11255195479543545
16,0.8,mx_derivative,1.5,0.10327057628085612
16,0.8,mx_derivative,1.55,0.09501313801015776
16,0.8,mx_derivative,1.6,0.08764259169067934
16,0.8,mx_derivative,1.6500000000000001,0.08104223107679687
16,0.8,mx_derivative,1.7000000000000002,0.07511272254221701
16,0.8,mx_derivative,1.75,0.06976943893343979
16,0.8,mx_derivative,1.8,0.06494014395721415
16,0.8,mx_derivative,1.85,0.060563020312912386
16,0.8,mx_derivative,1.9000000000000001,0.05658501024776719
16,0.8,mx_derivative,1.9500000000000002,0.052960428506507284
16,0.8,mx_derivative,2.0,0.04950198234645953
16,0.8,chi_f_per_site,0.025,nan
16,0.8,chi_f_per_site,0.07500000000000001,0.09958498768475714
16,0.8,chi_f_per_site,0.125,0.10317236773618428
16,0.8,chi_f_per_site,0.17500000000000002,0.10917753442015711
16,0.8,chi_f_per_site,0.225,0.1188675834978247
16,0.8,chi_f_per_site,0.275,0.13593595750566057
16,0.8,chi_f_per_site,0.32500000000000007,0.1784116683676331
16,0.8,chi_f_per_site,0.375,0.48834261321463224
16,0.8,chi_f_per_site,0.42500000000000004,12.796442849159051
16,0.8,chi_f_per_site,0.475,5.0444506982841855
16,0.8,chi_f_per_site,0.525,0.2203246881705619
16,0.8,chi_f_per_site,0.5750000000000001,0.11177613867200994
16,0.8,chi_f_per_site,0.625,0.10446905009841308
16,0.8,chi_f_per_site,0.675,0.10105568601942336
16,0.8,chi_f_per_site,0.7250000000000001,0.09485064383510172
16,0.8,chi_f_per_site,0.775,0.08607030515387368
16,0.8,chi_f_per_site,0.8250000000000001,0.07589793122351826
16,0.8,chi_f_per_site,0.875,0.06548430066923533
16,0.8,chi_f_per_site,0.925,0.05565658340703753
16,0.8,chi_f_per_site,0.9750000000000001,0.0468770256919616
16,0.8,chi_f_per_site,1.025,0.039316444679087
16,0.8,chi_f_per_site,1.0750000000000002,0.03295803938246052
16,0.8,chi_f_per_site,1.125,0.027686547861541205
16,0.8,chi_f_per_site,1.1750000000000003,0.023349009215916303
16,0.8,chi_f_per_site,1.225,0.019789794413555085
16,0.8,chi_f_per_site,1.275,0.016867615611295034
16,0.8,chi_f_per_site,1.3250000000000002,0.014461736252057723
16,0.8,chi_f_per_site,1.375,0.012472494854162436
16,0.8,chi_f_per_site,1.4250000000000003,0.010819257863682328
16,0.8,chi_f_per_site,1.475,0.009437503491716417
16,0.8,chi_f_per_site,1.525,0.008275872529402874
16,0.8,chi_f_per_site,1.5750000000000002,0.007293540398337464
16,0.8,chi_f_per_site,1.625,0.006458018092768557
16,0.8,chi_f_per_site,1.6750000000000003,0.0057433750286249065
16,0.8,chi_f_per_site,1.725,0.005128831261547211
16,0.8,chi_f_per_site,1.775,0.004597654747137117
16,0.8,chi_f_per_site,1.8250000000000002,0.004136302435090313
16,0.8,chi_f_per_site,1.875,0.00373375265065671
16,0.8,chi_f_per_site,1.9250000000000003,0.003380985949844584
16,0.8,chi_f_per_site,1.975,0.003070580588954233
