task,n,kappa,h,region,method,seed,candidate_pool_exists,search_seconds_standalone,search_nfev,search_pool_gradient_evaluations,state_energy_residual,energy_variance,parity_real,parity_imag,translation_real,translation_imag,energy,ed_energy,delta_e,epsilon_c,epsilon_sf,epsilon_mx,fidelity,observable_pass,state_pass,joint_pass,reference_numerical_ambiguous,ed_source,basis,reference,source_stop,optimizer_success,reported_optimizer_success,optimization_applicable,candidate_exists,parameter_count,gate_count,pool_gradient_evaluations,cnots,depth,nfev,seconds,source
n12,12,0.283,1.675,interior,C0,631,True,39.80635541700758,16798,12960,0.027275543137014087,0.0007439552534191162,0.9999999999999986,0.0,0.9999949642578023,0.0,-21.67841858548536,-21.678488980574006,5.866257387114142e-06,0.0008087179605082602,0.0001931839889769832,7.2913051150091945e-06,0.9999915746800453,True,True,True,False,results/stage6_v1/reference_atlas/cache/a8caa66f807dcb10fa6557c87c27e63913e1a1bd949eb52cc38008800bbbfde4.npz,physical,plus,budget,False,False,True,True,64,332,4608,128,74,9212,22.736426417017356,results/stage6_v1/domain_wall_candidates/cache/c2bbc77170eddc6fa4b5e6555fdc834e32c7c473341d538318b65e47e108db4b.npz
n12,12,0.283,1.675,interior,C1,631,True,59.87008679198334,26146,12240,0.03793015527074061,0.0014386966788624918,0.9999999999999991,0.0,0.9999916787170731,0.0,-21.67836060750122,-21.678488980574006,1.0697756065584466e-05,0.0010218999309510746,0.0004011680760181574,2.5710537815859524e-05,0.9999858963143378,True,True,True,False,results/stage6_v1/reference_atlas/cache/a8caa66f807dcb10fa6557c87c27e63913e1a1bd949eb52cc38008800bbbfde4.npz,physical,plus,budget,False,False,True,True,60,328,4320,128,94,12826,30.735774250002578,results/stage6_v1/domain_wall_candidates/cache/21b645859766c002ffbd20bd8ed6fea1022062493b194ea6193d977167a7ec7e.npz
n12,12,0.283,1.675,interior,H6,631,True,39.80635541700758,16798,12960,0.027275543137014087,0.0007439552534191162,0.9999999999999986,0.0,0.9999949642578023,0.0,-21.67841858548536,-21.678488980574006,5.866257387114142e-06,0.0008087179605082602,0.0001931839889769832,7.2913051150091945e-06,0.9999915746800453,True,True,True,False,results/stage6_v1/reference_atlas/cache/a8caa66f807dcb10fa6557c87c27e63913e1a1bd949eb52cc38008800bbbfde4.npz,physical,plus,budget,False,False,True,True,64,332,4608,128,74,9212,22.736426417017356,results/stage6_v1/domain_wall_candidates/cache/c2bbc77170eddc6fa4b5e6555fdc834e32c7c473341d538318b65e47e108db4b.npz
n12,12,0.283,1.675,interior,B3,631,True,46.9850110829575,16296,12960,0.06323828366518926,0.003999080520918942,0.9999999999999959,0.0,0.9999770506177006,0.0,-21.67809593319842,-21.678488980574006,3.275394796542486e-05,0.0023530136124428475,0.0009390587704867226,4.31442701672724e-05,0.9999515132084182,True,True,True,False,results/stage6_v1/reference_atlas/cache/a8caa66f807dcb10fa6557c87c27e63913e1a1bd949eb52cc38008800bbbfde4.npz,physical,plus,budget,True,True,True,True,48,252,4536,96,58,8323,24.788737583963666,results/stage6_v1/legacy_b3/adaptive/cache/a6264e2e6fa3181f8566061a03d1496679e9b10d276fd65d7b5fcf6a01d8f3ab.npz
n12,12,0.383,0.085,interior,C0,631,True,15.106642999977339,7079,10512,0.005813659300215327,3.379863445898017e-05,0.9999999999999978,0.0,0.999998973310154,0.0,-7.439415668218976,-7.439436002945049,1.694560506138032e-06,5.0280165780014485e-05,4.0913219458871275e-05,0.00011526317957419319,0.9999784548899389,True,True,True,False,results/stage6_v1/reference_atlas/cache/b99e6986e3984d66413818120f8edaadf26600c9f803165e571d37c14eee35b2.npz,physical,ghz,budget,True,True,True,True,30,210,3024,95,62,1203,2.34951866598567,results/stage6_v1/domain_wall_candidates/cache/9a303269dd55205f161f6e2376f14097e873c3596286ca379d5f56701d1be038.npz
n12,12,0.383,0.085,interior,C1,631,True,39.06558562401915,20716,10368,0.00572875430786266,3.2818625919854985e-05,1.0000000000000007,0.0,0.999999740389309,0.0,-7.439416674668868,-7.439436002945049,1.6106896817783916e-06,4.913567976427835e-05,3.9882227838461404e-05,0.00010928138589566538,0.9999797154182587,True,True,True,False,results/stage6_v1/reference_atlas/cache/b99e6986e3984d66413818120f8edaadf26600c9f803165e571d37c14eee35b2.npz,physical,ghz,budget,True,True,True,True,30,210,3096,95,129,4256,7.647214457974769,results/stage6_v1/domain_wall_candidates/cache/4313eaacc412087b7a5dee7a9e10b12be3cfa0fbd9dabfd892814687a098d017.npz
n12,12,0.383,0.085,interior,H6,631,True,15.106642999977339,7079,10512,0.005813659300215327,3.379863445898017e-05,0.9999999999999978,0.0,0.999998973310154,0.0,-7.439415668218976,-7.439436002945049,1.694560506138032e-06,5.0280165780014485e-05,4.0913219458871275e-05,0.00011526317957419319,0.9999784548899389,True,True,True,False,results/stage6_v1/reference_atlas/cache/b99e6986e3984d66413818120f8edaadf26600c9f803165e571d37c14eee35b2.npz,physical,ghz,budget,True,True,True,True,30,210,3024,95,62,1203,2.34951866598567,results/stage6_v1/domain_wall_candidates/cache/9a303269dd55205f161f6e2376f14097e873c3596286ca379d5f56701d1be038.npz
n12,12,0.383,0.085,interior,B3,631,True,18.103746292064898,7347,10656,0.012532572120937622,0.00015706536396650292,0.9999999999999967,0.0,0.9999492585423995,0.0,-7.4392956485401145,-7.439436002945049,1.1696200411230132e-05,0.00019736744099230208,0.00016587254349464953,0.000579268932479865,0.9998414720848268,True,True,True,False,results/stage6_v1/reference_atlas/cache/b99e6986e3984d66413818120f8edaadf26600c9f803165e571d37c14eee35b2.npz,physical,ghz,budget,True,True,True,True,19,135,3024,63,57,1090,2.3125929170055315,results/stage6_v1/legacy_b3/adaptive/cache/2b4b87b04c330b7d77bc8fb671a9b77da3b7ce97205d12021dd8eb9b3c30d0a2.npz
n12,12,0.383,1.675,interior,C0,631,True,46.28124504192965,17694,12816,0.06930730566139552,0.004803502618042107,0.999999999999997,0.0,0.9999637492154205,0.0,-21.687793603088167,-21.688271028890362,3.9785483516278454e-05,0.0037486546256584267,0.0008742106554665563,8.655843009497399e-05,0.9999392353927882,True,True,True,False,results/stage6_v1/reference_atlas/cache/90bd1f35086d1bfdb139413441f4a26310b98473c3cd66a9e47ab86a9926ff2f.npz,physical,plus,budget,False,False,True,True,62,330,4464,128,89,9214,24.56516316597117,results/stage6_v1/domain_wall_candidates/cache/f9ff5b93baa2d888ef02b28a57e0fcaf59a94d80ea9f5077029227a8c67e7f05.npz
n12,12,0.383,1.675,interior,C1,631,True,63.290736833936535,26924,12096,0.06321488865007881,0.003996122147041863,0.9999999999999973,0.0,0.999965561236168,0.0,-21.687879916736232,-21.688271028890362,3.2592679510834444e-05,0.0022097851924724856,0.0005871836601774039,8.021701616056642e-05,0.9999525370628894,True,True,True,False,results/stage6_v1/reference_atlas/cache/90bd1f35086d1bfdb139413441f4a26310b98473c3cd66a9e47ab86a9926ff2f.npz,physical,plus,budget,False,False,True,True,58,326,4176,128,106,10629,25.8249394170125,results/stage6_v1/domain_wall_candidates/cache/73ebf90beb5084cf98499da708aac7f072d7780565ca56c4408c28fe7a1ff037.npz
n12,12,0.383,1.675,interior,H6,631,True,46.28124504192965,17694,12816,0.06930730566139552,0.004803502618042107,0.999999999999997,0.0,0.9999637492154205,0.0,-21.687793603088167,-21.688271028890362,3.9785483516278454e-05,0.0037486546256584267,0.0008742106554665563,8.655843009497399e-05,0.9999392353927882,True,True,True,False,results/stage6_v1/reference_atlas/cache/90bd1f35086d1bfdb139413441f4a26310b98473c3cd66a9e47ab86a9926ff2f.npz,physical,plus,budget,False,False,True,True,62,330,4464,128,89,9214,24.56516316597117,results/stage6_v1/domain_wall_candidates/cache/f9ff5b93baa2d888ef02b28a57e0fcaf59a94d80ea9f5077029227a8c67e7f05.npz
n12,12,0.383,1.675,interior,B3,631,True,50.935410334088374,16951,12888,0.11120937756011137,0.012367525657307402,1.0000000000000029,0.0,0.9999008026578096,0.0,-21.686941516336987,-21.688271028890362,0.00011079271278132315,0.00415889728935432,0.001497382919260687,0.0002387271982273731,0.9998175252065212,True,True,True,False,results/stage6_v1/reference_atlas/cache/90bd1f35086d1bfdb139413441f4a26310b98473c3cd66a9e47ab86a9926ff2f.npz,physical,ghz,budget,True,True,True,True,58,302,4176,127,91,4933,13.509204292029608,results/stage6_v1/legacy_b3/adaptive/cache/8d87184142fe0a1504bcf3f84b1df1451051c1b09062baf67e2202a6c556b7f1.npz
n12,12,0.443,0.013,low_field,C0,631,True,11.754664959036745,5800,11016,0.00036971712311366974,1.3669075112344842e-07,1.000000000000006,0.0,0.9999997325471061,0.0,-6.684910517973784,-6.684910730262026,1.76906868413577e-08,4.3546557226825655e-07,3.672309077940028e-07,5.469623434877641e-06,0.9999995452188022,True,True,True,False,results/stage6_v1/reference_atlas/cache/5dfca039a5416e28d42ea4d82aff3d3d39a7d5f1af5a2218150867163cf276bc.npz,physical,ghz,budget,True,True,True,True,19,135,3312,63,43,530,0.9494488750351593,results/stage6_v1/domain_wall_candidates/cache/96261c24bfbaa22ad2ca73d88fcbe7032a4f4b413e2bbee1a10cbd9f8b1f4192.npz
n12,12,0.443,0.013,low_field,C1,631,True,11.734780040977057,8096,10368,0.0005150097284109533,2.6523502035792383e-07,1.000000000000008,0.0,0.999999906231948,0.0,-6.684910497313881,-6.684910730262026,1.9412345434825323e-08,4.4474426819096635e-07,3.7574975852994186e-07,6.000698073183389e-06,0.9999995419082383,True,True,True,False,results/stage6_v1/reference_atlas/cache/5dfca039a5416e28d42ea4d82aff3d3d39a7d5f1af5a2218150867163cf276bc.npz,physical,ghz,budget,True,True,True,True,19,135,3312,63,81,1929,2.7149193339864723,results/stage6_v1/domain_wall_candidates/cache/1800075ec1d02b87e334fb4699b4c3874696d9e8d0f1d5e2685e50e6fb5306bd.npz
n12,12,0.443,0.013,low_field,H6,631,True,59.9492987091071,24237,26937,0.0002381641254294995,5.6722150641598365e-08,1.000000000000002,0.0,0.9999999096775491,0.0,-6.684910681908402,-6.684910730262026,4.0294686846446366e-09,9.847066539947491e-08,8.28542433550794e-08,1.2696512280349626e-06,0.9999999056331075,True,True,True,False,results/stage6_v1/reference_atlas/cache/5dfca039a5416e28d42ea4d82aff3d3d39a7d5f1af5a2218150867163cf276bc.npz,wall,uniform,energy_stagnation,True,True,True,True,38,229,3915,63,64,1893,2.6682681670063175,results/stage6_v1/domain_wall_candidates/cache/0e7e395e41e69a9fb25275ae9ec13a18d186ab039a0450449195109eff35c1f1.npz
n12,12,0.443,0.013,low_field,B3,631,True,0.9368748759734444,666,4824,0.0450333209967908,0.002027999999999999,0.9999999999999998,0.0,0.9999999999999998,0.0,-6.683999999999999,-6.684910730262026,7.589418850225312e-05,0.000137202691553151,0.00012569460793054876,0.011682422633594607,0.9995897819327757,True,True,True,False,results/stage6_v1/reference_atlas/cache/5dfca039a5416e28d42ea4d82aff3d3d39a7d5f1af5a2218150867163cf276bc.npz,physical,ghz,pool_gradient,,True,False,True,0,12,1728,11,12,159,0.17062975000590086,results/stage6_v1/legacy_b3/adaptive/cache/7d007b5369440a80711a8ae74c03247fc837ba1cb91c50575c5d0c0e5a48004f.npz
