task,n,kappa,h,region,method,seed,candidate_pool_exists,search_seconds_standalone,search_nfev,search_pool_gradient_evaluations,state_energy_residual,energy_variance,parity_real,parity_imag,translation_real,translation_imag,energy,ed_energy,delta_e,epsilon_c,epsilon_sf,epsilon_mx,fidelity,observable_pass,state_pass,joint_pass,reference_numerical_ambiguous,ed_source,basis,reference,source_stop,optimizer_success,reported_optimizer_success,optimization_applicable,candidate_exists,parameter_count,gate_count,pool_gradient_evaluations,cnots,depth,nfev,seconds,source
confirmation,8,0.183,0.175,interior,C0,631,True,6.543713000020944,11317,6480,0.002196146767819585,4.823060625804411e-06,0.9999999999999976,0.0,0.9999998486638804,0.0,-6.6113978796028015,-6.61139871271817,1.041394210865576e-07,2.1170984293439332e-06,1.5540173735617557e-06,4.0481690855159735e-06,0.9999998233493466,True,True,True,False,results/stage6_v1/reference_atlas/cache/9786c9c80bc8113aae3a1a5968d0d2d056f5bd520a55ad14b6bd90efb56a9575.npz,physical,plus,budget,False,False,True,True,34,234,2256,96,96,2811,1.658729917020537,results/stage6_v1/domain_wall_candidates/cache/89b313b40d201bbc293f9d47d3d692f29114f542124ddfb5c738628d504ce711.npz
confirmation,8,0.183,0.175,interior,C1,631,True,8.051797916006763,18152,6336,0.003326587363856021,1.106618348936655e-05,0.9999999999999987,0.0,0.9999994262779779,0.0,-6.611396198685306,-6.61139871271817,3.1425410806917853e-07,5.8207270645649345e-06,4.247981124083644e-06,1.1371520905370525e-05,0.9999993060246366,True,True,True,False,results/stage6_v1/reference_atlas/cache/9786c9c80bc8113aae3a1a5968d0d2d056f5bd520a55ad14b6bd90efb56a9575.npz,physical,plus,budget,True,True,True,True,32,232,2208,96,121,5272,2.27094733301783,results/stage6_v1/domain_wall_candidates/cache/f65ccb818f4497d263cae06522284b0a72fde660651aa3b076341392b43411fc.npz
confirmation,8,0.183,0.175,interior,H6,631,True,6.543713000020944,11317,6480,0.002196146767819585,4.823060625804411e-06,0.9999999999999976,0.0,0.9999998486638804,0.0,-6.6113978796028015,-6.61139871271817,1.041394210865576e-07,2.1170984293439332e-06,1.5540173735617557e-06,4.0481690855159735e-06,0.9999998233493466,True,True,True,False,results/stage6_v1/reference_atlas/cache/9786c9c80bc8113aae3a1a5968d0d2d056f5bd520a55ad14b6bd90efb56a9575.npz,physical,plus,budget,False,False,True,True,34,234,2256,96,96,2811,1.658729917020537,results/stage6_v1/domain_wall_candidates/cache/89b313b40d201bbc293f9d47d3d692f29114f542124ddfb5c738628d504ce711.npz
confirmation,8,0.183,0.175,interior,B3,631,True,2.078732500958722,6129,5664,0.029046570535770647,0.0008437032598894995,1.0,0.0,0.9999609343712743,0.0,-6.611063832751984,-6.61139871271817,4.185999577321908e-05,0.0003502402460615617,0.0002673621364585044,0.0009861806873140144,0.9998598751785652,True,True,True,False,results/stage6_v1/reference_atlas/cache/9786c9c80bc8113aae3a1a5968d0d2d056f5bd520a55ad14b6bd90efb56a9575.npz,physical,ghz,budget,True,True,True,True,10,66,1920,31,34,2493,0.7877051249961369,results/stage6_v1/legacy_b3/adaptive/cache/b8f2fcb61c6b38e6321537390f69aad509504dd8975744b619bc0a8fb8bf8ab7.npz
confirmation,8,0.183,1.675,interior,C0,631,True,11.233694583992474,24543,7776,0.006677088784873747,4.458351464108677e-05,1.0000000000000013,0.0,0.9999997428317734,0.0,-14.479477673155824,-14.479480939998657,4.083553541978091e-07,0.00018291879456945517,5.147340861594296e-05,1.8107797739030929e-07,0.999999735902415,True,True,True,False,results/stage6_v1/reference_atlas/cache/5d1edfee666cad676fecfca82db850179b6a7140aac5f637a8a50e516b305790.npz,physical,ghz,budget,True,True,True,True,38,222,2544,95,87,7139,3.2889249169966206,results/stage6_v1/domain_wall_candidates/cache/9a7293ef750613dd633938a29fdb290274e1f54e96bcb1367a359906e3592522.npz
confirmation,8,0.183,1.675,interior,C1,631,True,12.331549791037105,31598,7296,0.0077672270784125575,6.032981648762528e-05,0.9999999999999994,0.0,0.999999691135891,0.0,-14.47947659206572,-14.479480939998657,5.434916172664117e-07,0.0002460238727891085,6.699480663097113e-05,2.018142744031337e-07,0.9999996518954976,True,True,True,False,results/stage6_v1/reference_atlas/cache/5d1edfee666cad676fecfca82db850179b6a7140aac5f637a8a50e516b305790.npz,physical,ghz,budget,True,True,True,True,37,221,2352,95,83,9644,3.7239640000043437,results/stage6_v1/domain_wall_candidates/cache/f6b230e15a10446a8d24e58f858c2ed17d3fb601f95febadedf9940807bac4c3.npz
confirmation,8,0.183,1.675,interior,H6,631,True,11.233694583992474,24543,7776,0.006677088784873747,4.458351464108677e-05,1.0000000000000013,0.0,0.9999997428317734,0.0,-14.479477673155824,-14.479480939998657,4.083553541978091e-07,0.00018291879456945517,5.147340861594296e-05,1.8107797739030929e-07,0.999999735902415,True,True,True,False,results/stage6_v1/reference_atlas/cache/5d1edfee666cad676fecfca82db850179b6a7140aac5f637a8a50e516b305790.npz,physical,ghz,budget,True,True,True,True,38,222,2544,95,87,7139,3.2889249169966206,results/stage6_v1/domain_wall_candidates/cache/9a7293ef750613dd633938a29fdb290274e1f54e96bcb1367a359906e3592522.npz
confirmation,8,0.183,1.675,interior,B3,631,True,8.098678081936669,19437,7440,0.07536659238677608,0.005680123247994454,0.9999999999999989,0.0,0.9998669455378715,0.0,-14.478746978576432,-14.479480939998657,9.1745177778213e-05,0.003500579981165505,0.0008645749307634731,0.0003167584694193648,0.9998952669201842,True,True,True,False,results/stage6_v1/reference_atlas/cache/5d1edfee666cad676fecfca82db850179b6a7140aac5f637a8a50e516b305790.npz,physical,plus,budget,True,True,True,True,16,88,2592,32,27,9135,3.9960378329851665,results/stage6_v1/legacy_b3/adaptive/cache/533c4ebafff30e1d30e3714a057c4e610ba32e88951cc3e5052439f820a2a213.npz
confirmation,8,0.183,1.875,interior,C0,631,True,11.884782208013348,26456,7920,0.007749641747450168,6.00569472138225e-05,0.9999999999999993,0.0,0.9999997453725118,0.0,-15.97615996549478,-15.97616383514965,4.837068587892901e-07,0.00019302139372316066,6.0252672773819516e-05,1.096496009100889e-06,0.9999997289385602,True,True,True,False,results/stage6_v1/reference_atlas/cache/fd9ed71a96bbfbb290c2bffa9031b2fc0d20432e91f90c664884ef97b6533f96.npz,physical,plus,budget,False,False,True,True,42,242,2736,96,96,12075,5.501025916018989,results/stage6_v1/domain_wall_candidates/cache/92acaca417ada3af6f50521d0081d9e608b38ae8fb09a145103a2b0ed53c14d6.npz
confirmation,8,0.183,1.875,interior,C1,631,True,17.248301373969298,38012,7440,0.009536868926464765,9.09518689205692e-05,1.0000000000000002,0.0,0.9999996656127307,0.0,-15.976157495766074,-15.97616383514965,7.924229470379629e-07,0.0002499926440694966,7.627432376522414e-05,2.2976451286016442e-07,0.9999995195845628,True,True,True,False,results/stage6_v1/reference_atlas/cache/fd9ed71a96bbfbb290c2bffa9031b2fc0d20432e91f90c664884ef97b6533f96.npz,physical,ghz,budget,True,True,True,True,35,219,2256,95,100,9173,3.5881609579664655,results/stage6_v1/domain_wall_candidates/cache/774ab86214a86e660840f2531ae51f67683c5c06c7d8f7141466e6851a02772f.npz
