kappa,L,p,feature,h,value,derivative,preparation_failed,branch_switch,branch_checked,branch_sensitive
0.3,4,0.05,order,2.0,0.12975145329793805,0.002206077767805681,False,False,False,
0.3,4,0.05,mx,0.05,0.004791348007084883,0.015126018196811766,False,False,False,
0.3,4,0.05,mx,0.1,0.005551607610022794,0.015284365920704646,False,False,False,
0.3,4,0.05,mx,0.15,0.006319784599155347,0.015635543255540153,False,False,False,
0.3,4,0.05,mx,0.2,0.007115161935576809,0.01651123747026928,False,False,False,
0.3,4,0.05,mx,0.25,0.007970908346182276,0.019162817834795245,False,False,False,
0.3,4,0.05,mx,0.3,0.009031443719056332,0.02681863733724804,False,False,False,
0.3,4,0.05,mx,0.35,0.010652772079907079,0.038034497096781805,False,False,False,
0.3,4,0.05,mx,0.4,0.09001743073081285,,True,True,True,False
0.3,4,0.05,mx,0.45,0.10093702674872856,,True,False,False,
0.3,4,0.05,mx,0.5,0.11360705770239163,,True,False,False,
0.3,4,0.05,mx,0.55,0.12423917223507559,0.8290821347288806,False,False,False,
0.3,4,0.05,mx,0.6,0.13558065934557284,-0.3754226503089897,False,False,False,
0.3,4,0.05,mx,0.65,0.08669690720417651,-0.08523606964127439,False,True,False,
0.3,4,0.05,mx,0.7,0.12705705238144518,0.6452932174605986,False,True,False,
0.3,4,0.05,mx,0.75,0.15122622895023635,-0.48719294143774905,False,False,False,
0.3,4,0.05,mx,0.8,0.07833775823767024,-0.2205687062486641,False,True,False,
0.3,4,0.05,mx,0.85,0.12916935832536966,0.5209378503982246,False,True,True,False
0.3,4,0.05,mx,0.9,0.1304315432774926,0.0307506787613836,False,False,False,
0.3,4,0.05,mx,0.95,0.13224442620150798,0.03938323247690856,False,False,False,
0.3,4,0.05,mx,1.0,0.13436986652518348,0.04364263382263678,False,False,False,
0.3,4,0.05,mx,1.05,0.13660868958377165,0.0445271756821799,False,False,False,
0.3,4,0.05,mx,1.1,0.13882258409340148,0.04420082330427544,False,False,False,
0.3,4,0.05,mx,1.15,0.1410287719141992,0.04374863074284008,False,False,False,
0.3,4,0.05,mx,1.2,0.14319744716768545,0.06336562280629177,False,False,False,
0.3,4,0.05,mx,1.25,0.1473653341948284,0.061721446818487014,False,True,False,
0.3,4,0.05,mx,1.3,0.14936959184953416,0.03948364643717572,False,False,False,
0.3,4,0.05,mx,1.35,0.15131369883854598,0.03662621114319253,False,False,False,
0.3,4,0.05,mx,1.4,0.15303221296385344,0.033772004439609704,False,False,False,
0.3,4,0.05,mx,1.45,0.15469089928250693,0.0324338761730254,False,False,False,
0.3,4,0.05,mx,1.5,0.15627560058115597,0.030554259003715778,False,False,False,
0.3,4,0.05,mx,1.55,0.1577463251828785,0.028399213572412707,False,False,False,
0.3,4,0.05,mx,1.6,0.15911552193839726,0.02660094525650125,False,False,False,
0.3,4,0.05,mx,1.65,0.16040641970852867,0.02510119629085117,False,False,False,
0.3,4,0.05,mx,1.7,0.16162564156748233,0.023587391840721672,False,False,False,
0.3,4,0.05,mx,1.75,0.16276515889260085,0.022130656586710096,False,False,False,
0.3,4,0.05,mx,1.8,0.16383870722615335,0.02094854633329679,False,False,False,
0.3,4,0.05,mx,1.85,0.16486001352593052,0.019794788133670416,False,False,False,
0.3,4,0.05,mx,1.9,0.16581818603952042,0.018569364836193536,False,False,False,
0.3,4,0.05,mx,1.95,0.16671695000954984,0.017606571183209407,False,False,False,
0.3,4,0.05,mx,2.0,0.16757884315784136,0.016869154748452075,False,False,False,
0.3,6,0,order,0.05,0.9988752760358354,0.04241894902737897,False,False,False,
0.3,6,0,order,0.1,0.9953933088437905,0.09685973865441788,False,False,False,
0.3,6,0,order,0.15,0.9891893021703937,0.15933777019790973,False,True,False,
0.3,6,0,order,0.2,0.9794595318239996,0.2477565836784983,False,False,False,
0.3,6,0,order,0.25,0.9644136438025439,0.39610327715527127,False,False,False,
0.3,6,0,order,0.3,0.9398492041084724,0.6818969269391619,False,False,False,
0.3,6,0,order,0.35,0.8962239511086278,1.2288029168199142,False,False,False,
0.3,6,0,order,0.4,0.816968912426481,2.0170630248869177,False,False,False,
0.3,6,0,order,0.45,0.694517648619936,2.575742802476605,False,False,False,
0.3,6,0,order,0.5,0.5593946321788205,2.4268657887947676,False,False,False,
0.3,6,0,order,0.55,0.45183106974045917,1.803951997758908,False,False,False,
0.3,6,0,order,0.6,0.37899943240292955,1.2033705216271495,False,True,True,False
0.3,6,0,order,0.65,0.3314940175777444,0.805807027622857,False,True,False,
0.3,6,0,order,0.7,0.29841872964064375,0.5597188680484964,False,True,True,False
0.3,6,0,order,0.75,0.27552213077289484,0.397782944588426,False,False,False,
0.3,6,0,order,0.8,0.25864043518180113,0.29816666479274234,False,False,False,
0.3,6,0,order,0.85,0.24570546429362056,0.23187581202310925,False,False,False,
0.3,6,0,order,0.9,0.23545285397949023,0.18614458259713418,False,False,False,
0.3,6,0,order,0.95,0.22709100603390708,0.15334375777642117,False,False,False,
0.3,6,0,order,1.0,0.22011847820184813,0.12907967295977585,False,False,False,
0.3,6,0,order,1.05,0.21418303873792946,0.11062336439583076,False,False,False,
0.3,6,0,order,1.1,0.20905614176226506,0.09612792997779795,False,False,False,
0.3,6,0,order,1.15,0.20457024574014976,0.08458466762859951,False,False,False,
0.3,6,0,order,1.2,0.20059767499940506,0.07519078320767414,False,False,False,
0.3,6,0,order,1.25,0.19705116741938233,0.06738578593721511,False,False,False,
0.3,6,0,order,1.3,0.19385909640568352,0.06090345639557726,False,False,False,
0.3,6,0,order,1.35,0.1909608217798246,0.055363403835700264,False,False,False,
0.3,6,0,order,1.4,0.1883227560221135,0.05055567038638098,False,False,False,
0.3,6,0,order,1.45,0.18590525474118647,0.04644450358273211,False,False,False,
0.3,6,0,order,1.5,0.1836783056638403,0.042829086525785875,False,False,False,
0.3,6,0,order,1.55,0.1816223460886079,0.03964179464367268,False,False,False,
0.3,6,0,order,1.6,0.17971412619947302,0.03683933464437672,False,False,False,
0.3,6,0,order,1.65,0.17793841262417026,0.0343297049957727,False,False,False,
0.3,6,0,order,1.7,0.17628115569989572,0.03209628517015739,False,False,False,
0.3,6,0,order,1.75,0.1747287841071545,0.03005601457730367,False,False,False,
0.3,6,0,order,1.8,0.17327555424216534,0.0282222702768673,False,False,False,
0.3,6,0,order,1.85,0.17190655707946778,0.026567635057227257,False,False,False,
0.3,6,0,order,1.9,0.17061879073644265,0.025080674797623548,False,False,False,
0.3,6,0,order,1.95,0.1693984895997054,0.0236971878382215,False,False,False,
0.3,6,0,order,2.0,0.1682490719526205,0.02227951804517314,False,False,False,
0.3,6,0,mx,0.05,0.03579822444346454,0.7150341720903226,False,False,False,
0.3,6,0,mx,0.1,0.07211145280446973,0.737494962349885,False,False,False,
0.3,6,0,mx,0.15,0.10954772067845303,0.7688295121982798,False,True,False,
0.3,6,0,mx,0.2,0.1489944040242977,0.8249609262769619,False,False,False,
0.3,6,0,mx,0.25,0.19204381330614922,0.9285250576847355,False,False,False,
0.3,6,0,mx,0.3,0.24184690979277124,1.1221411109867738,False,False,False,
0.3,6,0,mx,0.35,0.3042579244048266,1.4467197654123445,False,False,False,
0.3,6,0,mx,0.4,0.3865188863340057,1.8162267078887564,False,False,False,
0.3,6,0,mx,0.45,0.48588059519370225,1.9322332784777223,False,False,False,
0.3,6,0,mx,0.5,0.5797422141817778,1.6424735322912154,False,False,False,
0.3,6,0,mx,0.55,0.6501279484228238,1.1944565180405542,False,False,False,
0.3,6,0,mx,0.6,0.6991878659858333,0.8451508098825498,False,True,True,False
0.3,6,0,mx,0.65,0.7346430294110788,0.6291166583689511,False,True,False,
0.3,6,0,mx,0.7,0.7620995318227283,0.49694474418135925,False,True,True,False
0.3,6,0,mx,0.75,0.7843375038292149,0.409603411450588,False,False,False,
0.3,6,0,mx,0.8,0.8030598729677871,0.34856220551754014,False,False,False,
0.3,6,0,mx,0.85,0.8191937243809688,0.3025204427069106,False,False,False,
0.3,6,0,mx,0.9,0.8333119172384783,0.26601815975847387,False,False,False,
0.3,6,0,mx,0.95,0.845795540356816,0.23601001837308644,False,False,False,
0.3,6,0,mx,1.0,0.8569129190757871,0.2107242442149282,False,False,False,
0.3,6,0,mx,1.05,0.8668679647783089,0.18909906103533025,False,False,False,
0.3,6,0,mx,1.1,0.8758228251793201,0.1703967039455705,False,False,False,
0.3,6,0,mx,1.15,0.8839076351728661,0.15408317698533125,False,False,False,
0.3,6,0,mx,1.2,0.8912311428778531,0.1397757399961037,False,False,False,
0.3,6,0,mx,1.25,0.8978852091724765,0.1271790600192233,False,False,False,
0.3,6,0,mx,1.3,0.9039490488797755,0.11602426548404132,False,False,False,
0.3,6,0,mx,1.35,0.9094876357208808,0.10612169006262562,False,False,False,
0.3,6,0,mx,1.4,0.9145612178860381,0.09731662861674018,False,False,False,
0.3,6,0,mx,1.45,0.9192192985825545,0.08944036904105523,False,False,False,
0.3,6,0,mx,1.5,0.9235052547901434,0.08238691552222122,False,False,False,
0.3,6,0,mx,1.55,0.9274579901347766,0.0760534125466652,False,False,False,
0.3,6,0,mx,1.6,0.9311105960448101,0.07034657899468577,False,False,False,
0.3,6,0,mx,1.65,0.9344926480342453,0.06519571377265088,False,False,False,
0.3,6,0,mx,1.7,0.937630167422075,0.06053581357429216,False,False,False,
0.3,6,0,mx,1.75,0.9405462293916744,0.05631379995484842,False,False,False,
0.3,6,0,mx,1.8,0.9432615474175599,0.05247215399997529,False,False,False,
0.3,6,0,mx,1.85,0.9457934447916719,0.0489727140827263,False,False,False,
0.3,6,0,mx,1.9,0.9481588188258326,0.045774891618560076,False,False,False,
0.3,6,0,mx,1.95,0.9503709339535279,0.04285392265824228,False,False,False,
0.3,6,0,mx,2.0,0.9524442110916569,0.04007716286692187,False,False,False,
0.3,6,0.01,order,0.05,0.3568200074238869,0.41711139744299963,False,False,False,
0.3,6,0.01,order,0.1,0.3561162669588277,-0.38896177884062944,False,False,False,
0.3,6,0.01,order,0.15,0.39571618530794983,-0.4042800639511426,False,True,False,
0.3,6,0.01,order,0.2,0.39654427335394193,-0.013198479920553563,False,False,False,
0.3,6,0.01,order,0.25,0.3970360333000052,0.07113669170272097,False,False,False,
0.3,6,0.01,order,0.3,0.3894306041836698,-0.029603860395439163,False,False,False,
0.3,6,0.01,order,0.35,0.3999964193395491,0.06877237147085591,False,False,False,
0.3,6,0.01,order,0.4,0.38255336703658416,0.5223412879083709,False,False,False,
0.3,6,0.01,order,0.45,0.34776229054871205,0.7543541571496974,False,False,False,
0.3,6,0.01,order,0.5,0.30711795132161446,0.74554679864749,False,False,False,
0.3,6,0.01,order,0.55,0.273207610683963,0.6108668268585689,False,False,False,
0.3,6,0.01,order,0.6,0.24442147091566274,,False,True,True,True
0.3,6,0.01,order,0.65,0.20705143414781957,,False,True,False,
0.3,6,0.01,order,0.7,0.20673392715991512,,False,True,True,True
0.3,6,0.01,order,0.75,0.19781315430323337,0.13996586709806125,False,False,False,
0.3,6,0.01,order,0.8,0.19147762523017575,0.11345529582424185,False,False,False,
0.3,6,0.01,order,0.85,0.18646762472080916,0.09138139368140852,False,False,False,
0.3,6,0.01,order,0.9,0.18233948586203494,0.07609848545914066,False,False,False,
0.3,6,0.01,order,0.95,0.17885777617489504,0.06421577054120098,False,False,False,
0.3,6,0.01,order,1.0,0.17591790880791486,0.055036609276980286,False,False,False,
0.3,6,0.01,order,1.05,0.17335411524719702,0.04832391951591486,False,False,False,
0.3,6,0.01,order,1.1,0.17108551685632337,0.042496417556099564,False,False,False,
0.3,6,0.01,order,1.15,0.16910447349158708,0.037685663862577545,False,False,False,
0.3,6,0.01,order,1.2,0.1673169504700656,0.03404340353067137,False,False,False,
0.3,6,0.01,order,1.25,0.16570013313851994,0.031089429907229293,False,False,False,
0.3,6,0.01,order,1.3,0.16420800747934267,0.02869937033772052,False,False,False,
0.3,6,0.01,order,1.35,0.1628301961047479,0.026172848003189086,False,False,False,
0.3,6,0.01,order,1.4,0.16159072267902377,0.02415799246412975,False,False,False,
0.3,6,0.01,order,1.45,0.16041439685833486,0.02264907967683616,False,False,False,
0.3,6,0.01,order,1.5,0.15932581471134016,0.02106680149477902,False,False,False,
0.3,6,0.01,order,1.55,0.15830771670885696,0.019683497596522326,False,False,False,
0.3,6,0.01,order,1.6,0.15735746495168793,0.018512841882179165,False,False,False,
0.3,6,0.01,order,1.65,0.15645643252063907,0.0174340377322022,False,False,False,
0.3,6,0.01,order,1.7,0.15561406117846768,0.01636494433137403,False,False,False,
0.3,6,0.01,order,1.75,0.15481993808750166,0.015513645126909337,False,False,False,
0.3,6,0.01,order,1.8,0.15406269666577674,0.014792771277843952,False,False,False,
0.3,6,0.01,order,1.85,0.15334066095971727,0.013906927301348126,False,False,False,
0.3,6,0.01,order,1.9,0.15267200393564195,0.012875506700128936,False,False,False,
0.3,6,0.01,order,1.95,0.15205311028970436,0.012769858467031714,False,False,False,
0.3,6,0.01,order,2.0,0.1513950180889388,0.013553829563590192,False,False,False,
0.3,6,0.01,mx,0.05,0.07027340517202729,0.796781020811918,False,False,False,
0.3,6,0.01,mx,0.1,0.08434197990978433,-0.23403803130163703,False,False,False,
0.3,6,0.01,mx,0.15,0.046869602041863606,-0.1893838796529782,False,True,False,
0.3,6,0.01,mx,0.2,0.06540359194448653,0.4002832895016397,False,False,False,
0.3,6,0.01,mx,0.25,0.08689793099202758,0.36612139999912974,False,False,False,
0.3,6,0.01,mx,0.3,0.10201573194439949,0.8119118548132586,False,False,False,
0.3,6,0.01,mx,0.35,0.16808911647335342,1.1742090556830425,False,False,False,
0.3,6,0.01,mx,0.4,0.21943663751270373,1.0534351759429337,False,False,False,
0.3,6,0.01,mx,0.45,0.27343263406764684,1.0644403236822257,False,False,False,
0.3,6,0.01,mx,0.5,0.32588066988092623,0.9403248403305446,False,False,False,
0.3,6,0.01,mx,0.55,0.3674651181007013,0.7230530884604587,False,False,False,
0.3,6,0.01,mx,0.6,0.3995092947503779,,False,True,True,True
0.3,6,0.01,mx,0.65,0.3294005123721236,,False,True,False,
0.3,6,0.01,mx,0.7,0.41477762496164267,,False,True,True,True
0.3,6,0.01,mx,0.75,0.4315893806266826,0.34542890377073476,False,False,False,
0.3,6,0.01,mx,0.8,0.44764653051479275,0.29685709175367503,False,False,False,
0.3,6,0.01,mx,0.85,0.46127508980205,0.2529481476113462,False,False,False,
0.3,6,0.01,mx,0.9,0.4729413452759275,0.2173097312750949,False,False,False,
0.3,6,0.01,mx,0.95,0.4830060629295594,0.19362079937925802,False,False,False,
0.3,6,0.01,mx,1.0,0.49230342521385345,0.1694365223937,False,False,False,
0.3,6,0.01,mx,1.05,0.4999497151689294,0.15215987064734016,False,False,False,
0.3,6,0.01,mx,1.1,0.5075194122785874,0.14147802434658452,False,False,False,
0.3,6,0.01,mx,1.15,0.5140975176035879,0.1266850747207533,False,False,False,
0.3,6,0.01,mx,1.2,0.5201879197506627,0.11714928912121536,False,False,False,
0.3,6,0.01,mx,1.25,0.5258124465157095,0.10963463533814988,False,False,False,
0.3,6,0.01,mx,1.3,0.5311513832844778,0.09643167271868958,False,False,False,
0.3,6,0.01,mx,1.35,0.5354556137875784,0.08924492390615768,False,False,False,
0.3,6,0.01,mx,1.4,0.5400758756750936,0.08378508072359736,False,False,False,
0.3,6,0.01,mx,1.45,0.5438341218599381,0.0724900068817318,False,False,False,
0.3,6,0.01,mx,1.5,0.5473248763632669,0.06828327242279908,False,False,False,
0.3,6,0.01,mx,1.55,0.5506624491022181,0.0645528872930603,False,False,False,
0.3,6,0.01,mx,1.6,0.5537801650925729,0.060934144295829995,False,False,False,
0.3,6,0.01,mx,1.65,0.5567558635318011,0.05704726488474243,False,False,False,
0.3,6,0.01,mx,1.7,0.559484891581047,0.05255861799016781,False,False,False,
0.3,6,0.01,mx,1.75,0.5620117253308178,0.04981567324232916,False,False,False,
0.3,6,0.01,mx,1.8,0.5644664589052799,0.04749239510502523,False,False,False,
0.3,6,0.01,mx,1.85,0.5667609648413203,0.04330973324421006,False,False,False,
0.3,6,0.01,mx,1.9,0.568797432229701,0.038006857524767845,False,False,False,
0.3,6,0.01,mx,1.95,0.570561650593797,0.0387667466617998,False,False,False,
0.3,6,0.01,mx,2.0,0.572674106895881,0.04573150542156057,False,False,False,
0.3,6,0.05,order,0.05,0.1271650650976539,0.03183455694349746,False,False,False,
0.3,6,0.05,order,0.1,0.12716709240376275,-0.03191564918785117,False,False,False,
0.3,6,0.05,order,0.15,0.13035663001643902,-0.0342937828749148,False,True,False,
0.3,6,0.05,order,0.2,0.1305964706912542,-0.005365670744965856,False,False,False,
0.3,6,0.05,order,0.25,0.13089319709093564,-0.003472234423914644,False,False,False,
0.3,6,0.05,order,0.3,0.13094369413364568,-0.031827260018445935,False,False,False,
0.3,6,0.05,order,0.35,0.1340759230927802,-0.03329880192811885,False,False,False,
0.3,6,0.05,order,0.4,0.13427357432645756,-0.0018861077126819392,False,False,False,
0.3,6,0.05,order,0.45,0.1342645338640484,0.001265391521042103,False,False,False,
0.3,6,0.05,order,0.5,0.13414703517435336,0.0031084254390632005,False,False,False,
0.3,6,0.05,order,0.55,0.1339536913201421,0.024225060544754262,False,False,False,
0.3,6,0.05,order,0.6,0.13172452911987792,0.06721133020136327,False,True,True,False
0.3,6,0.05,order,0.65,0.1272325583000058,0.1124675025935229,False,True,False,
0.3,6,0.05,order,0.7,0.12986670200195805,,False,True,True,True
0.3,6,0.05,order,0.75,0.1296250798854591,0.002897144709470112,False,False,False,
0.3,6,0.05,order,0.8,0.1294834721419995,0.0027671650289120553,False,False,False,
0.3,6,0.05,order,0.85,0.12934836338256786,0.0026834893284890526,False,False,False,
0.3,6,0.05,order,0.9,0.12921512320915063,0.00260780730565191,False,False,False,
0.3,6,0.05,order,0.95,0.12908758265200265,0.002376939082637808,False,False,False,
0.3,6,0.05,order,1.0,0.12897742930088685,0.0021314308569733154,False,False,False,
0.3,6,0.05,order,1.05,0.12887443956630532,0.002045394385246979,False,False,False,
0.3,6,0.05,order,1.1,0.12877288986236216,0.0018611989940693352,False,False,False,
0.3,6,0.05,order,1.15,0.12868831966689842,0.0016704070879884902,False,False,False,
0.3,6,0.05,order,1.2,0.1286058491535633,0.0016049450536335108,False,False,False,
0.3,6,0.05,order,1.25,0.12852782516153508,0.0015692018789079665,False,False,False,
0.3,6,0.05,order,1.3,0.1284489289656725,0.0015294800845977452,False,False,False,
0.3,6,0.05,order,1.35,0.1283748771530753,0.0014036467168012656,False,False,False,
0.3,6,0.05,order,1.4,0.1283085642939924,0.0013491071944731203,False,False,False,
0.3,6,0.05,order,1.45,0.12823996643362798,0.0013190714442401497,False,False,False,
0.3,6,0.05,order,1.5,0.12817665714956838,0.0012567407827019927,False,False,False,
0.3,6,0.05,order,1.55,0.1281142923553578,0.0012155481003246482,False,False,False,
0.3,6,0.05,order,1.6,0.12805510233953593,0.0011860805901331428,False,False,False,
0.3,6,0.05,order,1.65,0.1279956842963445,0.0011414131430098617,False,False,False,
0.3,6,0.05,order,1.7,0.12794096102523492,0.0010731230987166551,False,False,False,
0.3,6,0.05,order,1.75,0.12788837198647282,0.0010647200479418917,False,False,False,
0.3,6,0.05,order,1.8,0.12783448902044073,0.0010606514638054065,False,False,False,
0.3,6,0.05,order,1.85,0.12778230684009229,0.0009863543508508155,False,False,False,
0.3,6,0.05,order,1.9,0.12773585358535566,0.0008568689184182965,False,False,False,
0.3,6,0.05,order,1.95,0.12769661994825043,0.0009681499873770427,False,False,False,
0.3,6,0.05,order,2.0,0.12763903858661796,0.0013351044779215115,False,False,False,
0.3,6,0.05,mx,0.05,0.010650209438381908,0.10627712405657574,False,False,False,
0.3,6,0.05,mx,0.1,0.011101749310242898,-0.08821552918213621,False,False,False,
0.3,6,0.05,mx,0.15,0.0018286565201682912,-0.08199654249994504,False,True,False,
0.3,6,0.05,mx,0.2,0.0029020950602484013,0.02403840633046518,False,False,False,
0.3,6,0.05,mx,0.25,0.004232497153214809,0.010362378932254234,False,False,False,
0.3,6,0.05,mx,0.3,0.003938332953473824,0.10440926256475828,False,False,False,
0.3,6,0.05,mx,0.35,0.014673423409690634,0.1597292053964118,False,False,False,
0.3,6,0.05,mx,0.4,0.019911253493115004,0.10308548050278979,False,False,False,
0.3,6,0.05,mx,0.45,0.024981971459969617,0.10346045455394765,False,False,False,
0.3,6,0.05,mx,0.5,0.030257298948509766,0.10010598097235526,False,False,False,
0.3,6,0.05,mx,0.55,0.034992569557205144,0.08488822332585377,False,False,False,
0.3,6,0.05,mx,0.6,0.03874612128109514,-0.2267248712319847,False,True,True,False
0.3,6,0.05,mx,0.65,0.012320082434006617,-0.8303166826515553,False,True,False,
0.3,6,0.05,mx,0.7,0.039088478490439296,,False,True,True,True
0.3,6,0.05,mx,0.75,0.041710015844566635,0.06445402332805006,False,False,False,
0.3,6,0.05,mx,0.8,0.04471784003326055,0.055858944219706774,False,False,False,
0.3,6,0.05,mx,0.85,0.0472959102665373,0.0478011732324225,False,False,False,
0.3,6,0.05,mx,0.9,0.0494979573565028,0.040799002097108295,False,False,False,
0.3,6,0.05,mx,0.95,0.05137581047624812,0.037266147468500876,False,False,False,
0.3,6,0.05,mx,1.0,0.05322457210335289,0.03216706413320658,False,False,False,
0.3,6,0.05,mx,1.05,0.05459251688956878,0.029426339087756603,False,False,False,
0.3,6,0.05,mx,1.1,0.056167206012128545,0.02886929260571347,False,False,False,
0.3,6,0.05,mx,1.15,0.05747944615014014,0.02579882307137482,False,False,False,
0.3,6,0.05,mx,1.2,0.05874708831926602,0.024807709351356788,False,False,False,
0.3,6,0.05,mx,1.25,0.05996021708527582,0.024365688191270496,False,False,False,
0.3,6,0.05,mx,1.3,0.06118365713839308,0.020540108351188024,False,False,False,
0.3,6,0.05,mx,1.35,0.06201422792039463,0.01953566942152629,False,False,False,
0.3,6,0.05,mx,1.4,0.06313722408054571,0.0190004097795049,False,False,False,
0.3,6,0.05,mx,1.45,0.0639142688983451,0.015151312707868514,False,False,False,
0.3,6,0.05,mx,1.5,0.06465235535133257,0.014829269053132865,False,False,False,
0.3,6,0.05,mx,1.55,0.0653971958036584,0.014558384357930665,False,False,False,
0.3,6,0.05,mx,1.6,0.06610819378712564,0.014197926924691906,False,False,False,
0.3,6,0.05,mx,1.65,0.06681698849612759,0.01357638978408704,False,False,False,
0.3,6,0.05,mx,1.7,0.06746583276553433,0.012507285121759804,False,False,False,
0.3,6,0.05,mx,1.75,0.06806771700830357,0.012171972799441266,False,False,False,
0.3,6,0.05,mx,1.8,0.06868303004547846,0.011977828344927333,False,False,False,
0.3,6,0.05,mx,1.85,0.0692654998427963,0.010711600442183,False,False,False,
0.3,6,0.05,mx,1.9,0.06975419008969677,0.008721456467995492,False,False,False,
0.3,6,0.05,mx,1.95,0.07013764548959583,0.009926024301708969,False,False,False,
0.3,6,0.05,mx,2.0,0.07074679251986767,0.014439856909164384,False,False,False,
0.8,4,0,order,0.05,0.4996312663018678,0.014092874219511664,False,False,False,
0.8,4,0,order,0.1,0.4984941581138472,0.03139145330131754,False,False,False,
0.8,4,0,order,0.15,0.4964921209717361,0.050456516943781615,False,False,False,
0.8,4,0,order,0.2,0.493448506419469,0.07407645958253983,False,False,False,
0.8,4,0,order,0.25,0.4890844750134822,0.10459147033325333,False,False,False,
0.8,4,0,order,0.3,0.4829893593861437,0.14505626274725714,False,False,False,
0.8,4,0,order,0.35,0.47457884873875644,0.1991896654492349,False,False,False,
0.8,4,0,order,0.4,0.46307039284122015,0.2708533881569215,False,False,False,
0.8,4,0,order,0.45,0.4474935099230644,0.35222192856931045,False,False,False,
0.8,4,0,order,0.5,0.4268275730743192,,True,False,False,
0.8,4,0,order,0.55,0.3991397900424369,,True,True,True,False
0.8,4,0,order,0.6,0.3680301216898866,,True,False,False,
0.8,4,0,order,0.65,0.33644121949646827,,True,False,False,
0.8,4,0,order,0.7,0.3075839089725855,,True,False,False,
0.8,4,0,order,0.75,0.2832607210354354,,True,False,False,
0.8,4,0,order,0.8,0.2637437040255217,,True,False,False,
0.8,4,0,order,0.85,0.2484266511928264,,True,False,False,
0.8,4,0,order,0.9,0.23642708325338538,,True,False,False,
0.8,4,0,order,0.95,0.22691974976051857,,True,False,False,
0.8,4,0,order,1.0,0.2157421171108743,0.11421982382138962,False,True,True,False
0.8,4,0,order,1.05,0.21040365810801487,0.09931853629298715,False,False,False,
0.8,4,0,order,1.1,0.20581026348157558,0.08606365328709087,False,False,False,
0.8,4,0,order,1.15,0.20179729277930583,0.07556697919278155,False,False,False,
0.8,4,0,order,1.2,0.1982535655622974,0.06709015472350077,False,False,False,
0.8,4,0,order,1.25,0.19508827730695574,0.060142219937399766,False,False,False,
0.8,4,0,order,1.3,0.19223934356855743,0.05431424134327534,False,False,False,
0.8,4,0,order,1.35,0.1896568531726282,0.049380886907472554,False,False,False,
0.8,4,0,order,1.4,0.1873012548778102,0.04518156804440143,False,False,False,
0.8,4,0,order,1.45,0.18513869636818803,0.04154953601485989,False,False,False,
0.8,4,0,order,1.5,0.18314630127632422,0.03840333647487548,False,False,False,
0.8,4,0,order,1.55,0.1812983627207005,0.035597727530590983,False,False,False,
0.8,4,0,order,1.6,0.17958652852326512,0.03313411907750452,False,False,False,
0.8,4,0,order,1.65,0.17798495081295007,0.030979385736090936,False,False,False,
0.8,4,0,order,1.7,0.176488589949656,0.028992425828447077,False,False,False,
0.8,4,0,order,1.75,0.17508570823010536,0.027257719785407142,False,False,False,
0.8,4,0,order,1.8,0.17376281797111529,0.025685733588223014,False,False,False,
0.8,4,0,order,1.85,0.17251713487128306,0.024229983699553204,False,False,False,
0.8,4,0,order,1.9,0.17133981960116001,0.02293316489988939,False,False,False,
0.8,4,0,order,1.95,0.17022381838129408,0.021730589811193468,False,False,False,
0.8,4,0,order,2.0,0.16916676062004068,0.020551720638941617,False,False,False,
0.8,4,0,mx,0.05,0.0313613392001485,0.6269421817906914,False,False,False,
0.8,4,0,mx,0.1,0.06339720061293662,0.6544922747208333,False,False,False,
0.8,4,0,mx,0.15,0.09681056667223183,0.6896729587430679,False,False,False,
0.8,4,0,mx,0.2,0.1323644964872434,0.7409008964324729,False,False,False,
0.8,4,0,mx,0.25,0.17090065631547913,0.8098521408706505,False,False,False,
0.8,4,0,mx,0.3,0.21334971057430846,0.8982068540454133,False,False,False,
0.8,4,0,mx,0.35,0.2607213417200204,1.006524860403354,False,False,False,
0.8,4,0,mx,0.4,0.3140021966146439,1.1322445317714176,False,False,False,
0.8,4,0,mx,0.45,0.37394579489716223,1.2654993995293164,False,False,False,
0.8,4,0,mx,0.5,0.4406059186514688,,True,False,False,
0.8,4,0,mx,0.55,0.5174978458338718,,True,True,True,False
0.8,4,0,mx,0.6,0.5888881439105399,,True,False,False,
0.8,4,0,mx,0.65,0.6521475037688254,,True,False,False,
0.8,4,0,mx,0.7,0.7038031108786676,,True,False,False,
0.8,4,0,mx,0.75,0.7438195861417969,,True,False,False,
0.8,4,0,mx,0.8,0.7742504303936761,,True,False,False,
0.8,4,0,mx,0.85,0.7976005302455607,,True,False,False,
0.8,4,0,mx,0.9,0.8159801702734106,,True,False,False,
0.8,4,0,mx,0.95,0.8309083537859817,,True,False,False,
0.8,4,0,mx,1.0,0.8443016135047233,0.21574423358956807,False,True,True,False
0.8,4,0,mx,1.05,0.8545178308102955,0.19290445863331662,False,False,False,
0.8,4,0,mx,1.1,0.8635920593680549,0.17206689140783205,False,False,False,
0.8,4,0,mx,1.15,0.8717245199510788,0.15474259436265037,False,False,False,
0.8,4,0,mx,1.2,0.8790663188043197,0.14009064184865494,False,False,False,
0.8,4,0,mx,1.25,0.8857335841359442,0.12752267251190297,False,False,False,
0.8,4,0,mx,1.3,0.8918185860555101,0.11661230513342069,False,False,False,
