L,p,h,m_pi2,strongest_other,other_q_over_pi,competing_excess,near_peaks,preparation_failed
6,0.05,0.75,0.12954844942822227,0.1269267508671617,0.25,-0.0026216985610605648,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12366759591692089, ""gap_from_max"": 0.0058808535113013816, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.1269267508671617, ""gap_from_max"": 0.0026216985610605648, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12954844942822227, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12238263651063083, ""gap_from_max"": 0.007165812917591441, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.1186167304710389, ""gap_from_max"": 0.010931718957183367, ""unique_global_max"": false}]",False
6,0.05,0.8,0.12949389062161748,0.12709166884726364,0.25,-0.002402221774353841,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12377914577173545, ""gap_from_max"": 0.005714744849882034, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12709166884726364, ""gap_from_max"": 0.002402221774353841, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12949389062161748, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12230214763510573, ""gap_from_max"": 0.007191742986511748, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11844544002028186, ""gap_from_max"": 0.011048450601335622, ""unique_global_max"": false}]",False
6,0.05,0.85,0.12948263090968617,0.12725091591808255,0.25,-0.0022317149916036283,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12388442520833887, ""gap_from_max"": 0.0055982057013473085, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12725091591808255, ""gap_from_max"": 0.0022317149916036283, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12948263090968617, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12220136279741231, ""gap_from_max"": 0.007281268112273864, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11824575554129174, ""gap_from_max"": 0.011236875368394433, ""unique_global_max"": false}]",False
6,0.05,0.9,0.12950932821076555,0.1274298117783321,0.25,-0.0020795164324334536,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12400643697474066, ""gap_from_max"": 0.00550289123602489, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.1274298117783321, ""gap_from_max"": 0.0020795164324334536, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12950932821076555, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12206258070820353, ""gap_from_max"": 0.007446747502562023, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11799012163064974, ""gap_from_max"": 0.011519206580115807, ""unique_global_max"": false}]",False
6,0.05,0.95,0.12947763040523316,0.12760242109142486,0.25,-0.0018752093138083015,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12419010940209968, ""gap_from_max"": 0.005287521003133483, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12760242109142486, ""gap_from_max"": 0.0018752093138083015, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12947763040523316, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12192911155297817, ""gap_from_max"": 0.007548518852254993, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11779156449861916, ""gap_from_max"": 0.011686065906614002, ""unique_global_max"": false}]",False
6,0.05,1.0,0.12937080556061392,0.12770300067056778,0.25,-0.0016678048900461429,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12436711114080157, ""gap_from_max"": 0.0050036944198123545, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12770300067056778, ""gap_from_max"": 0.0016678048900461429, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12937080556061392, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12187043190431418, ""gap_from_max"": 0.007500373656299741, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11774441258820179, ""gap_from_max"": 0.011626392972412136, ""unique_global_max"": false}]",False
6,0.05,1.05,0.12924782673251275,0.12776421366496024,0.25,-0.0014836130675525139,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12452350763677018, ""gap_from_max"": 0.004724319095742571, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12776421366496024, ""gap_from_max"": 0.0014836130675525139, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12924782673251275, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12184645842523728, ""gap_from_max"": 0.007401368307275474, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11775949471780013, ""gap_from_max"": 0.011488332014712624, ""unique_global_max"": false}]",False
6,0.05,1.1,0.12912600663269883,0.12780117714507078,0.25,-0.0013248294876280486,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12465900912134927, ""gap_from_max"": 0.00446699751134956, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12780117714507078, ""gap_from_max"": 0.0013248294876280486, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12912600663269883, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12184119474737495, ""gap_from_max"": 0.007284811885323872, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11780423382835321, ""gap_from_max"": 0.011321772804345612, ""unique_global_max"": false}]",False
6,0.05,1.15,0.12901578374408798,0.12782676018157202,0.25,-0.0011890235625159618,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.1247769501614524, ""gap_from_max"": 0.004238833582635576, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12782676018157202, ""gap_from_max"": 0.0011890235625159618, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12901578374408798, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.1218422315035805, ""gap_from_max"": 0.007173552240507475, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11785349898005931, ""gap_from_max"": 0.011162284764028668, ""unique_global_max"": false}]",False
6,0.05,1.2,0.12890592366630055,0.1278372066527358,0.25,-0.0010687170135647572,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.1248812983432768, ""gap_from_max"": 0.0040246253230237505, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.1278372066527358, ""gap_from_max"": 0.0010687170135647572, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12890592366630055, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12185496900412256, ""gap_from_max"": 0.007050954662177991, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11792250301039683, ""gap_from_max"": 0.010983420655903714, ""unique_global_max"": false}]",False
6,0.05,1.25,0.12880416663364652,0.12784011560540454,0.25,-0.0009640510282419856,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.1249728246525, ""gap_from_max"": 0.003831341981146527, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12784011560540454, ""gap_from_max"": 0.0009640510282419856, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12880416663364652, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12187194316849015, ""gap_from_max"": 0.006932223465156373, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11799472453240963, ""gap_from_max"": 0.010809442101236896, ""unique_global_max"": false}]",False
6,0.05,1.3,0.12871145748322962,0.12783898713924605,0.25,-0.0008724703439835779,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12505408871603937, ""gap_from_max"": 0.00365736876719025, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12783898713924605, ""gap_from_max"": 0.0008724703439835779, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12871145748322962, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12188990552976146, ""gap_from_max"": 0.006821551953468161, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11806521097947592, ""gap_from_max"": 0.010646246503753704, ""unique_global_max"": false}]",False
6,0.05,1.35,0.12862018175367496,0.12783011275109946,0.25,-0.0007900690025754997,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.1251255739447478, ""gap_from_max"": 0.003494607808927158, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12783011275109946, ""gap_from_max"": 0.0007900690025754997, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12862018175367496, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12191449089254085, ""gap_from_max"": 0.006705690861134109, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11814485526061211, ""gap_from_max"": 0.010475326493062848, ""unique_global_max"": false}]",False
6,0.05,1.4,0.12853899141836667,0.12782019469939906,0.25,-0.0007187967189676014,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12518872152694346, ""gap_from_max"": 0.003350269891423202, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12782019469939906, ""gap_from_max"": 0.0007187967189676014, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12853899141836667, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12193731389879302, ""gap_from_max"": 0.006601677519573648, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11821827843993307, ""gap_from_max"": 0.010320712978433594, ""unique_global_max"": false}]",False
6,0.05,1.45,0.12846033188679176,0.12780552987761679,0.25,-0.0006548020091749762,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.1252443402980138, ""gap_from_max"": 0.003215991588777972, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12780552987761679, ""gap_from_max"": 0.0006548020091749762, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12846033188679176, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12196375188812437, ""gap_from_max"": 0.006496579998667387, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11829643239691262, ""gap_from_max"": 0.010163899489879141, ""unique_global_max"": false}]",False
6,0.05,1.5,0.12839523173853362,0.12779719364653463,0.25,-0.0005980380919989869,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12529512623419015, ""gap_from_max"": 0.0031001055043434755, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12779719364653463, ""gap_from_max"": 0.0005980380919989869, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12839523173853362, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12198284419607452, ""gap_from_max"": 0.006412387542459097, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11835433460351542, ""gap_from_max"": 0.010040897135018198, ""unique_global_max"": false}]",False
6,0.05,1.55,0.12832227335309562,0.12777544959044856,0.25,-0.0005468237626470585,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.1253376601862205, ""gap_from_max"": 0.002984613166875122, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12777544959044856, ""gap_from_max"": 0.0005468237626470585, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12832227335309562, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12201420280291453, ""gap_from_max"": 0.006308070550181094, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11843848832085314, ""gap_from_max"": 0.009883785032242479, ""unique_global_max"": false}]",False
6,0.05,1.6,0.12825420608527724,0.1277551656225713,0.25,-0.0004990404627059353,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12537825373817124, ""gap_from_max"": 0.002875952347105998, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.1277551656225713, ""gap_from_max"": 0.0004990404627059353, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12825420608527724, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12204321584384394, ""gap_from_max"": 0.0062109902414333035, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.118516571158438, ""gap_from_max"": 0.00973763492683924, ""unique_global_max"": false}]",False
6,0.05,1.65,0.1281947122767365,0.1277356776947266,0.25,-0.00045903458200990954,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12541196845284602, ""gap_from_max"": 0.002782743823890488, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.1277356776947266, ""gap_from_max"": 0.00045903458200990954, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.1281947122767365, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12207024976565008, ""gap_from_max"": 0.006124462511086434, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11858675207291543, ""gap_from_max"": 0.009607960203821084, ""unique_global_max"": false}]",False
6,0.05,1.7,0.12813217251816475,0.1277105340023095,0.25,-0.00042163851585524936,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12544074021991042, ""gap_from_max"": 0.0026914322982543315, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.1277105340023095, ""gap_from_max"": 0.00042163851585524936, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12813217251816475, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12210293194228491, ""gap_from_max"": 0.006029240575879835, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11866798285455826, ""gap_from_max"": 0.009464189663606487, ""unique_global_max"": false}]",False
6,0.05,1.75,0.1280909191807376,0.12769912677543682,0.25,-0.0003917924053007671,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.1254664587096899, ""gap_from_max"": 0.002624460471047696, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12769912677543682, ""gap_from_max"": 0.0003917924053007671, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.1280909191807376, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12212057224528747, ""gap_from_max"": 0.0059703469354501215, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11871230488737795, ""gap_from_max"": 0.009378614293359636, ""unique_global_max"": false}]",False
6,0.05,1.8,0.1280336817051356,0.12767383752082484,0.25,-0.00035984418431075915,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.1254909640953016, ""gap_from_max"": 0.0025427176098339888, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12767383752082484, ""gap_from_max"": 0.00035984418431075915, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.1280336817051356, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12215231758116717, ""gap_from_max"": 0.005881364123968433, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11878936229043616, ""gap_from_max"": 0.009244319414699442, ""unique_global_max"": false}]",False
6,0.05,1.85,0.12796692283685934,0.12763929708505783,0.25,-0.000327625751801508,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12551112628721392, ""gap_from_max"": 0.0024557965496454226, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12763929708505783, ""gap_from_max"": 0.000327625751801508, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12796692283685934, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.1221938414511296, ""gap_from_max"": 0.005773081385729739, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11888875096668163, ""gap_from_max"": 0.009078171870177718, ""unique_global_max"": false}]",False
6,0.05,1.9,0.12793479916079956,0.1276262077564074,0.25,-0.0003085914043921556,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12552949336943445, ""gap_from_max"": 0.002405305791365109, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.1276262077564074, ""gap_from_max"": 0.0003085914043921556, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12793479916079956, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12221070953309775, ""gap_from_max"": 0.005724089627701809, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11892707372994843, ""gap_from_max"": 0.009007725430851127, ""unique_global_max"": false}]",False
6,0.05,1.95,0.12787335833332417,0.12759185391233224,0.25,-0.00028150442099192374,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12554450738667922, ""gap_from_max"": 0.0023288509466449503, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12759185391233224, ""gap_from_max"": 0.00028150442099192374, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12787335833332417, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12225129458752441, ""gap_from_max"": 0.005622063745799752, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11902247894694788, ""gap_from_max"": 0.008850879386376284, ""unique_global_max"": false}]",False
6,0.05,2.0,0.12784613095129332,0.12757789292640836,0.25,-0.0002682380248849592,"[{""k"": 0, ""partner_k"": 0, ""q_over_pi"": 0.0, ""value"": 0.12555744105526892, ""gap_from_max"": 0.002288689896024404, ""unique_global_max"": false}, {""k"": 1, ""partner_k"": 7, ""q_over_pi"": 0.25, ""value"": 0.12757789292640836, ""gap_from_max"": 0.0002682380248849592, ""unique_global_max"": false}, {""k"": 2, ""partner_k"": 6, ""q_over_pi"": 0.5, ""value"": 0.12784613095129332, ""gap_from_max"": 0.0, ""unique_global_max"": false}, {""k"": 3, ""partner_k"": 5, ""q_over_pi"": 0.75, ""value"": 0.12226841421112467, ""gap_from_max"": 0.005577716740168659, ""unique_global_max"": false}, {""k"": 4, ""partner_k"": 4, ""q_over_pi"": 1.0, ""value"": 0.11905768276706823, ""gap_from_max"": 0.008788448184225098, ""unique_global_max"": false}]",False
