method,kappa,h,p,new_pass,old_pass,common_pass,new_cnots,old_cnots,epsilon_c_new,epsilon_c_old,epsilon_sf_new,epsilon_sf_old,epsilon_mx_new,epsilon_mx_old
B4,0.3,1.8,0,True,True,True,63,192,0.0021819701776145534,2.1827394696277702e-06,0.0007348248477406782,8.079007974282071e-07,7.07355500106921e-05,3.0895287128629434e-07
B4,0.3,1.9,0,True,True,True,63,192,0.001696992117852984,3.453815221127199e-06,0.0006455195327462748,1.149744357914484e-06,6.364259441560272e-05,3.948535847175805e-07
B4,0.3,2.0,0,True,True,True,63,192,0.0021447629761117103,5.011231601081273e-06,0.000995108717421006,9.215369120435524e-07,9.229489418216552e-05,1.362554602479804e-07
B4,0.35,0.1,0,True,True,True,31,192,0.00032281716933602045,1.1099613114184947e-06,0.0002473642025038192,4.883468631700083e-07,0.0009744505362536682,2.788075187193373e-06
B4,0.35,0.2,0,True,True,True,95,192,0.0038885059518304343,3.8727071819288916e-05,0.002615270788502766,1.7143898140448144e-05,0.0036180168089901543,1.5736851819936337e-05
B4,0.35,0.3,0,True,True,True,96,192,0.004572896750706268,0.00011144745326963079,0.0020800432758943943,3.954531583183485e-05,0.0005736795682699247,4.695599197013234e-05
B4,0.35,0.4,0,True,True,True,96,192,0.008503805070040615,0.00208668828973671,0.005872799976642806,0.0011191082180058154,0.0027347901630891958,0.0003129174589501238
B4,0.35,0.5,0,True,True,True,127,192,0.012309090732785008,0.005392595093772573,0.005391994501474318,0.0021888910083879276,0.00020866362934846006,9.947580771629827e-05
B4,0.35,0.6,0,True,True,True,127,192,0.009001013005605588,0.0035819810183844586,0.0036366342002988605,0.0014094069356072048,0.00018338682091845193,9.400363113154508e-05
B4,0.35,0.7,0,True,True,True,96,192,0.005717467250045322,0.0021136834460614567,0.002055298095130914,0.0007900013438144893,0.0003272165256129611,9.449230171088008e-05
B4,0.35,0.8,0,True,True,True,95,192,0.0054921093663025805,0.0011672396549954611,0.0023277996730789174,0.00041074031882212814,0.00032189500542301186,6.531568456213943e-05
B4,0.35,0.9,0,True,True,True,95,192,0.001814953622883142,0.0006482024355083105,0.0006271174056334539,0.0002177346403658964,0.00012560984538856346,3.766999927112824e-05
B4,0.35,1.0,0,True,True,True,95,192,0.0018772595444559448,0.0003473532543045166,0.0006761429730724744,0.00011527175950001856,0.00014471811106953059,2.1121768929655005e-05
B4,0.35,1.1,0,True,True,True,95,192,0.0024593813890733257,0.0001834751138315993,0.0008085227128110106,6.12857579068149e-05,0.00014269348735407306,1.1145174074966846e-05
B4,0.35,1.2,0,True,True,True,64,192,0.0054479646576712365,0.0001006349909966342,0.0017691853699186577,3.4577507820404696e-05,0.0003120452938848439,6.154591522200548e-06
B4,0.35,1.3,0,True,True,True,96,192,0.0007426154092625287,5.221722068400603e-05,0.0003107203636287803,1.9314901559375208e-05,5.049569120330055e-05,3.118736776608344e-06
B4,0.35,1.4,0,True,True,True,64,192,0.002620389009734922,2.8149283060462105e-05,0.0009273035405819308,1.0280043569066422e-05,0.00011758134975803358,1.6590521993986584e-06
B4,0.35,1.5,0,True,True,True,64,192,0.003813615241732269,2.07627676846317e-05,0.0015149911830691642,8.119377209903078e-06,0.0002017902087143586,7.374373486301877e-07
B4,0.35,1.6,0,True,True,True,64,192,0.0019974222146812784,1.4742255407922122e-05,0.0008967044757732523,6.239976330119079e-06,0.00010170141635290619,2.0397167621588608e-08
B4,0.35,1.7,0,True,True,True,64,192,0.0021151247552183908,1.0192076052205346e-05,0.0008752982806360943,3.5533728638126316e-06,0.0001068142281056561,2.035991535365156e-07
B4,0.35,1.8,0,True,True,True,64,192,0.0007863625492459253,7.767280653415976e-06,0.0003009572766395907,2.8578366142728573e-06,3.323517609210569e-05,2.2860890735998396e-08
B4,0.35,1.9,0,True,True,True,63,192,0.0017489112326334703,4.307072215877644e-06,0.0008150854291364418,1.5713896393265703e-06,8.253218711629096e-05,3.225164268982894e-07
B4,0.35,2.0,0,True,True,True,64,192,0.0004848284118833604,1.930281972577913e-06,0.00019112755391700875,5.329074379278875e-07,1.8158508250043504e-05,3.302242015390533e-07
B4,0.4,0.1,0,True,True,True,31,192,0.0010577631551124123,2.899247483423295e-06,0.000792209335781946,1.4537434259720428e-06,0.002253788598521364,2.619473849649334e-06
B4,0.4,0.2,0,True,True,True,95,192,0.0017048037342756173,0.00016207575562732224,0.0010029662023485209,8.03137332978654e-05,0.0003118336157873769,1.6177312626708407e-06
B4,0.4,0.3,0,False,False,False,128,192,0.044893134900786405,0.022902709164388302,0.021984931884017456,0.010768264972480013,0.003152838901739785,0.0017481413781248456
B4,0.4,0.4,0,True,False,False,128,192,0.006643187172638287,0.0220375271125946,0.002402427881294411,0.011099435252812123,0.0010613330002838817,0.00023415327092346505
B4,0.4,0.5,0,True,True,True,127,192,0.012300497551128386,0.0026984235160631975,0.005058462933498653,0.0006829392396972278,0.0009963280013295384,0.0001902101415519608
B4,0.4,0.6,0,True,True,True,127,192,0.005925552921378252,0.0009261945894961932,0.002214318757636391,0.00032807872399620575,0.0007543146511295173,3.57330165919878e-05
B4,0.4,0.7,0,True,True,True,127,192,0.001409140360008443,0.00024289918278065648,0.0006758409996874548,0.00015214103456870354,0.00019373067901740093,2.5128478282621103e-06
B4,0.4,0.8,0,True,True,True,95,192,0.004232063302521127,0.0001487124524813272,0.0017107619166134014,7.043856743482735e-05,0.00039854754429180517,2.5711193305189006e-05
B4,0.4,0.9,0,True,True,True,95,192,0.002099506114330546,0.0001025610730859515,0.0011936555958454997,3.952642795240768e-05,0.0003321969235421385,1.4949631457317203e-05
B4,0.4,1.0,0,True,True,True,95,192,0.002951347391694434,6.867766023663235e-05,0.0012722883366836635,2.497899177769658e-05,0.00034118043044339963,1.1176509170485183e-05
B4,0.4,1.1,0,True,True,True,95,192,0.001532754887957774,4.218279010950385e-05,0.0006995881712650309,1.688981716249649e-05,0.0001920062930877986,8.377587532359954e-06
B4,0.4,1.2,0,True,True,True,96,192,0.0005139219600867467,2.7182249663280228e-05,0.0002515128437458325,1.0610585450820942e-05,7.410795517714952e-05,5.855428534595752e-06
B4,0.4,1.3,0,True,True,True,96,192,0.00040004636925281,2.0302231779234514e-05,0.000192041990242392,9.597954355872185e-06,4.402273235448728e-05,4.759969368217654e-06
B4,0.4,1.4,0,True,True,True,64,192,0.0022559601547924024,9.052954237070282e-06,0.0010966020883428906,4.2002693738663055e-06,0.00018149148864865516,2.9409008597269803e-06
B4,0.4,1.5,0,True,True,True,96,192,0.0003079704308746878,7.412325348107873e-06,0.00014158018045906662,2.6130153791825705e-06,3.8648311901035015e-05,1.4709832905079878e-06
B4,0.4,1.6,0,True,True,True,64,192,0.0017358835732835323,7.509752766900191e-06,0.0007851834145631564,2.5272955691268972e-06,0.00013188356426541148,9.932091610265203e-07
B4,0.4,1.7,0,True,True,True,95,192,0.000748867874968015,1.0403683293330745e-05,0.00027307878913959693,2.591316898142848e-06,5.329438814205556e-05,3.517984221712567e-07
B4,0.4,1.8,0,True,True,True,64,192,0.0020617789542787604,6.967240352519222e-06,0.000728106446340554,1.6570626561462909e-06,0.0001023906599111335,3.64393358376347e-07
B4,0.4,1.9,0,True,True,True,64,192,0.002462935783589075,7.247452619339734e-06,0.0009530737490443808,1.9506964276105876e-06,0.0001549730976346808,4.284879950855469e-08
B4,0.4,2.0,0,True,True,True,95,192,0.0001883584292496493,5.6450998005552755e-06,7.251260885068889e-05,1.851062647134638e-06,1.353241591195431e-05,6.545065422969287e-08
B4,0.45,0.1,0,True,True,True,96,192,0.003365173280578393,0.00019793273157309166,0.0018420421593612346,0.00010650596023653591,0.0008008126954523048,3.940227001779373e-05
B4,0.45,0.2,0,False,False,False,128,192,0.035637081013839556,0.031642244049819634,0.01206661460469484,0.010977625062557075,0.0018874585430811441,0.0023434096293902806
B4,0.45,0.3,0,True,True,True,128,192,0.005254928233539569,0.015543127418870983,0.002893592439008552,0.00690548641534422,0.0005406053453272941,0.0012577886008542372
B4,0.45,0.4,0,True,True,True,128,192,0.004936914995253505,0.008129143423457552,0.0013411961510474968,0.004131751764648195,0.0014939325623929411,0.0007580381726675078
B4,0.45,0.5,0,True,True,True,128,192,0.007373274276955055,0.006755764436589762,0.00255073177891052,0.00256636465783458,0.0012085477555321411,0.0008196948894063638
B4,0.45,0.6,0,True,True,True,127,192,0.0055028112030247045,0.0012353542322449118,0.0019087793391571184,0.0007516089378524771,0.0006565200667304483,0.00035916087614928927
B4,0.45,0.7,0,True,True,True,127,192,0.0037052031107573935,0.0016856356537904016,0.0018873599558525966,0.00042446654868938394,0.0006671638511471789,0.000332783487022259
B4,0.45,0.8,0,True,True,True,96,192,0.0040463891766600035,0.000536497058090335,0.0012177334996074374,0.00018081394069430212,0.0007296677734427437,0.00015109610623254
B4,0.45,0.9,0,True,True,True,95,192,0.0026026157706014325,0.0002686994550423344,0.0012996489207465767,0.00014415199657005773,0.000502721380524096,0.0001095086571057946
B4,0.45,1.0,0,True,True,True,96,192,0.0009327033719053746,0.00016713037323622115,0.0005710778877348055,6.070391915180551e-05,0.0001441439350979845,5.796170360838904e-05
B4,0.45,1.1,0,True,True,True,96,192,0.00045246155851910025,0.00014785117780963253,0.00018380702210649136,4.7389934094421715e-05,7.999000559488767e-05,3.623442755495976e-05
B4,0.45,1.2,0,True,True,True,96,192,0.0005377650096572151,0.00012432191344712018,0.0002351193448235367,3.545242494548684e-05,0.00011570133816829475,2.3165725526297365e-05
B4,0.45,1.3,0,True,True,True,95,192,0.0014274684191248888,0.00010128793083494236,0.0006122891179149714,2.64610751025407e-05,0.00019929987526334791,1.5330025532667158e-05
B4,0.45,1.4,0,True,True,True,95,192,0.0009621681444018509,8.775317694304646e-05,0.00040857874994737475,2.073844254391055e-05,0.00012082013196357266,9.944004518924743e-06
B4,0.45,1.5,0,True,True,True,95,192,0.0003947168379233035,5.5936660242589253e-05,0.00013818806128571004,1.9493864795799842e-05,7.249687097232727e-05,7.512398248143981e-06
B4,0.45,1.6,0,True,True,True,64,192,0.002292376402906235,4.1155640574878916e-05,0.0009669458332874914,1.4049135712790317e-05,0.00021463073235605812,4.7956746336286216e-06
B4,0.45,1.7,0,True,True,True,64,192,0.0016776649596188728,2.697396558654086e-05,0.0006952867482051261,8.33338250044724e-06,0.00013555691997724217,3.0377718094332096e-06
B4,0.45,1.8,0,True,True,True,95,192,0.00030665455715665757,1.5888364603998395e-05,0.00013272209950476732,4.455076384218826e-06,3.6262539528153503e-05,1.9212110936583926e-06
B4,0.45,1.9,0,True,True,True,64,192,0.0012571655193001907,1.3338354361458471e-05,0.0005258560052562589,3.903455296133673e-06,0.00012985234865658946,1.1698570616669457e-06
B4,0.45,2.0,0,True,True,True,95,192,0.00034175777163860527,1.3239881066500966e-05,0.00012378025184781039,3.348337875130891e-06,2.8043262172317007e-05,1.4458688789575902e-06
B4,0.5,0.1,0,False,False,False,128,192,0.02204572108347147,0.052400225639126274,0.005850691953816989,0.01303250589681798,0.0020165992696125623,0.0061208492666989245
B4,0.5,0.2,0,False,False,False,127,192,0.054632280715664505,0.024724186728832698,0.016116014619100658,0.0057652713447897685,0.0030332483734643034,0.005742899238515231
B4,0.5,0.3,0,True,True,True,127,192,0.008737186935581676,0.005311068476170133,0.0050934688859998745,0.002009331871993661,0.0015671002025375858,0.002827165600622572
B4,0.5,0.4,0,True,True,True,128,192,0.0058508296401575954,0.006427288135516351,0.0026924273148872663,0.00150551288105516,0.001594656858768695,0.002578418057690657
B4,0.5,0.5,0,True,True,True,127,192,0.011548814644559868,0.003438412073240027,0.0037128750491280393,0.000919909150450593,0.0021009691926971996,0.0014940049668074051
B4,0.5,0.6,0,True,True,True,127,192,0.0032423260352354433,0.0017082289550076069,0.0018116805380096745,0.0006063895898034688,0.0009695466171163458,0.0008350399194058111
B4,0.5,0.7,0,True,True,True,127,192,0.0035096700627212096,0.0007560935935729263,0.0016369522294126526,0.0003772400740824078,0.0008529210536920573,0.00046537855381312276
B4,0.5,0.8,0,True,True,True,127,192,0.001860288896605028,0.0010111020448992925,0.0009235989307453396,0.00023848451625824163,0.0005069909956352259,0.0003051005811689489
B4,0.5,0.9,0,True,True,True,128,192,0.0008769332353462944,0.000480737350875976,0.00031777449709025074,0.00012936790756840066,0.0001702197945702144,0.00017234013634259693
B4,0.5,1.0,0,True,True,True,96,192,0.0011947130528056765,7.856086129442996e-05,0.0005400850281486458,2.4782877869444775e-05,0.00035670876459670264,8.251063119746327e-05
B4,0.5,1.1,0,True,True,True,96,192,0.0009232595474804595,0.00015620541765838658,0.00045661546489786375,3.3435149142529985e-05,0.0002654303983615769,3.827204056494615e-05
B4,0.5,1.2,0,True,True,True,95,192,0.0013015433269844973,0.00018039181963472317,0.0005863723188219983,3.561757057973791e-05,0.000345526101828586,2.0009084715222336e-05
B4,0.5,1.3,0,True,True,True,96,192,0.0009746822108804148,0.0001406120271002717,0.0004849544828094132,2.8942162190542797e-05,0.00022327851674330823,1.1581965952189854e-05
B4,0.5,1.4,0,True,True,True,96,192,0.00013699402717488873,9.411664015156196e-05,5.8071498844763925e-05,3.199687656471606e-05,7.168160742732077e-05,1.4882934188165109e-05
B4,0.5,1.5,0,True,True,True,96,192,0.00031470356010843137,6.0250219615351486e-05,0.00012541812593958035,1.9566730703329815e-05,6.871804863217701e-05,9.270636480929184e-06
B4,0.5,1.6,0,True,True,True,95,192,0.0008373992456759127,4.167965351323244e-05,0.0003695369984011154,1.2756922724871389e-05,0.00013027605623172622,6.089601550129942e-06
B4,0.5,1.7,0,True,True,True,95,192,0.0005388754945126195,2.787181396390892e-05,0.00022919989438061061,8.077197049621843e-06,8.767221008554316e-05,4.201727958008661e-06
B4,0.5,1.8,0,True,True,True,95,192,0.0007786638593779149,1.9103454954878807e-05,0.00034580545248671934,5.290523131182279e-06,0.0001280607312230675,2.798517731550376e-06
B4,0.5,1.9,0,True,True,True,64,192,0.0010872038518626656,1.3868800460350994e-05,0.00038034747782958456,4.073350738292847e-06,0.00013755185027819472,2.0315626760858407e-06
B4,0.5,2.0,0,True,True,True,64,192,0.0009182476454708752,1.3144933006567494e-05,0.0003173439817768242,4.311767944575884e-06,0.00010563039164057653,2.1493892009560867e-06
B4,0.55,0.1,0,False,False,False,64,192,0.026760384962937867,0.023653631930259045,0.008125105478405392,0.0070313768263699505,0.014546285198366704,0.010743978382483935
B4,0.55,0.2,0,False,False,False,128,192,0.04558916203453878,0.03203084478473239,0.0123079317432956,0.00937685065361904,0.0008798084079011392,0.005301153287492366
B4,0.55,0.3,0,True,False,False,128,192,0.01444227401088928,0.02554519839503644,0.005406674300550737,0.007336542239029797,0.0019637535456898947,0.005465057584174038
B4,0.55,0.4,0,True,True,True,128,192,0.01721459279446052,0.018468902401453047,0.005900940433159529,0.004983095469290488,0.001694454331358508,0.004461320714404193
B4,0.55,0.5,0,True,True,True,128,192,0.009833966397568727,0.008329718794323537,0.003322664360396646,0.0023285669392169583,0.001051156216405169,0.0022629470521838835
B4,0.55,0.6,0,True,True,True,128,192,0.003697463793350203,0.0036186778065447345,0.0016366687761662502,0.001145537618264303,0.0011205810267480576,0.001084287929967065
B4,0.55,0.7,0,True,True,True,127,192,0.0030232627499068854,0.001622960562198128,0.0015441062211598439,0.0005513832690719894,0.0011409659161710772,0.0005322642319749438
B4,0.55,0.8,0,True,True,True,127,192,0.003321424707266707,0.000754758512457529,0.001114797238622428,0.0002563097142249393,0.0008614328549264583,0.0002759607254638752
B4,0.55,0.9,0,True,True,True,127,192,0.0016073420630271923,0.00032763995757190134,0.0006581327995721087,0.00011655796683449071,0.0005807262147117243,0.00014941592955519667
B4,0.55,1.0,0,True,True,True,96,192,0.0014044204935372284,0.00012023255262763599,0.0006781516561850109,4.971830731112514e-05,0.0005645093145573155,8.345283670285752e-05
B4,0.55,1.1,0,True,True,True,95,192,0.0016049815942363876,5.2763295490171336e-05,0.0007520531613507964,1.8514501295058272e-05,0.0004604599429052225,4.7850124255455206e-05
B4,0.55,1.2,0,True,True,True,96,192,0.0008936443252769571,3.780372785396058e-05,0.0004874185230552275,1.2951381048398325e-05,0.0003185166542457596,2.870320633241441e-05
B4,0.55,1.3,0,True,True,True,96,192,0.000372787598174093,6.041138215107794e-05,0.00016070371509943615,1.486313543566653e-05,0.00013265550080421296,1.627666327896904e-05
B4,0.55,1.4,0,True,True,True,95,192,0.0009287628985524266,2.3437877772956167e-05,0.0004128317509317636,7.637087004824794e-06,0.0002672712147011591,1.1699129005560138e-05
B4,0.55,1.5,0,True,True,True,95,192,0.0008690443450226522,5.867799796893669e-05,0.0004024669311128437,1.1552121806063242e-05,0.00020938295040362487,6.464258199501138e-06
B4,0.55,1.6,0,True,True,True,95,192,0.0006098462535657767,8.456259113167469e-05,0.0002703056154179373,1.6653388061033114e-05,0.00015926191685911029,7.321913598978824e-06
B4,0.55,1.7,0,True,True,True,95,192,0.00042205621108376556,5.0946416436326025e-05,0.00018881181944596648,1.0466860301733272e-05,0.00011478237656525891,6.589971212056511e-06
B4,0.55,1.8,0,True,True,True,64,192,0.0018987491557590774,6.425403756636465e-05,0.0007278446075205669,1.3362314100040518e-05,0.00022194038713430064,6.068861741148623e-06
B4,0.55,1.9,0,True,True,True,64,192,0.0015417168779532642,5.523610594879158e-05,0.000595382172938197,1.104101811388869e-05,0.00018712901131867632,4.228160468078279e-06
B4,0.55,2.0,0,True,True,True,64,192,0.001382134280795068,3.8100921158601767e-05,0.0005182315076618649,7.595993614939456e-06,0.00015359622137578466,2.858955999163193e-06
B4,0.6,0.1,0,True,True,True,32,192,0.0008289204724496457,6.450934123924945e-05,0.00029562547815159546,1.9598047254765216e-05,0.0018038540585534613,6.54323316468669e-05
B4,0.6,0.2,0,False,False,False,128,192,0.07118883262758258,0.037576147674504456,0.021185236514334183,0.01112381740520113,0.03344944381345963,0.01534007612862881
B4,0.6,0.3,0,False,False,False,128,192,0.12894182519690156,0.08996460977755877,0.04164420503586275,0.02821674935837229,0.02566009929338897,0.029840419279028696
B4,0.6,0.4,0,False,True,False,128,192,0.0489488424670165,0.013339852132916108,0.016336709091722745,0.004072826938864238,0.00969169541741699,0.006098438480868107
B4,0.6,0.5,0,False,True,False,127,192,0.02496504392403584,0.012892721400909746,0.008668202140163367,0.003526328958279479,0.00642554930140804,0.0023213045262872045
B4,0.6,0.6,0,True,True,True,127,192,0.010683142129247647,0.006592417988618704,0.0035337860646885155,0.0018238899192249969,0.002839623148700121,0.0010086018072896774
B4,0.6,0.7,0,True,True,True,128,192,0.002677223362553105,0.0018388437093968119,0.0013850011217722974,0.0005925021080308845,0.00182948521914994,0.0004590484600554001
B4,0.6,0.8,0,True,True,True,128,192,0.003292210041473509,0.0005098415188615341,0.001157352185438526,0.00011100938107184988,0.0013201221600808166,0.00021172168980498896
B4,0.6,0.9,0,True,True,True,127,192,0.001801507947617409,0.0009962898965423378,0.0009298530107210712,0.0001879173757588226,0.0010755559067854303,0.00011700732690900217
B4,0.6,1.0,0,True,True,True,127,192,0.0021519488694978772,0.00015395291863583294,0.000822279712168042,5.1817051369626443e-05,0.0008198323100510052,0.00010186482655683005
B4,0.6,1.1,0,True,True,True,127,192,0.000811593194747745,0.0002769321756783405,0.00039183149421684327,6.0863244482622925e-05,0.0003400297840880917,6.232156874230732e-05
B4,0.6,1.2,0,True,True,True,127,192,0.0006704428384261552,0.0004026067732517541,0.00027862995889399444,8.760054747306012e-05,0.0002404023173641079,4.184531358653043e-05
B4,0.6,1.3,0,True,True,True,96,192,0.0008810127686329078,0.00031480953260129216,0.0003792099267418414,6.513967367038909e-05,0.00035449261045428226,2.642154468091018e-05
B4,0.6,1.4,0,True,True,True,96,192,0.0009067879676743357,0.0002207742871590153,0.0002757961812203391,4.5000048346816035e-05,0.0001821038066531777,1.7607286529885968e-05
B4,0.6,1.5,0,True,True,True,128,192,0.00016786306780675053,0.0001859440575328053,6.331945168738806e-05,3.6208606838783464e-05,5.180104087598725e-05,1.175005134945728e-05
B4,0.6,1.6,0,True,True,True,95,192,0.001064071482530557,0.00019328570420168792,0.00040081919793724663,3.651285147832084e-05,0.00022482595783279713,1.0439513075222173e-05
B4,0.6,1.7,0,True,True,True,95,192,0.0010997035343302403,0.00011546678481367742,0.00043781748913696017,2.2412534663868167e-05,0.00023011778576786934,8.848480416823179e-06
B4,0.6,1.8,0,True,True,True,95,192,0.0012925600099890355,2.508652617178031e-05,0.0005339649288615411,7.980065873325337e-06,0.000205147291463037,9.881551454538062e-06
B4,0.6,1.9,0,True,True,True,96,192,0.0003801198438172296,1.9234805730794502e-05,0.00014908731325044555,6.833114709975385e-06,5.7117626116820475e-05,6.959115135596328e-06
B4,0.6,2.0,0,True,True,True,95,192,0.00031240635773077674,4.17320241196395e-05,0.00014053830881352591,1.4075887753373095e-05,7.816726624321202e-05,5.1438879543619365e-06
B4,0.65,0.1,0,True,True,True,32,192,0.0002545044415279696,8.788481254740077e-06,9.297714465816842e-05,2.817915565556106e-06,0.000791743044858545,1.5250007274772437e-05
B4,0.65,0.2,0,True,True,True,128,192,0.0041038339313034244,0.0008090585115828608,0.0012452609368568957,0.00021230969472380012,0.0034184181924571677,0.00045516445436338815
B4,0.65,0.3,0,False,False,False,128,192,0.09936928382049226,0.044449587592844564,0.029122505641705654,0.013498772353679467,0.04324195314835472,0.018848951779638967
B4,0.65,0.4,0,False,False,False,128,192,0.06851299860640009,0.013673410389052287,0.01806803382957911,0.004276546487204075,0.0037704484161585894,0.0026336344449880977
B4,0.65,0.5,0,False,True,False,128,192,0.006847824053579754,0.0069200179962827235,0.002249415911045022,0.002512036350171984,0.007220335930058996,0.00484823104884502
B4,0.65,0.6,0,True,True,True,128,192,0.00995557689918088,0.003918973894223937,0.0033877884708121697,0.0016235864085923785,0.004938663367632157,0.002231439635465682
B4,0.65,0.7,0,True,True,True,128,192,0.006997300803374129,0.00214225762918524,0.002569118028007855,0.0009571049112537117,0.0029448528348022807,0.0010619803897293778
B4,0.65,0.8,0,True,True,True,128,192,0.0026051110548064305,0.0028584138990584637,0.0009288339921508515,0.0009432008244495416,0.0012683005166707062,0.0007625301851703625
B4,0.65,0.9,0,True,True,True,128,192,0.0015064573177890617,0.0014214344581519184,0.0006815116992256592,0.0004733958481685785,0.0008198847426591493,0.0003705766984928305
B4,0.65,1.0,0,True,True,True,128,192,0.0012553415518938293,0.0005960474910212347,0.0006007240203249609,0.00022027327404069985,0.000703346657465076,0.00019686978353339324
B4,0.65,1.1,0,True,True,True,127,192,0.0023896913653606716,0.00040214840611945725,0.0008096384616252394,0.00014253547196479976,0.0008840319857612577,0.00010956229471470458
B4,0.65,1.2,0,True,True,True,127,192,0.001551449077328404,0.00019490490198117993,0.0005729704388218737,8.549073719087141e-05,0.0006034739173118586,8.000718767953163e-05
B4,0.65,1.3,0,True,True,True,127,192,0.0007524672399050261,0.00012102599028523953,0.00027619239179182964,5.65295469178162e-05,0.00032595137417434916,5.111432002835592e-05
B4,0.65,1.4,0,True,True,True,96,192,0.0008111016552652117,8.140721965338438e-05,0.0003185550522859515,3.9018278970542886e-05,0.00032562531319213495,3.33281521522899e-05
B4,0.65,1.5,0,True,True,True,96,192,0.0007149795571028544,5.194906728135662e-05,0.00024408211445831052,2.9349499294770154e-05,0.00028657851675706336,2.20876042134055e-05
B4,0.65,1.6,0,True,True,True,95,192,0.0007075968890493389,3.830902484774912e-05,0.00030370588352603145,1.858876846171087e-05,0.0002191110888993819,1.4853704592754369e-05
B4,0.65,1.7,0,True,True,True,95,192,0.0006685724625673517,2.918767339360473e-05,0.00022074853904302527,1.4070415432665406e-05,0.00027881065329771193,1.0314400744171337e-05
B4,0.65,1.8,0,True,True,True,96,192,0.0006705305771701406,2.1064225514379198e-05,0.0002828101311908582,1.0024265942765176e-05,0.0002057746719204001,7.157623040487948e-06
B4,0.65,1.9,0,True,True,True,95,192,0.0015073634653430326,2.180128009374345e-05,0.0005624652005370712,9.255518501866122e-06,0.0002514875484131984,5.148836971891058e-06
B4,0.65,2.0,0,True,True,True,95,192,0.0004319865678890228,1.8682000580158217e-05,0.00016586830332543379,6.426296952410926e-06,8.849455094361858e-05,3.441882930554918e-06
B4,0.7,0.1,0,True,True,True,32,192,0.0001128326880166508,1.0746291981833522e-06,4.1567462857439175e-05,2.9035807791455426e-07,0.00043221725070974326,2.4069080946514942e-06
B4,0.7,0.2,0,True,True,True,64,192,0.0018487636054463907,0.00017669235882944445,0.0006279269588552183,5.136633276836555e-05,0.0028689396903469333,0.0001713503835240604
B4,0.7,0.3,0,True,True,True,128,192,0.014280594783421363,0.002543562857392989,0.00420688719500506,0.0007323683632822209,0.008965351116011988,0.0013689075163920705
B4,0.7,0.4,0,False,True,False,128,192,0.044422177679514174,0.018824893429627565,0.012199072183127102,0.00523946626456917,0.014177307728540423,0.006413436684699736
B4,0.7,0.5,0,False,True,False,128,192,0.0091038123345627,0.01700484850815226,0.004021643121874752,0.005589537621380536,0.00861471093196553,0.0028656666052038204
B4,0.7,0.6,0,False,True,False,128,192,0.0052576315715422844,0.004368870358125998,0.001678269676992139,0.0016853707127455764,0.0076672948609418645,0.004428542874875707
B4,0.7,0.7,0,False,True,False,127,192,0.015432455932073375,0.00438004129952807,0.0050914784784002465,0.0016158977336437064,0.00714886514773283,0.002637028050004875
B4,0.7,0.8,0,True,True,True,128,192,0.0024306225252798963,0.0024514068580279297,0.0008610074359551301,0.000888306935485722,0.0024575099029380265,0.0011960528871191034
B4,0.7,0.9,0,True,True,True,128,192,0.0017104790532739347,0.0013942925191460856,0.0006340529399815331,0.0004750501942641927,0.0010282991613904668,0.0005589568804013068
B4,0.7,1.0,0,True,True,True,128,192,0.0011109339331263346,0.0008206313663799078,0.0003907826742744619,0.00026246389372405754,0.0005722615407158793,0.0002754553374106905
B4,0.7,1.1,0,True,True,True,127,192,0.0026203268947140104,0.0005234134496984073,0.000798890128393015,0.00015525454795844995,0.0010667319615925708,0.00014418365808066547
B4,0.7,1.2,0,True,True,True,127,192,0.0015487559849406696,0.00034370574020110845,0.0006857065866018863,9.52697500899713e-05,0.0006802102095126994,7.94185318273577e-05
B4,0.7,1.3,0,True,True,True,127,192,0.0007008606831308828,0.00024096006519798777,0.0002732787112465357,6.179480507609303e-05,0.000481058697383685,4.555552601614998e-05
B4,0.7,1.4,0,True,True,True,127,192,0.000520597424088387,0.00016816613984675308,0.00017010428692229573,4.080010199752904e-05,0.00032897151251853884,2.7685504057628485e-05
B4,0.7,1.5,0,True,True,True,96,192,0.0014268201367461375,0.0001251823361971341,0.0006082251296357644,2.860759403877644e-05,0.00042726171616591646,1.7469637166867003e-05
B4,0.7,1.6,0,True,True,True,95,192,0.0007901470565962188,9.448350628277896e-05,0.0002676679824480388,2.074333837945308e-05,0.00032790862576703717,1.1060088507153232e-05
B4,0.7,1.7,0,True,True,True,96,192,0.0006400402903879998,6.231499788460909e-05,0.00023916534945600532,1.4164308152236904e-05,0.0002515950800046074,7.30955911210085e-06
B4,0.7,1.8,0,True,True,True,96,192,0.0003154112134218026,4.743885855643115e-05,9.737930593778366e-05,1.0469326090528641e-05,9.91306179056739e-05,5.294808308242693e-06
B4,0.7,1.9,0,True,True,True,96,192,0.0007373269372330099,4.031290014163552e-05,0.00026937054384777726,8.569102440236787e-06,0.000169293272722304,3.555129653998179e-06
B4,0.7,2.0,0,True,True,True,95,192,0.0009473054960229335,3.1219819707040825e-05,0.0002944130535991324,6.290976282269378e-06,0.00020325739795379327,2.328134098950052e-06
B4,0.75,0.1,0,True,True,True,32,192,5.890641128414309e-05,4.587148862977841e-07,2.179297428284155e-05,1.5043424284044704e-07,0.0002622690899473229,1.1388780278148714e-06
