n,kappa,h,ref,seed,method,cnots,delta_e,fidelity,joint_pass
8,0.525,0.85,plus,11,gradient,16,0.02091172217962667,0.9453718703784975,False
8,0.525,0.85,plus,11,gradient,32,0.011499580671502585,0.9702759219499435,False
8,0.525,0.85,plus,11,gradient,64,0.009914521443286306,0.9727716251264497,False
8,0.525,0.85,plus,11,gradient,96,0.0014082302273656921,0.9978725525778257,False
8,0.525,0.85,plus,11,gradient,128,0.0004305071938961458,0.999464211568386,True
8,0.525,0.85,plus,11,gradient,128,0.0004305071938961458,0.999464211568386,True
8,0.0,0.2,plus,11,cost,0,0.8100253198889197,0.017434082290676986,False
8,0.0,0.2,plus,11,cost,16,0.24916359773110264,0.4885958342420598,False
8,0.0,0.2,plus,11,cost,32,1.6274515032277392e-05,0.9999670105845195,True
8,0.0,0.2,plus,11,cost,48,1.2905065394086535e-07,0.9999997279203788,True
8,0.2,2.0,ghz,11,cost,7,1.3146306817643145,0.03359686302336308,False
8,0.2,2.0,ghz,11,cost,15,0.7852292511422498,0.17226627565462516,False
8,0.2,2.0,ghz,11,cost,31,0.013905337071100199,0.9865481901091517,False
8,0.2,2.0,ghz,11,cost,63,6.8553856840125604e-06,0.9999942812676662,True
8,0.2,2.0,ghz,11,cost,123,1.612056212962898e-07,0.9999999204954402,True
12,0.8,1.4,plus,11,cost,0,0.20244255198973674,0.7191930381317381,False
12,0.8,1.4,plus,11,cost,32,0.03749607271443711,0.9061312381734096,False
12,0.8,1.4,plus,11,cost,64,0.00757130870282996,0.9845822382472168,False
12,0.8,1.4,plus,11,cost,96,0.0029554587621036057,0.9940477006263995,False
12,0.8,1.4,plus,11,cost,128,0.0013933291134475094,0.9974096335400613,False
12,0.8,1.4,plus,11,cost,128,0.0013933291134475094,0.9974096335400613,False
8,0.85,1.4,antiphase,11,cost,6,0.7597633279227806,0.1019909917805871,False
8,0.85,1.4,antiphase,11,cost,16,0.320013361494738,0.4702461186307131,False
8,0.85,1.4,antiphase,11,cost,32,0.043818015339871064,0.9392818616830112,False
8,0.85,1.4,antiphase,11,cost,64,0.002479665158280575,0.9972270650649344,False
8,0.85,1.4,antiphase,11,cost,128,0.00022781534309124218,0.9998250436330548,True
8,0.85,1.4,antiphase,11,cost,128,0.00022781534309124218,0.9998250436330548,True
8,0.85,1.9,ghz,11,cost,7,1.9178293245542788,0.005613959023482076,False
8,0.85,1.9,ghz,11,cost,15,1.0475515890873281,0.07828755828271312,False
8,0.85,1.9,ghz,11,cost,31,0.06626120641779076,0.9294782988405541,False
8,0.85,1.9,ghz,11,cost,63,0.001145345324869762,0.9993092916369261,False
8,0.85,1.9,ghz,11,cost,127,6.847877461657603e-05,0.9999622778529742,True
8,0.85,1.9,ghz,11,cost,127,6.847877461657603e-05,0.9999622778529742,True
8,0.25,1.9,plus,11,cost,0,0.11878860481145992,0.8964612214349654,False
8,0.25,1.9,plus,11,cost,16,0.0016335824776803065,0.9983026826823991,False
8,0.25,1.9,plus,11,cost,32,0.00029746600048419225,0.9996077622396266,True
8,0.25,1.9,plus,11,cost,64,5.966483894503938e-06,0.9999963488217655,True
8,0.25,1.9,plus,11,cost,96,4.3972507324241406e-07,0.9999997728193761,True
8,0.25,1.9,plus,11,cost,124,1.702330685304787e-07,0.9999999138852297,True
8,0.5,1.4,antiphase,11,cost,6,1.056693716498888,0.03198706177331314,False
8,0.5,1.4,antiphase,11,cost,16,0.4008185265815132,0.43414439854277653,False
8,0.5,1.4,antiphase,11,cost,32,0.017276455609859465,0.9722525853426074,False
8,0.5,1.4,antiphase,11,cost,64,0.0008148450178353528,0.9990463011877939,True
8,0.5,1.4,antiphase,11,cost,96,5.810827047270095e-05,0.9999585337601723,True
8,0.5,1.4,antiphase,11,cost,128,2.1557682567285852e-05,0.9999852419362959,True
8,0.5,1.4,antiphase,11,cost,128,2.1557682567285852e-05,0.9999852419362959,True
8,0.825,0.85,antiphase,11,cost,6,0.3104187034614856,0.24869215452315044,False
8,0.825,0.85,antiphase,11,cost,16,0.15877339936803647,0.5231077011233886,False
8,0.825,0.85,antiphase,11,cost,32,0.0356321366642669,0.8769912239733665,False
8,0.825,0.85,antiphase,11,cost,96,0.00299067975708045,0.9955740094231265,False
8,0.825,0.85,antiphase,11,cost,128,0.0013072793021371432,0.9980969745830109,False
8,0.825,0.85,antiphase,11,cost,128,0.0013072793021371432,0.9980969745830109,False
8,0.825,0.15,antiphase,11,fixed,6,0.006920312695450015,0.9827842394715111,False
8,0.825,0.15,antiphase,11,fixed,22,0.006920312695450015,0.9827842394715111,False
8,0.1,1.1,antiphase,11,cost,6,1.213141384763695,0.0048284084702140745,False
8,0.1,1.1,antiphase,11,cost,16,0.48306249489512776,0.3217481719589915,False
8,0.1,1.1,antiphase,11,cost,32,0.18185887159743408,0.5576837985335653,False
8,0.1,1.1,antiphase,11,cost,64,0.001449776427611793,0.9972553724308438,False
8,0.1,1.1,antiphase,11,cost,128,4.677824930299224e-06,0.9999958005273908,True
8,0.1,1.1,antiphase,11,cost,128,4.677824930299224e-06,0.9999958005273908,True
8,0.35,0.8,antiphase,11,cost,6,0.6748874217054859,0.012041924308734023,False
8,0.35,0.8,antiphase,11,cost,16,0.34218908166197093,0.2601920375557736,False
8,0.35,0.8,antiphase,11,cost,32,0.023153457807110644,0.9374132194025449,False
8,0.35,0.8,antiphase,11,cost,64,0.0014441918107777063,0.994256935022378,False
8,0.35,0.8,antiphase,11,cost,128,3.6222236894811743e-05,0.9999558298739556,True
8,0.35,0.8,antiphase,11,cost,128,3.6222236894811743e-05,0.9999558298739556,True
8,0.5,2.0,antiphase,11,cost,6,1.6204195191244517,0.028960399008406183,False
8,0.5,2.0,antiphase,11,cost,16,0.9555037964760213,0.23103140722423807,False
8,0.5,2.0,antiphase,11,cost,32,0.035892795742551,0.9639986239881148,False
8,0.5,2.0,antiphase,11,cost,64,0.0004267086599285541,0.9997060078988561,True
8,0.5,2.0,antiphase,11,cost,96,1.611778295051991e-05,0.9999919549257617,True
8,0.5,2.0,antiphase,11,cost,128,2.8895434938114306e-06,0.9999986463024475,True
8,0.5,2.0,antiphase,11,cost,128,2.8895434938114306e-06,0.9999986463024475,True
8,0.85,0.5,ghz,11,cost,7,0.7861021942468905,7.027300912515581e-05,False
8,0.85,0.5,ghz,11,cost,15,0.3759669239466803,0.009928821144407643,False
8,0.85,0.5,ghz,11,cost,63,0.010565519501365195,0.5067618012186674,False
8,0.85,0.5,ghz,11,cost,127,0.00734086358857966,0.6300715637613217,False
8,0.85,0.5,ghz,11,cost,127,0.00734086358857966,0.6300715637613217,False
8,0.025,0.35,plus,11,fixed,0,0.6567001786801427,0.033581253315529656,False
8,0.025,0.35,plus,11,fixed,16,0.342748743397263,0.1659510258728499,False
8,0.8,1.2,ghz,37,cost,7,1.2202060867657851,0.004183336731216742,False
8,0.8,1.2,ghz,37,cost,15,0.5250382342890085,0.10836031456023215,False
8,0.8,1.2,ghz,37,cost,31,0.0627925712892834,0.8868536018962153,False
8,0.8,1.2,ghz,37,cost,95,0.0010960459143458667,0.998909938778283,False
8,0.8,1.2,ghz,37,cost,127,0.000491349283544551,0.9995774113892761,True
8,0.8,1.2,ghz,37,cost,127,0.000491349283544551,0.9995774113892761,True
8,0.0,0.7,antiphase,11,cost,6,1.1279667676728777,0.00011485276595294925,False
8,0.0,0.7,antiphase,11,cost,16,0.6835263042406136,0.22084283381788633,False
8,0.0,0.7,antiphase,11,cost,32,0.41619553067707127,0.47348889646737663,False
8,0.0,0.7,antiphase,11,cost,96,0.0003083044864415907,0.9995840012468826,True
8,0.0,0.7,antiphase,11,cost,128,3.53643225414757e-06,0.9999965607933367,True
8,0.0,0.7,antiphase,11,cost,128,3.53643225414757e-06,0.9999965607933367,True
12,0.0,2.0,plus,11,cost,0,0.12709485850400734,0.8166460478752468,False
12,0.0,2.0,plus,11,cost,32,0.002008206813987575,0.9961374989635788,False
12,0.0,2.0,plus,11,cost,64,0.0007912502040306654,0.9984420195996404,False
12,0.0,2.0,plus,11,cost,96,0.00011726020339016448,0.9997840745229077,True
12,0.0,2.0,plus,11,cost,128,3.537750414572827e-05,0.9999271868936414,True
12,0.0,2.0,plus,11,cost,128,3.537750414572827e-05,0.9999271868936414,True
8,0.6,1.0,ghz,11,cost,7,0.806089287320858,0.009967875800275253,False
8,0.6,1.0,ghz,11,cost,15,0.4347505886660339,0.10859346162802233,False
8,0.6,1.0,ghz,11,cost,31,0.051091313777965164,0.8974266194137632,False
8,0.6,1.0,ghz,11,cost,63,0.002445565896739943,0.9952961356400494,False
8,0.6,1.0,ghz,11,cost,95,0.0005789796546291637,0.9993402386631304,True
8,0.6,1.0,ghz,11,cost,127,0.00020964756557262376,0.9997857293344699,True
8,0.6,1.0,ghz,11,cost,127,0.00020964756557262376,0.9997857293344699,True
8,0.0,0.9,plus,37,fixed,0,0.3216609572519995,0.3126943576453465,False
8,0.0,0.9,plus,37,fixed,16,0.11770073191605501,0.5459201334819419,False
8,0.3,0.5,plus,11,gradient,0,0.31314929279091114,0.3677511084063065,False
8,0.3,0.5,plus,11,gradient,16,0.029610759240053963,0.8141117989453923,False
8,0.3,0.5,plus,11,gradient,64,0.003610892527901255,0.9521777524541508,False
8,0.3,0.5,plus,11,gradient,96,9.371478592601346e-05,0.9997560772805192,True
8,0.3,0.5,plus,11,gradient,128,7.577538213898727e-06,0.9999844630311431,True
8,0.3,0.5,plus,11,gradient,128,7.577538213898727e-06,0.9999844630311431,True
8,0.0,1.7,plus,11,cost,0,0.15109483593599493,0.8211158510550951,False
8,0.0,1.7,plus,11,cost,16,0.01182307639297231,0.9801012946940254,False
8,0.0,1.7,plus,11,cost,32,0.002412126616778698,0.9954393657253718,False
8,0.0,1.7,plus,11,cost,128,1.1731155118432923e-06,0.9999993449551312,True
8,0.0,1.7,plus,11,cost,128,1.1731155118432923e-06,0.9999993449551312,True
8,0.175,0.55,ghz,11,cost,7,0.09898891074161376,0.7186741312059645,False
8,0.175,0.55,ghz,11,cost,15,0.053704193837258996,0.8211296290841109,False
8,0.175,0.55,ghz,11,cost,31,0.007132035999935615,0.9518402070123316,False
8,0.175,0.55,ghz,11,cost,63,0.004379981104454478,0.9700638030792934,False
8,0.175,0.55,ghz,11,cost,127,6.328846321790316e-05,0.9998957228530209,True
8,0.175,0.55,ghz,11,cost,127,6.328846321790316e-05,0.9998957228530209,True
8,0.15,1.6,ghz,11,cost,7,0.8928629754639716,0.05723982876780063,False
8,0.15,1.6,ghz,11,cost,15,0.5667306682518203,0.17158810268997587,False
8,0.15,1.6,ghz,11,cost,31,0.03326819191900654,0.9589763495578189,False
8,0.15,1.6,ghz,11,cost,63,7.302367099448759e-06,0.9999933107011784,True
8,0.15,1.6,ghz,11,cost,95,5.1036306292218114e-08,0.9999999683716234,True
8,0.15,1.6,ghz,11,cost,97,4.493247529602229e-08,0.9999999721483193,True
8,0.8,0.5,plus,11,gradient,0,0.39494708173145954,0.2646472959279824,False
8,0.8,0.5,plus,11,gradient,16,0.16036972479609624,0.3224635475177058,False
8,0.8,0.5,plus,11,gradient,64,0.004411217547222845,0.9762448026335008,False
8,0.8,0.5,plus,11,gradient,96,0.002510943684464917,0.9869744215805147,False
8,0.8,0.5,plus,11,gradient,128,0.0013959483327573574,0.9939270788694918,False
8,0.8,0.5,plus,11,gradient,128,0.0013959483327573574,0.9939270788694918,False
8,0.55,2.0,antiphase,11,cost,6,1.5739999161251021,0.032306747914680245,False
8,0.55,2.0,antiphase,11,cost,16,0.5435619865977681,0.4425178349183048,False
8,0.55,2.0,antiphase,11,cost,32,0.02617851677143479,0.9720569156687984,False
8,0.55,2.0,antiphase,11,cost,64,0.00019793099407072745,0.9998627476280911,True
8,0.55,2.0,antiphase,11,cost,96,3.294185211766276e-05,0.9999830032274529,True
8,0.55,2.0,antiphase,11,cost,128,7.81987360021219e-06,0.9999960573447869,True
8,0.55,2.0,antiphase,11,cost,128,7.81987360021219e-06,0.9999960573447869,True
8,0.15,0.4,ghz,11,cost,7,0.04834800756345936,0.8815577978037817,False
8,0.15,0.4,ghz,11,cost,15,0.02497798884345548,0.9352676612192875,False
8,0.15,0.4,ghz,11,cost,31,0.0010873100003673253,0.9955198183552774,False
8,0.15,0.4,ghz,11,cost,127,6.191251523679497e-07,0.9999991800158299,True
8,0.15,0.4,ghz,11,cost,127,6.191251523679497e-07,0.9999991800158299,True
8,0.825,0.35,antiphase,11,fixed,6,0.040347504534483214,0.8874791381107452,False
8,0.825,0.35,antiphase,11,fixed,22,0.04034750453448299,0.8874791381107454,False
8,0.95,0.8,ghz,11,cost,7,1.1168673448358615,0.0004250639840139728,False
8,0.95,0.8,ghz,11,cost,15,0.5855725102171387,0.010306143042331463,False
8,0.95,0.8,ghz,11,cost,31,0.0527992743057093,0.45569219703633523,False
8,0.95,0.8,ghz,11,cost,63,0.032586646281801634,0.654657768524535,False
8,0.95,0.8,ghz,11,cost,95,0.004055414274517943,0.9897623604045762,False
8,0.95,0.8,ghz,11,cost,127,0.0021955541977551896,0.9949993095609171,False
8,0.95,0.8,ghz,11,cost,127,0.0021955541977551896,0.9949993095609171,False
8,0.45,0.5,plus,11,cost,0,0.28891827461214026,0.5220041872346818,False
8,0.45,0.5,plus,11,cost,16,0.025588259330648122,0.8802392514817419,False
8,0.45,0.5,plus,11,cost,32,0.012523219790018913,0.9168587788845248,False
8,0.45,0.5,plus,11,cost,64,0.002966867965785158,0.9878950858590329,False
8,0.45,0.5,plus,11,cost,96,0.0005134726664512979,0.9988253619252087,True
8,0.45,0.5,plus,11,cost,128,0.00019256548180823785,0.9996037326731486,True
8,0.45,0.5,plus,11,cost,128,0.00019256548180823785,0.9996037326731486,True
8,0.05,0.3,ghz,11,cost,7,0.023864617954300504,0.9496934678376507,False
8,0.05,0.3,ghz,11,cost,15,0.012039983053142023,0.9742171916602401,False
8,0.05,0.3,ghz,11,cost,31,0.00014395653853371826,0.9996400778176318,True
8,0.05,0.3,ghz,11,cost,63,2.3999435189492324e-05,0.9999353832613641,True
8,0.05,0.3,ghz,11,cost,95,5.296036663660075e-07,0.9999990873258799,True
8,0.05,0.3,ghz,11,cost,121,4.644057582936512e-09,0.9999999948712355,True
8,0.825,0.15,antiphase,11,cost,6,0.006920312695450015,0.9827842394715111,False
8,0.825,0.15,antiphase,11,cost,16,0.002678034679532759,0.9932910185629518,False
8,0.825,0.15,antiphase,11,cost,32,1.8311596493569837e-05,0.9999483375326991,True
8,0.825,0.15,antiphase,11,cost,64,9.205178378657308e-06,0.9999738972088575,True
8,0.825,0.15,antiphase,11,cost,118,5.482372442688899e-07,0.9999982614009822,True
8,0.65,0.9,plus,11,cost,0,0.2271605869487413,0.7372736282802916,False
8,0.65,0.9,plus,11,cost,16,0.04448083594088392,0.8936231681374216,False
8,0.65,0.9,plus,11,cost,32,0.015224364071250829,0.973291785565426,False
8,0.65,0.9,plus,11,cost,64,0.0020941802963860834,0.9971442511063447,False
8,0.65,0.9,plus,11,cost,128,0.000180993025957088,0.9998025306716221,True
8,0.65,0.9,plus,11,cost,128,0.000180993025957088,0.9998025306716221,True
12,0.8,1.2,antiphase,11,cost,10,0.6259652227220792,0.015849047505224503,False
12,0.8,1.2,antiphase,11,cost,32,0.3095296540967983,0.12971350289215208,False
12,0.8,1.2,antiphase,11,cost,64,0.03700529229906113,0.8960447962504055,False
12,0.8,1.2,antiphase,11,cost,96,0.006505568349480129,0.9841139961702418,False
12,0.8,1.2,antiphase,11,cost,128,0.0036395268458567407,0.9914820587589611,False
12,0.8,1.2,antiphase,11,cost,128,0.0036395268458567407,0.9914820587589611,False
12,0.0,1.2,plus,11,cost,0,0.22074661305442747,0.49335770831117265,False
12,0.0,1.2,plus,11,cost,32,0.018373037556798682,0.9020808301755847,False
12,0.0,1.2,plus,11,cost,64,0.007480851704078677,0.9526855779244112,False
12,0.0,1.2,plus,11,cost,96,0.0035564047186517436,0.9763639581007674,False
12,0.0,1.2,plus,11,cost,128,0.00108195036367853,0.9952450987700475,False
12,0.0,1.2,plus,11,cost,128,0.00108195036367853,0.9952450987700475,False
12,0.3,1.3,plus,11,cost,0,0.16066846540603721,0.7426703439517668,False
12,0.3,1.3,plus,11,cost,32,0.0026399030380179767,0.9944164924818218,False
12,0.3,1.3,plus,11,cost,64,0.0006495458438588267,0.9979372969479544,False
12,0.3,1.3,plus,11,cost,96,5.915898310900521e-05,0.9998850166902614,True
12,0.3,1.3,plus,11,cost,128,1.9416986846820805e-05,0.9999627177882994,True
12,0.3,1.3,plus,11,cost,128,1.9416986846820805e-05,0.9999627177882994,True
8,0.975,0.15,antiphase,11,fixed,6,0.005826682185997023,0.9878550821379665,False
8,0.975,0.15,antiphase,11,fixed,22,0.005826682185996912,0.9878550821379665,False
8,1.0,0.9,antiphase,11,cost,6,0.26262910246128635,0.429728132676238,False
8,1.0,0.9,antiphase,11,cost,16,0.12670542073884228,0.6865552467942042,False
8,1.0,0.9,antiphase,11,cost,32,0.017046705558641184,0.9552043351627619,False
8,1.0,0.9,antiphase,11,cost,96,0.0021508144361401804,0.996077865446676,False
8,1.0,0.9,antiphase,11,cost,128,0.0010384466414268267,0.998603194048527,False
8,1.0,0.9,antiphase,11,cost,128,0.0010384466414268267,0.998603194048527,False
8,0.475,1.25,ghz,11,fixed,7,0.892926175041374,0.019094649471001618,False
8,0.475,1.25,ghz,11,fixed,23,0.11307944939244141,0.8732184910658901,False
8,0.05,1.9,plus,11,cost,0,0.12915070584324773,0.8696724444356833,False
8,0.05,1.9,plus,11,cost,16,0.005282141433442078,0.9930281604183806,False
8,0.05,1.9,plus,11,cost,32,0.000599408910678001,0.9991277046186078,False
8,0.05,1.9,plus,11,cost,64,3.456061731110793e-05,0.9999745799832467,True
8,0.05,1.9,plus,11,cost,96,1.8610791467921217e-06,0.9999989690226633,True
8,0.05,1.9,plus,11,cost,128,2.6970000321924203e-07,0.9999998624368563,True
8,0.05,1.9,plus,11,cost,128,2.6970000321924203e-07,0.9999998624368563,True
8,0.95,0.7,plus,11,cost,0,0.4090387856103739,0.32469539623566385,False
8,0.95,0.7,plus,11,cost,16,0.1718037367068882,0.45690360624972925,False
8,0.95,0.7,plus,11,cost,32,0.01797550307173723,0.9618613236551439,False
8,0.95,0.7,plus,11,cost,128,0.0011097044232157849,0.9976303172819017,False
8,0.95,0.7,plus,11,cost,128,0.0011097044232157849,0.9976303172819017,False
8,0.55,0.15,plus,37,fixed,0,0.4217424196859966,0.2660809996518718,False
8,0.55,0.15,plus,37,fixed,16,0.04744979100562985,0.38741153670593426,False
8,0.675,1.25,plus,11,cost,0,0.1894112447230727,0.8155595429928644,False
8,0.675,1.25,plus,11,cost,16,0.03927486728674712,0.9305062008779342,False
8,0.675,1.25,plus,11,cost,32,0.009819564030514538,0.9878487168134549,False
8,0.675,1.25,plus,11,cost,64,0.0011629763183522712,0.9988804522114101,False
8,0.675,1.25,plus,11,cost,128,0.00010496523060976592,0.9999051846859405,True
8,0.675,1.25,plus,11,cost,128,0.00010496523060976592,0.9999051846859405,True
8,0.825,0.55,plus,11,fixed,0,0.3880750272771897,0.29794481629068964,False
8,0.825,0.55,plus,11,fixed,16,0.14522106875840568,0.3583712360378595,False
8,0.825,1.75,antiphase,11,cost,6,1.0987114599840824,0.06898374691589708,False
8,0.825,1.75,antiphase,11,cost,16,0.42023017237224636,0.4626905958074125,False
8,0.825,1.75,antiphase,11,cost,32,0.038695888479824525,0.9547534238381331,False
8,0.825,1.75,antiphase,11,cost,64,0.000813568826458333,0.9994492039624603,True
8,0.825,1.75,antiphase,11,cost,96,0.0002452304199063171,0.9998503873695429,True
8,0.825,1.75,antiphase,11,cost,128,9.116331877612183e-05,0.999946329163067,True
8,0.825,1.75,antiphase,11,cost,128,9.116331877612183e-05,0.999946329163067,True
8,0.0,0.5,antiphase,11,cost,6,1.0636352793925359,7.728229462850188e-06,False
8,0.0,0.5,antiphase,11,cost,16,0.7272027462661659,0.0073967678807912145,False
8,0.0,0.5,antiphase,11,cost,32,0.008535143170123494,0.9820960690310526,False
8,0.0,0.5,antiphase,11,cost,96,9.593789172424039e-06,0.9999841661587536,True
8,0.0,0.5,antiphase,11,cost,112,2.5703439376911774e-11,0.9999999999577596,True
8,0.175,0.35,antiphase,11,cost,6,0.6880134350898235,5.755045519151704e-06,False
8,0.175,0.35,antiphase,11,cost,16,0.6060018160599483,0.001903467716828862,False
8,0.175,0.35,antiphase,11,cost,32,0.1379831856339312,0.5203561260966554,False
8,0.175,0.35,antiphase,11,cost,96,5.54248300822513e-05,0.9998113022252184,True
8,0.175,0.35,antiphase,11,cost,128,7.430457639179266e-07,0.9999987910452427,True
8,0.175,0.35,antiphase,11,cost,128,7.430457639179266e-07,0.9999987910452427,True
8,0.475,1.75,ghz,11,fixed,7,1.356694706481276,0.01661288028138228,False
8,0.475,1.75,ghz,11,fixed,23,0.08822423679630087,0.92299538858119,False
8,0.85,0.8,ghz,11,cost,7,0.9592630451721921,0.0011572552656913648,False
8,0.85,0.8,ghz,11,cost,15,0.1673271093428117,0.24558334580345798,False
8,0.85,0.8,ghz,11,cost,31,0.0685886002668965,0.46537031402863005,False
8,0.85,0.8,ghz,11,cost,63,0.008476866179554232,0.9833238184787688,False
8,0.85,0.8,ghz,11,cost,95,0.003916520718258321,0.9908666844775846,False
8,0.85,0.8,ghz,11,cost,127,0.0013541845897067084,0.9980796996870133,False
8,0.85,0.8,ghz,11,cost,127,0.0013541845897067084,0.9980796996870133,False
12,0.3,0.7,antiphase,11,cost,10,0.6512373036774859,0.00025607984002033317,False
12,0.3,0.7,antiphase,11,cost,32,0.35758435999264143,0.033519921618205314,False
12,0.3,0.7,antiphase,11,cost,64,0.08162883783989845,0.2888968132057227,False
12,0.3,0.7,antiphase,11,cost,96,0.0004837393688007137,0.9970226460969209,False
12,0.3,0.7,antiphase,11,cost,128,9.367484606374414e-05,0.9992159105659062,False
12,0.3,0.7,antiphase,11,cost,128,9.367484606374414e-05,0.9992159105659062,False
8,0.8,0.2,plus,23,gradient,0,0.6128660251752662,0.044882969890375046,False
8,0.8,0.2,plus,23,gradient,32,0.0003397810976473181,0.5000308742805984,False
8,0.8,0.2,plus,23,gradient,64,0.00026818571741094033,0.5007613764594774,False
8,0.8,0.2,plus,23,gradient,96,0.00025184911753450834,0.5010858921449749,False
8,0.8,0.2,plus,23,gradient,128,0.0002508067191235863,0.5010256349717727,False
8,0.8,0.2,plus,23,gradient,128,0.0002508067191235863,0.5010256349717727,False
8,0.15,0.3,ghz,11,cost,7,0.026845241603256853,0.9356792131137276,False
8,0.15,0.3,ghz,11,cost,15,0.013660840236693228,0.9663385089966517,False
8,0.15,0.3,ghz,11,cost,31,0.00031096444397082923,0.9989235391926672,True
8,0.15,0.3,ghz,11,cost,63,8.011406708585689e-05,0.9997024738876812,True
8,0.15,0.3,ghz,11,cost,127,2.491989033015507e-06,0.9999959592130548,True
8,0.15,0.3,ghz,11,cost,127,2.491989033015507e-06,0.9999959592130548,True
8,0.825,1.25,plus,11,gradient,0,0.22046386026915799,0.7790009768075776,False
8,0.825,1.25,plus,11,gradient,16,0.06876051747322043,0.8801331858066863,False
8,0.825,1.25,plus,11,gradient,32,0.014250264245104782,0.9778347575308098,False
8,0.825,1.25,plus,11,gradient,64,0.0023540316982315623,0.9976841812360362,False
8,0.825,1.25,plus,11,gradient,96,0.0010968929851264964,0.9989485472005599,False
8,0.825,1.25,plus,11,gradient,128,0.000491742967708042,0.9995920262521759,True
8,0.825,1.25,plus,11,gradient,128,0.000491742967708042,0.9995920262521759,True
12,0.8,1.6,antiphase,11,cost,10,0.9834790659059195,0.009248089341570818,False
12,0.8,1.6,antiphase,11,cost,32,0.2980118752205915,0.35311959356110745,False
12,0.8,1.6,antiphase,11,cost,64,0.024495083954843306,0.948242343871006,False
12,0.8,1.6,antiphase,11,cost,96,0.0031377480696657876,0.9943587771856208,False
12,0.8,1.6,antiphase,11,cost,128,0.0010670500837507053,0.9984216968830278,False
12,0.8,1.6,antiphase,11,cost,128,0.0010670500837507053,0.9984216968830278,False
8,0.325,0.15,ghz,11,fixed,7,0.008451565601653721,0.9737909265570718,False
8,0.325,0.15,ghz,11,fixed,23,0.0001433335603032715,0.9990697629345716,True
8,0.1,1.9,antiphase,11,cost,6,1.925098463036855,0.011465635132618565,False
8,0.1,1.9,antiphase,11,cost,16,0.5971447585424743,0.4342048800560805,False
8,0.1,1.9,antiphase,11,cost,32,0.3633368735353182,0.502621984825466,False
8,0.1,1.9,antiphase,11,cost,64,3.5985755198364444e-05,0.9999529496151582,True
8,0.1,1.9,antiphase,11,cost,96,1.2453250182176134e-06,0.9999993078557742,True
8,0.1,1.9,antiphase,11,cost,128,1.282275317038284e-07,0.9999999320581894,True
8,0.1,1.9,antiphase,11,cost,128,1.282275317038284e-07,0.9999999320581894,True
8,0.1,1.3,plus,11,cost,0,0.1803705022744071,0.7509310453584124,False
8,0.1,1.3,plus,11,cost,16,0.014302206779975624,0.9679166287578866,False
8,0.1,1.3,plus,11,cost,32,0.002909193362364171,0.992437004356375,False
8,0.1,1.3,plus,11,cost,64,9.257347396252058e-05,0.9998966250533178,True
8,0.1,1.3,plus,11,cost,96,1.3620591428509243e-05,0.9999886022419588,True
8,0.1,1.3,plus,11,cost,128,1.6791320205378213e-06,0.9999986851163244,True
8,0.1,1.3,plus,11,cost,128,1.6791320205378213e-06,0.9999986851163244,True
8,0.1,1.7,antiphase,11,cost,6,1.7391673265243637,0.010365507681212848,False
8,0.1,1.7,antiphase,11,cost,16,0.9470935364221825,0.22137323876381187,False
8,0.1,1.7,antiphase,11,cost,32,0.6854591802731258,0.2470760981783704,False
8,0.1,1.7,antiphase,11,cost,64,0.00027460142175717017,0.9996019338155009,True
8,0.1,1.7,antiphase,11,cost,96,4.623098348588428e-06,0.9999965072347331,True
8,0.1,1.7,antiphase,11,cost,128,5.348319340736651e-07,0.9999997056890292,True
8,0.1,1.7,antiphase,11,cost,128,5.348319340736651e-07,0.9999997056890292,True
8,0.0,0.2,antiphase,23,cost,6,1.0100253198889193,5.0019913954562725e-09,False
8,0.0,0.2,antiphase,23,cost,16,0.6812907168360246,0.0005028924577104824,False
8,0.0,0.2,antiphase,23,cost,98,6.256764106815638e-08,0.9999998733696829,True
8,0.55,0.4,plus,11,cost,0,0.3214964290520459,0.4679087274866349,False
8,0.55,0.4,plus,11,cost,16,0.04120830206810222,0.7999475720085876,False
8,0.55,0.4,plus,11,cost,32,0.02170785837278799,0.8814840076986976,False
8,0.55,0.4,plus,11,cost,64,0.005537644686684273,0.975962774210935,False
8,0.55,0.4,plus,11,cost,96,0.001786122596937001,0.9940234156085163,False
8,0.55,0.4,plus,11,cost,128,0.0009633896981527945,0.9960087060108195,True
8,0.55,0.4,plus,11,cost,128,0.0009633896981527945,0.9960087060108195,True
8,0.2,1.7,plus,11,cost,0,0.13233201335739864,0.8692859701738296,False
8,0.2,1.7,plus,11,cost,16,0.0023684770429979185,0.9972978051786512,False
8,0.2,1.7,plus,11,cost,32,8.658010723849863e-05,0.9998933546921642,True
8,0.2,1.7,plus,11,cost,96,2.4806228511309314e-06,0.9999983831023699,True
8,0.2,1.7,plus,11,cost,124,2.1504530423044343e-07,0.9999998716301542,True
8,0.75,1.9,plus,11,cost,0,0.15150467644941146,0.886278166645329,False
8,0.75,1.9,plus,11,cost,16,0.04566522588942412,0.9476752309715207,False
8,0.75,1.9,plus,11,cost,32,0.00621683775470494,0.994811328472627,False
8,0.75,1.9,plus,11,cost,64,0.0001924343371739745,0.999884802472198,True
8,0.75,1.9,plus,11,cost,128,2.6890468328488737e-05,0.9999857851031543,True
8,0.75,1.9,plus,11,cost,128,2.6890468328488737e-05,0.9999857851031543,True
