run_id,point,kappa,h,layers,seed,initialization_source,started_utc,fingerprint,energy,nit,nfev,njev,optimization_success,status,message,gradient_inf,seconds,ed_energy,delta_e,fidelity,epsilon_c,epsilon_sf,epsilon_mx,mx,observable_pass,state_pass,joint_pass,parameters,cnots,high_level_gates,compiled_unitary_gates,unitary_depth,depth_with_channels,archive_sha256
p06_L8_s11,6,0.3,0.4,8,11,results/calibration_v1/runs/p06_L6_s11.npz,2026-09-22T03:42:20.276293+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.110200863196431,400,433,433,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0019361844795362515,0.1511111670115497,-6.117272574494557,0.0008839639122657506,0.995339019033774,0.056492018717044346,0.03403323826192062,0.019506714540104553,0.4060426817684075,False,True,False,24,256,200,456,297,489,e705fb1849f7bb519c8e24df777719cc7fef2d65fa885bbbcc2b6c81ac1d8fe5
p06_L8_s23,6,0.3,0.4,8,23,results/calibration_v1/runs/p06_L6_s23.npz,2026-09-22T03:42:20.436402+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.117256124993344,400,434,434,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0007037917006081917,0.15148487500846386,-6.117272574494557,2.056187651588992e-06,0.9999974624431331,4.621693043072028e-05,2.9760835080328008e-05,2.5202158559389787e-05,0.38656116938686236,True,True,True,24,256,200,456,297,489,9bedfbebc7a4c57b5f7ca6cefc9de356ccc4ee6129c0ce5b911084a7dd1f83ea
p06_L8_s37,6,0.3,0.4,8,37,results/calibration_v1/runs/p06_L6_s37.npz,2026-09-22T03:42:20.595654+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.0548528077493895,400,437,437,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0007447566958758145,0.15597037499537691,-6.117272574494557,0.007802470843145892,0.9567506760627565,0.1745390586727874,0.09961906494079398,0.03666787724492082,0.4232038444732238,False,False,False,24,256,200,456,297,489,bf6ac664df7800e6b5dd186f86ecc161f021ce973287cf5ee9e678803ae0f1c2
p07_L1_s11,7,0.3,0.5,1,11,independent_uniform,2026-09-22T03:41:36.801356+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.3692914913007295,8,10,10,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3.876359677690289e-09,0.0006357090023811907,-6.505194342327285,0.016987856378319455,0.8587804954069219,0.35546265061505533,0.23501622842991732,0.10661842634340957,0.6863284294589533,False,False,False,3,32,32,64,38,62,c2c87a4a128d1dd70bd54c658d92850ec0f4c779514daf3f23468bd7440fd2bd
p07_L1_s23,7,0.3,0.5,1,23,independent_uniform,2026-09-22T03:41:36.803838+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.3692914913007295,10,16,16,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.328257237531716e-07,0.0009847920155152678,-6.505194342327285,0.016987856378319455,0.8587804948021535,0.3554626510110655,0.23501622867195848,0.10661842399604804,0.6863284271115918,False,False,False,3,32,32,64,38,62,9fb8d09ee741e66a98069933c70acd29783d7fa1ee2cdd5dd2eb66fe8967a9f3
p07_L1_s37,7,0.3,0.5,1,37,independent_uniform,2026-09-22T03:41:36.806580+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.369291491300738,11,14,14,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.169668533724689e-08,0.0008896670187823474,-6.505194342327285,0.016987856378318344,0.8587804953887102,0.35546265054880566,0.23501622837940928,0.1066184266179,0.6863284297334438,False,False,False,3,32,32,64,38,62,f5d97578fa86037eb199065e4744f1fe52e4021ff51e562f03d1c743aac26466
p07_L2_s11,7,0.3,0.5,2,11,independent_uniform,2026-09-22T03:41:36.809241+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.44681167944314,67,81,81,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.6588163884723173e-06,0.008360583015019074,-6.505194342327285,0.007297832860518105,0.9115366857906475,0.27742798366167837,0.17760500374316923,0.078459836293303,0.6581698394088468,False,False,False,6,64,56,120,75,123,d85fa1ca54347c9784ac4c15b11af386d60a8f11766a516036a4bf04b81224d7
p07_L2_s23,7,0.3,0.5,2,23,independent_uniform,2026-09-22T03:41:21.213949+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.441926516392595,30,33,33,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.92145276251199e-07,0.0038219999987632036,-6.505194342327285,0.00790847824183627,0.9096236909029629,0.36033435984214873,0.2296596196062668,0.09764717489012298,0.6773571780056667,False,False,False,6,64,56,120,75,123,06b9baa5f7de4b510ec1a3e0810ea8b884c6811cc0ecda52409a126bb1672a16
p07_L2_s37,7,0.3,0.5,2,37,independent_uniform,2026-09-22T03:41:36.820616+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.446811679443087,40,49,49,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.4781450469756336e-06,0.005040499992901459,-6.505194342327285,0.007297832860524767,0.9115366346890693,0.27742819518146794,0.1776050437122712,0.0784597607203198,0.6581697638358636,False,False,False,6,64,56,120,75,123,beacb7984665e362df6a653391ff578a4b703e8f6e707b57943d0f1fadb97165
p07_L4_s11,7,0.3,0.5,4,11,independent_uniform,2026-09-22T03:41:36.828084+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.495449439369879,219,263,263,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.0396663142463467e-05,0.047927542007528245,-6.505194342327285,0.0012181128696757693,0.9907741339159132,0.08664166776418714,0.05787243392665875,0.02692782481599787,0.6066378279315416,False,True,False,12,128,104,232,149,245,6236712d232d1f9b93beb6fe7cce08d1ceb6627dcd2dee28278186f4719e1d62
p07_L4_s23,7,0.3,0.5,4,23,independent_uniform,2026-09-22T03:41:36.880167+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.4995923904007435,258,296,296,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.9429061262510317e-05,0.05466104199877009,-6.505194342327285,0.000700243990817695,0.9960800418584959,0.05747988388695835,0.036905871000545876,0.016395775313990724,0.5961057784295345,False,True,False,12,128,104,232,149,245,bc814ffa5cb393e7a9f239e39cc7e05d246e8c3e2f8188757e0660f5c8965599
p07_L4_s37,7,0.3,0.5,4,37,independent_uniform,2026-09-22T03:41:36.939129+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.501820317488664,400,472,472,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.00032774457829454207,0.08550304101663642,-6.505194342327285,0.00042175310482761574,0.998007667262362,0.03411986789349081,0.022453919356078655,0.010516741079029002,0.5902267441945728,False,True,False,12,128,104,232,149,245,826165376f7ce92ff7a3fb65619b75e2b553adee7f50610de025f24423086473
p07_L6_s11,7,0.3,0.5,6,11,independent_uniform,2026-09-22T03:41:37.029897+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.502387238892108,400,447,447,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.010411577170454933,0.11658391598029993,-6.505194342327285,0.00035088792939719227,0.998027330872215,0.034465363660319215,0.022114885708371612,0.010049210091259475,0.5897592132068032,False,True,False,18,192,152,344,223,367,f7feaaa99345e163b52be8fd2b0a8f38c55d801a7d87dc338f79e3ea4ed43761
p07_L6_s23,7,0.3,0.5,6,23,independent_uniform,2026-09-22T03:41:37.153054+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.504122995791008,400,440,440,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0014488536904480043,0.1162051249993965,-6.505194342327285,0.00013391831703468693,0.999516129615303,0.015780104366024394,0.009815131822642709,0.004353903576934104,0.5840639066924779,True,True,True,18,192,152,344,223,367,d6916d14ffb128c40632560236d531f30d52f0e370c9b4fdee4526b55a4829e6
p07_L6_s37,7,0.3,0.5,6,37,independent_uniform,2026-09-22T03:41:37.275445+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.504573920312671,400,445,445,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0035693326528223324,0.11609779199352488,-6.505194342327285,7.755275182674826e-05,0.9997341236713841,0.011566151263918245,0.007170537238473607,0.002998015023435552,0.5827080181389793,True,True,True,18,192,152,344,223,367,dabc60526a86d175af1167b2fbaa0382b88e3f938193146019d203f1e7b2db24
p08_L1_s11,8,0.3,1.2,1,11,independent_uniform,2026-09-22T03:41:37.398337+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.935274306931031,10,29,29,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.1860633364335627e-06,0.0017034160264302045,-10.968107985688496,0.004104209844683071,0.9922557327889308,0.04134679472279485,0.014949170673320328,0.005178830281363678,0.8964092656697478,False,True,False,3,32,32,64,38,62,96ac62b7269a406ad0ef80fe8b1c3892e3104fd39af966540c04fe31dc2b024e
p08_L1_s23,8,0.3,1.2,1,23,independent_uniform,2026-09-22T03:41:37.402189+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.935274306931035,8,13,13,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.4637056555688588e-07,0.0008419170044362545,-10.968107985688496,0.004104209844682627,0.9922557337542284,0.041346794891051385,0.014949170580834892,0.005178842813272522,0.8964092782016566,False,True,False,3,32,32,64,38,62,22e91cba366676eff57cabf3d693f952dd0ba5fb0f2467771be7109a8e80b320
p08_L1_s37,8,0.3,1.2,1,37,independent_uniform,2026-09-22T03:41:37.404927+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.935274306931026,12,18,18,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.462306352730593e-08,0.0011559590057004243,-10.968107985688496,0.004104209844683737,0.9922557334462561,0.041346794919885056,0.014949171667096445,0.005178841647822896,0.896409277036207,False,True,False,3,32,32,64,38,62,e75fbf5c91161e5c4e7a3da9982344f4a6ecdd573e39118b23bba6ce42d34f82
p08_L2_s11,8,0.3,1.2,2,11,independent_uniform,2026-09-22T03:41:37.407897+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.961072297124677,92,111,111,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.905784827533786e-06,0.011128832993563265,-10.968107985688496,0.0008794610704774275,0.9977677954410713,0.0418442855623831,0.019767424961272873,0.0002551776951732476,0.8914856130835573,False,True,False,6,64,56,120,75,123,6a692042fc584f64c8a687cbf904787576cc0204e667f50046205af7e88b2692
p08_L2_s23,8,0.3,1.2,2,23,independent_uniform,2026-09-22T03:41:37.421515+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.961676890766658,62,71,71,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.4427493297830551e-06,0.007365208002738655,-10.968107985688496,0.0008038868652298081,0.9981009671584539,0.03974839708590938,0.015663591611374705,0.0010587567769839712,0.8922891921653681,False,True,False,6,64,56,120,75,123,676adaf81d699c8e6162c640cef8af0685522c79d7ef55d9f541f2d8f8174f8a
p08_L2_s37,8,0.3,1.2,2,37,independent_uniform,2026-09-22T03:41:37.432563+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.961676890766128,70,83,83,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.207135476112626e-06,0.010371250013122335,-10.968107985688496,0.0008038868652959774,0.9981009666471834,0.03974840727178542,0.015663616458342522,0.001058688964097998,0.8922891243524821,False,True,False,6,64,56,120,75,123,b21cf08f0234ed924bad74b6adb2c861d9a850a5f27c8024000289ce8eeb9fff
p08_L4_s11,8,0.3,1.2,4,11,independent_uniform,2026-09-22T03:41:37.449448+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.96735084459532,400,477,477,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.01509908722637654,0.08969266602071002,-10.968107985688496,9.464263664704653e-05,0.9998939769264469,0.005966450901850384,0.002632176846788209,0.00027463971401520126,0.8915050751023993,True,True,True,12,128,104,232,149,245,30be256ab212a8a2d23c1e9abfa7e373adfd968ce882c59bf6274fd82923ae18
p08_L4_s23,8,0.3,1.2,4,23,independent_uniform,2026-09-22T03:41:37.543828+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.967945829586624,400,467,467,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0007345099255831045,0.08648274998995475,-10.968107985688496,2.0269512734039097e-05,0.9999846093755825,0.0013601183279228005,0.0004094272169191393,9.691074177897718e-05,0.8913273461301631,True,True,True,12,128,104,232,149,245,51452e2a4d9b7155e19d052d0248ab262dddfcdf781e81f702d8d250d2cbeb02
p08_L4_s37,8,0.3,1.2,4,37,independent_uniform,2026-09-22T03:41:37.634971+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.967943965127255,333,365,365,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.2797549615584103e-05,0.06587758398381993,-10.968107985688496,2.0502570155178645e-05,0.9999827361124298,0.0016536924763032729,0.0005132952191314322,8.671453596431622e-05,0.8913171499243484,True,True,True,12,128,104,232,149,245,26ee6c1615917669f9afb131cb8c88382e52a989c2cbaca720b4efe1e8aa5e67
p08_L6_s11,8,0.3,1.2,6,11,independent_uniform,2026-09-22T03:41:37.705317+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.968034937688046,400,437,437,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.002259571813343797,0.11516829099855386,-10.968107985688496,9.131000056283867e-06,0.9999926474985085,0.00033997801984429754,0.00010299060336632637,3.0594698159691625e-05,0.8912610300865438,True,True,True,18,192,152,344,223,367,ad485baeef2db317ca62313bb754ec70dc3b0f440262335d22e7c0aa8d68b4ea
p08_L6_s23,8,0.3,1.2,6,23,independent_uniform,2026-09-22T03:41:37.825755+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.96800894716127,400,453,453,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.020280468226165416,0.11892137498944066,-10.968107985688496,1.2379815903296176e-05,0.9999876402516737,0.0020092941990966368,0.0005178861528136736,1.842738402502153e-05,0.8912488627724091,True,True,True,18,192,152,344,223,367,cf2d3c4c1b9aa32480ef4b0d786e210a63f0e8054eaddb57a432ce5473930a3c
p08_L6_s37,8,0.3,1.2,6,37,independent_uniform,2026-09-22T03:41:37.950449+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.96800979164782,400,433,433,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0028927684905610818,0.11427704198285937,-10.968107985688496,1.2274255084543384e-05,0.9999893405935926,0.001097294349598807,0.0004134610385549409,4.555949291351613e-05,0.8912759948812976,True,True,True,18,192,152,344,223,367,410dbb87649db066f55418b50ae564a4b5c603c678a47565a2274b7650018f6d
p09_L1_s11,9,0.8,0.2,1,11,independent_uniform,2026-09-22T03:41:38.070921+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-4.497110058889504,16,19,19,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.4137016002280234e-08,0.0012984999921172857,-6.502928201402128,0.25072726781407795,0.2367803898489285,0.8760755259497227,0.2717043782610078,0.5679001874063233,0.7003348087996318,False,False,False,3,32,32,64,38,62,a0dd8ce5cd288096eb3cbfbeb64b97b38aa191a756d05da4e720abf64c01a023
p09_L1_s23,9,0.8,0.2,1,23,independent_uniform,2026-09-22T03:41:38.074280+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-4.497110058889508,11,13,13,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.815997473566313e-08,0.0008576250111218542,-6.502928201402128,0.2507272678140775,0.23678038986061195,0.8760755259236503,0.27170437835898054,0.5679001865748494,0.700334807968158,False,False,False,3,32,32,64,38,62,5ea3e45e5f3bee19101e2e15ddc13f1fbe86703895604834a66bc18595dbd66d
p09_L1_s37,9,0.8,0.2,1,37,independent_uniform,2026-09-22T03:41:38.077018+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-4.497110058889502,10,12,12,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.9109632038171185e-07,0.000782959017669782,-6.502928201402128,0.25072726781407817,0.2367803965316588,0.8760755213894271,0.2717043752364602,0.5679001742982484,0.7003347956915569,False,False,False,3,32,32,64,38,62,427bdb1bcc2263a47a2e776fd1ae4951644da2e05175683d1bc3770758bfe5d0
p09_L2_s11,9,0.8,0.2,2,11,independent_uniform,2026-09-22T03:41:38.079606+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.502304646360268,33,45,45,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.657416469934516e-08,0.004609958006767556,-6.502928201402128,7.794438023245309e-05,0.999740324183481,0.0007207560297295412,0.00025930737702811735,0.0017248201163178045,0.13070980127699072,True,True,True,6,64,56,120,75,123,1cb0f539f0655e5fb51c3385f22d2f207115ac5dcdbbbffd81b1f3e7ad9d6cdb
p09_L2_s23,9,0.8,0.2,2,23,independent_uniform,2026-09-22T03:41:38.086939+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.502321463718252,18,23,23,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.2558446483885746e-08,0.002408917003776878,-6.502928201402128,7.584221048451134e-05,0.9997484287832693,0.0006999813259938037,0.00025181998239548475,0.0016573747434715513,0.13077724664983698,True,True,True,6,64,56,120,75,123,9b4ba8e136033b1042b1d3304016e560d71c1e4c334264e985b1cd3463b08f83
p09_L2_s37,9,0.8,0.2,2,37,independent_uniform,2026-09-22T03:41:38.091700+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.502304646360142,26,34,34,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.344130198534856e-06,0.0034763749863486737,-6.502928201402128,7.794438024821826e-05,0.999740324121807,0.000720757803827965,0.00025930742340302126,0.0017248173775235853,0.13070980401578494,True,True,True,6,64,56,120,75,123,18c88529d6f62b1b98469fcd2bc628fee0263b4b1cd15287f8f3054d49a9e083
p09_L4_s11,9,0.8,0.2,4,11,independent_uniform,2026-09-22T03:41:38.097563+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.502665195412995,238,286,286,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.5742917539168788e-05,0.05224979200283997,-6.502928201402128,3.287574864163645e-05,0.9998897550797416,0.00040550948109996376,0.00014456709286064795,0.0007508543465075679,0.13168376704680096,True,True,True,12,128,104,232,149,245,ed4a270b88f292dbf9a1de3075bee13c717239ad126bace707eba3bf0dc5ae7f
p09_L4_s23,9,0.8,0.2,4,23,independent_uniform,2026-09-22T03:41:38.154013+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.502476580226393,88,107,107,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.1501933330725365e-05,0.019644791987957433,-6.502928201402128,5.645264696685359e-05,0.9998337702335494,0.0005335349774362452,0.00019509105088538758,0.0011902590630640808,0.13124436233024445,True,True,True,12,128,104,232,149,245,bd78db28ddea3bac77586d43ad3fe63a463f4ec29d18c5bc8336cecd947c1c31
p09_L4_s37,9,0.8,0.2,4,37,independent_uniform,2026-09-22T03:41:38.177531+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.50266753496398,400,493,493,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.00032907310667523726,0.08910591702442616,-6.502928201402128,3.258330476840765e-05,0.9998930689662717,0.00039921837049461395,0.00014247005452883155,0.0007377358947765478,0.13169688549853198,True,True,True,12,128,104,232,149,245,d0ef2365a6c9a294348bea966b94b83c682b4f856fe2699d852fe1c456636dd9
p09_L6_s11,9,0.8,0.2,6,11,independent_uniform,2026-09-22T03:41:38.270956+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.502695727653922,400,443,443,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0015450619633607943,0.11592554199160077,-6.502928201402128,2.9059218525695485e-05,0.9999096145395522,0.0003057335683558371,0.00011046618459503721,0.000592919259770508,0.13184170213353802,True,True,True,18,192,152,344,223,367,476062bd844d1f954cbc5596ddf25423cb1cfa936b8e961be8be2d4046871308
p09_L6_s23,9,0.8,0.2,6,23,independent_uniform,2026-09-22T03:41:38.392222+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.502872504673581,400,451,451,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0007499592856916593,0.1952206669957377,-6.502928201402128,6.962091068318799e-06,0.9999757469594858,0.0001429434110284955,4.6516161049559024e-05,0.0002481721616899579,0.13218644923161857,True,True,True,18,192,152,344,223,367,b9a02d798c0f86dfe8b9f33a3b3709ba0caf79cd8a57a7dea33b264ad8fcec0b
p09_L6_s37,9,0.8,0.2,6,37,independent_uniform,2026-09-22T03:41:38.593055+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.502825671156745,400,444,444,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0051763964439413,0.1170137079898268,-6.502928201402128,1.2816280672844904e-05,0.9999673913384424,0.00016404580666629087,5.4774082730302265e-05,0.00018402889787602628,0.1322505924954325,True,True,True,18,192,152,344,223,367,d83fab935998e8a0f95c2cc5e8aa809c76b7ea8113f5edcf2449a8f0c413c404
p10_L1_s11,10,0.8,0.4,1,11,independent_uniform,2026-09-22T03:41:38.716654+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.689191293510773,14,18,18,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.2932170768162905e-08,0.0011915000213775784,-6.851926927986037,0.145341954309408,0.38250700503974366,0.8179857567686961,0.26084162791164545,0.4625683954719356,0.781824738158175,False,False,False,3,32,32,64,38,62,d6b687ae62e9a392091a7c87e0ce2ba3ec37c47ee6d9c53796cc10b94500fdd2
p10_L1_s23,10,0.8,0.4,1,23,independent_uniform,2026-09-22T03:41:38.720037+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.689191293510777,14,22,22,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.8493757636406372e-09,0.0013875419972464442,-6.851926927986037,0.14534195430940755,0.382507006612939,0.8179857558250305,0.2608416272181348,0.46256839456070087,0.7818247372469402,False,False,False,3,32,32,64,38,62,728791270fb946b9d49d03f8659f29ea888b986fb01082eabd456a8faed7324d
p10_L1_s37,10,0.8,0.4,1,37,independent_uniform,2026-09-22T03:41:38.723253+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.689191293510775,11,14,14,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.057953587188194e-08,0.0009039589785970747,-6.851926927986037,0.14534195430940777,0.38250700777222807,0.8179857551831475,0.26084162676717965,0.4625683916615464,0.7818247343477858,False,False,False,3,32,32,64,38,62,54cbb74aee6e8324c583a3214d4f1425f5b7ccb20afe9a93d050e7779c347e6e
p10_L2_s11,10,0.8,0.4,2,11,independent_uniform,2026-09-22T03:41:38.726004+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.836367164576814,41,54,54,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.3322299202988006e-07,0.005606916995020583,-6.851926927986037,0.0019449704261529366,0.9901228037612125,0.02564408237584792,0.008434052016114413,0.024193306644050283,0.2950630360421891,False,True,False,6,64,56,120,75,123,4c183d8c4dc432422be4a8506547a5660f5153b036b08776bb5520d3cd2bf675
p10_L2_s23,10,0.8,0.4,2,23,independent_uniform,2026-09-22T03:41:38.734278+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.8346368466283485,46,66,66,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.500497460784402e-06,0.006625707988860086,-6.851926927986037,0.0021612601697110767,0.9888109742218711,0.028061775678289713,0.00929007845265073,0.02797116379679948,0.2912851788894399,False,False,False,6,64,56,120,75,123,46c07d6e717efe105e74e0da1879164d8c823475f5a9e52cbfd622e5d7e7cfcb
p10_L2_s37,10,0.8,0.4,2,37,independent_uniform,2026-09-22T03:41:38.743283+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.8363671645768,30,35,35,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.494686643822913e-07,0.003596667025703937,-6.851926927986037,0.001944970426154602,0.9901228030555513,0.025644076155702633,0.008434050211377386,0.024193296610819037,0.29506304607542033,False,True,False,6,64,56,120,75,123,e62c7b72d74a2c7fed75b119c2f7e7454803d1a0b8053274f5a316fd176c711f
p10_L4_s11,10,0.8,0.4,4,11,independent_uniform,2026-09-22T03:41:38.749357+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.848976561380097,126,143,143,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.6163510701948667e-05,0.02593616599915549,-6.851926927986037,0.00036879582574256276,0.9983795467434871,0.009589720708028215,0.002847349591675763,0.006339457592907827,0.31291688509333154,True,True,True,12,128,104,232,149,245,d553ba8e91ef520c772391008301e932416b91dfa581d927d6c13901083085db
p10_L4_s23,10,0.8,0.4,4,23,independent_uniform,2026-09-22T03:41:38.779287+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.848119414397707,331,374,374,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0974381253081589e-05,0.06906208299915306,-6.851926927986037,0.0004759391985412753,0.9976242131654307,0.01144087817151973,0.003448255314130788,0.007863586536591916,0.31139275614964745,True,True,True,12,128,104,232,149,245,02f7579d80219fc1db52589289fda53f46d458866f2d41457ae4355019880fc2
