name,kappa,h,layers,seed,source,reference_source,archive,archive_sha256,end_to_end_seconds,cache_status,created_utc,energy,nit,nfev,njev,optimization_success,status,message,gradient_inf,seconds,ed_energy,delta_e,fidelity,epsilon_c,epsilon_sf,epsilon_mx,mx,observable_pass,state_pass,joint_pass,failed_metrics,window,direction,chain,grid_index
C_W1_descending_seed307_i95,0,1.1875,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i96.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.3000000000000p+0.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i95.npz,6c99376d6eb86b4fa87d4091815a1347b7f40f1245a2b249aeaf84bafe5270ea,0.06261695799184963,executed,2026-09-22T05:44:08.721139+00:00,-11.314718412471567,215,236,236,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.044483290575272e-05,0.06095962499966845,-11.31512906810632,5.1331954344036035e-05,0.9999587803523089,0.0018904613258640124,0.000951416167646213,0.00044823692001327853,0.7679458199405791,True,True,True,[],W1,descending,W1/descending/seed307,95
C_W1_descending_seed307_i94,0,1.175,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i95.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.2cccccccccccdp+0.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i94.npz,08f73d4510bcd37771ba58e2431f65c3dd98a979c97114aa75f5702117629f30,0.10973229201044887,executed,2026-09-22T05:44:08.831716+00:00,-11.238250789939334,383,415,415,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.2606050839636396e-05,0.10783441600506194,-11.238708352533578,5.7195324280501225e-05,0.9999538553598032,0.002071836562367646,0.0010399687261420931,0.0004926517984268353,0.761367740523797,True,True,True,[],W1,descending,W1/descending/seed307,94
C_W1_descending_seed307_i93,0,1.1625,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i94.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.299999999999ap+0.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i93.npz,98635eb67b193c1a401a23ea2d85535a7c1e2a424db6f7ef1806b4eb09f34e6c,0.070410999993328,executed,2026-09-22T05:44:08.903129+00:00,-11.162453413748704,242,263,263,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.024417429780101e-05,0.06885991699527949,-11.162962482292293,6.363356794869546e-05,0.9999483866220098,0.0022582244507459714,0.0011333142899825899,0.0005390952015734696,0.7545387553930932,True,True,True,[],W1,descending,W1/descending/seed307,93
C_W1_descending_seed307_i92,0,1.15,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i93.npz,results/stage3_v1/reference_supplement/k0.000_h1.150.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i92.npz,9c4479c4beeb33fe4acd2696d11534d20d0b24a59715c22ed02fd62a1a173bc4,0.0728493329952471,executed,2026-09-22T05:44:08.976870+00:00,-11.087351688750658,247,272,272,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.948569080414188e-05,0.0711725419969298,-11.087917043015215,7.066928306964648e-05,0.9999424376799319,0.002451642234198137,0.0012309292901033775,0.0005874368544027675,0.7474530220579712,True,True,True,[],W1,descending,W1/descending/seed307,92
C_W1_descending_seed307_i91,0,1.1375,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i92.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.2333333333333p+0.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i91.npz,587cd861014e915e5d01b0f2ced80d6e21643d7b51093f436074109864940ef2,0.08120308298384771,executed,2026-09-22T05:44:09.059001+00:00,-11.012971476936697,277,299,299,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.9156638247253e-05,0.07919483300065622,-11.013598149184697,7.833403099999359e-05,0.9999359561195307,0.0026506461763316502,0.0013336806208603669,0.0006388586011910613,0.7401068857852127,True,True,True,[],W1,descending,W1/descending/seed307,91
C_W1_descending_seed307_i90,0,1.125,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i91.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.2000000000000p+0.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i90.npz,e195c234046b87f9909b3494c8059659ee5fcbd79dd8624b08896aba5f0126c7,0.07193012497737072,executed,2026-09-22T05:44:09.132046+00:00,-10.939339056535676,244,262,262,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0131199561946858e-05,0.07006441699923016,-10.940032347939592,8.666142548952038e-05,0.9999288965583781,0.0028529843596171722,0.0014406846877861312,0.0006929504009024479,0.7324961497781975,True,True,True,[],W1,descending,W1/descending/seed307,90
C_W1_descending_seed307_i89,0,1.1125,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i90.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.1cccccccccccdp+0.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i89.npz,eaee6c8c64c77c273284354d905afae7dc53faa0bc08969270df1cba7ce0bbb9,0.0690391669922974,executed,2026-09-22T05:44:09.202160+00:00,-10.86648100131397,236,253,253,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.903747990780971e-05,0.06702041698736139,-10.867246505038368,9.568796554981773e-05,0.9999211813540353,0.003064406883204085,0.0015577935491308814,0.0007524641268081833,0.7246210110946658,True,True,True,[],W1,descending,W1/descending/seed307,89
C_W1_descending_seed307_i88,0,1.1,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i89.npz,results/baseline/grid_n8.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i88.npz,bf1f73095db84cd4410bbf56a6715b50eda6488b5e030048b7d551459467a50f,0.06526687499717809,executed,2026-09-22T05:44:09.268494+00:00,-10.79442403241999,221,237,237,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.9779753612780837e-05,0.06263366699567996,-10.79526767237469,0.00010545499433756156,0.9999129022044666,0.003276572361408492,0.0016771603601578589,0.0008123543522294829,0.7164752875122068,True,True,True,[],W1,descending,W1/descending/seed307,88
C_W1_descending_seed307_i87,0,1.0875,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i88.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.1666666666666p+0.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i87.npz,333a92917d1a472d98bf71c6a7fec9762bf3ebdb2a967b3f6e45eead439711df,0.08192320802481845,executed,2026-09-22T05:44:09.351590+00:00,-10.723194837832681,279,309,309,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.7924325551366138e-05,0.08009245799621567,-10.724122936893107,0.00011601238255321,0.9999038289718842,0.0034925816011527333,0.0018037049067527455,0.0008774450506408016,0.7080642692161883,True,True,True,[],W1,descending,W1/descending/seed307,87
C_W1_descending_seed307_i86,0,1.075,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i87.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.1333333333333p+0.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i86.npz,672e95023bf07d3131d2966b783d612b45286709fe58d38e1f3b2b11aa6daf0d,0.1067807920044288,executed,2026-09-22T05:44:09.459313+00:00,-10.652819852889994,372,404,404,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.1030773724415326e-05,0.10496970798703842,-10.653839251311211,0.00012742480265215406,0.9998939244352495,0.003725304260298823,0.0019451718444734034,0.0009491476819163402,0.6993916146601089,True,True,True,[],W1,descending,W1/descending/seed307,86
C_W1_descending_seed307_i85,0,1.0625,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i86.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.1000000000000p+0.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i85.npz,9c525c158f851735c39fe419f80901477e4c7accdb52e666885b86d8531d8255,0.05642999999690801,executed,2026-09-22T05:44:09.516737+00:00,-10.58332498539878,196,212,212,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.2481351168864876e-05,0.05495920800603926,-10.58444324771713,0.00013978278979376313,0.9998831410331452,0.003966255581686284,0.002098450692379017,0.0010286418849868584,0.6904626947249399,True,True,True,[],W1,descending,W1/descending/seed307,85
C_W1_descending_seed307_i84,0,1.05,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i85.npz,results/stage3_v1/reference_supplement/k0.000_h1.050.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i84.npz,6d68ce3ca7a5e964615ad7e78c8fa61d9c0514b56b25af5923314e700ea48ec0,0.0726571670093108,executed,2026-09-22T05:44:09.590251+00:00,-10.514735502779168,251,272,272,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6.852653375766238e-05,0.07100679198629223,-10.51596103586105,0.00015319163523530577,0.9998710867138241,0.004225962893898372,0.0022675754862993003,0.0011185196220768745,0.6812863781542535,True,True,True,[],W1,descending,W1/descending/seed307,84
C_W1_descending_seed307_i83,0,1.0375,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i84.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.099999999999ap+0.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i83.npz,281f8f18c6391644cf2714a2f8afccf387b02144d9f01f7c8a5a69dbed9e47e6,0.05095112498383969,executed,2026-09-22T05:44:09.642043+00:00,-10.44707557236913,174,189,189,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.517700664434358e-05,0.04955333299585618,-10.448417988772738,0.0001678020504509714,0.9998578251686577,0.004507486080453316,0.0024562801946702573,0.0012201880504193463,0.6718725452071266,True,True,True,[],W1,descending,W1/descending/seed307,83
C_W1_descending_seed307_i82,0,1.025,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i83.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.0666666666666p+0.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i82.npz,e784758d53f551d726e4720b2ce0dc865fa29949a1a58114f9be9cbcf88e31ae,0.06771070798276924,executed,2026-09-22T05:44:09.710581+00:00,-10.380368174027488,238,253,253,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.9213867676958216e-05,0.06594404199859127,-10.381838519176664,0.00018379314364702637,0.9998428241978264,0.004821875884146065,0.0026721855541187445,0.001339188147224002,0.6622374781776481,True,True,True,[],W1,descending,W1/descending/seed307,82
C_W1_descending_seed307_i81,0,1.0125,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i82.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.0333333333333p+0.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i81.npz,4742c2ad0d43af9badf50ffe1a6b49bb3ddecbf395ef06bc1df0b76e55a06722,0.06870450000860728,executed,2026-09-22T05:44:09.780227+00:00,-10.314634757950222,237,258,258,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.3232964622744703e-05,0.06701437500305474,-10.316245850994537,0.00020138663053947958,0.9998257665771142,0.00517884491019005,0.0029202324912825928,0.001479308523877454,0.6523980003206092,True,True,True,[],W1,descending,W1/descending/seed307,81
C_W1_descending_seed307_i80,0,1.0,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i81.npz,results/baseline/grid_n8.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i80.npz,fddb1df49a9d23b4b0ae979e00f56d046be1ca928547d5128e9956cfc66a2edd,0.10466541702044196,executed,2026-09-22T05:44:09.885744+00:00,-10.249895027693757,367,393,393,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.1714582514961194e-05,0.10241141699953005,-10.251661790966029,0.0002208454090339984,0.9998063582474465,0.005567261724582662,0.0031937613333643533,0.001636833173351615,0.6423656951087287,True,True,True,[],W1,descending,W1/descending/seed307,80
C_W1_descending_seed307_i79,0,0.9875,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i80.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.f99999999999ap-1.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i79.npz,05f2eed59af49325910cb74d8b0a3a6d249a2fe979620a0470f624fb52c26740,0.08403275001910515,executed,2026-09-22T05:44:09.970614+00:00,-10.186166713789078,290,317,317,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.4972352445852266e-05,0.08237258400185965,-10.188106506020588,0.00024247402893884384,0.9997838515759171,0.006016110036709543,0.0035116579571373707,0.0018262503886693482,0.6321725279445858,True,True,True,[],W1,descending,W1/descending/seed307,79
C_W1_descending_seed307_i78,0,0.975,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i79.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.f333333333333p-1.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i78.npz,f4186c7d6be1be1783f0a80bcf5773289ab1125010fbe82d91f3340a6e10480a,0.08375462499679998,executed,2026-09-22T05:44:10.055205+00:00,-10.12346543783094,290,315,315,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.1587275921628475e-05,0.0819867090031039,-10.12559831243383,0.00026660932536115567,0.999757673488411,0.006515244132985876,0.0038673238711336433,0.0020416967977012757,0.6218321414586534,True,True,True,[],W1,descending,W1/descending/seed307,78
C_W1_descending_seed307_i77,0,0.9625,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i78.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.ecccccccccccdp-1.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i77.npz,bfcb7b2cd628ced369a685d7abc5bc8a5228bd54f9157a293de7af90fdd766cc,0.10609808398294263,executed,2026-09-22T05:44:10.162414+00:00,-10.061804559342068,369,396,396,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.4303027398909762e-05,0.10419483299483545,-10.064153482947493,0.00029361545067807526,0.9997270985706828,0.007069473578325214,0.004262537825183155,0.002286822610554906,0.6113695104758984,True,True,True,[],W1,descending,W1/descending/seed307,77
C_W1_descending_seed307_i76,0,0.95,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i77.npz,results/stage3_v1/reference_supplement/k0.000_h0.950.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i76.npz,3ae61beb9b69018ef166457bc6703f8fe3436e2f6a55ce3e880b3cea9404398e,0.10146599999279715,executed,2026-09-22T05:44:10.264845+00:00,-10.001195190642497,348,377,377,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6.076059053228278e-06,0.09848258399870247,-10.003786077878127,0.0003238609044537988,0.9996913042406355,0.0076745611235141675,0.004695620500410946,0.0025599517052183884,0.6008058333962423,True,True,True,[],W1,descending,W1/descending/seed307,76
C_W1_descending_seed307_i75,0,0.9375,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i76.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.e000000000000p-1.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i75.npz,286fdca3ff19656c916df281da07439c60fd2c44ac7dc81788b81e734f6cc2ca,0.13441391702508554,executed,2026-09-22T05:44:10.400343+00:00,-9.941646407414812,420,449,449,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0669242734628881e-05,0.13211345800664276,-9.944507805765934,0.00035767479389026136,0.999649330513926,0.008322692029540835,0.0051652726501632,0.002853888558409845,0.5901580183560737,True,True,True,[],W1,descending,W1/descending/seed307,75
C_W1_descending_seed307_i74,0,0.925,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i75.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.d99999999999ap-1.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i74.npz,966fab269a004cea59286e8cdf995704834570e7f4a3e2d42508a138f28f5420,0.16825416701612994,executed,2026-09-22T05:44:10.569681+00:00,-9.884333604538739,587,630,630,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.3031209633140861e-05,0.16598812499432825,-9.886327918322122,0.00024928922292288824,0.9997666715013034,0.0053672839982394915,0.0033430314930590344,0.0019313073789452018,0.5782137089712401,True,True,True,[],W1,descending,W1/descending/seed307,74
C_W1_descending_seed307_i73,0,0.9125,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i74.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.d333333333333p-1.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i73.npz,8780bb37bc92cbdcdbe9459b0f6b388ed1ff03db83204d3e4fd4c6641e335853,0.044995542004471645,executed,2026-09-22T05:44:10.615833+00:00,-9.827050788289085,155,166,166,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0001317321376115288,0.04316570801893249,-9.829253143351824,0.0002752943828423504,0.9997351005803171,0.005887837325468048,0.0037114626795216044,0.0022346583844818912,0.5674407966943894,True,True,True,[],W1,descending,W1/descending/seed307,73
C_W1_descending_seed307_i72,0,0.9,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i73.npz,results/baseline/grid_n8.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i72.npz,34e9d00b863ec594b9caf08fc16cade496a0275a4f5ea6a219fd1d15dac87958,0.08369800000218675,executed,2026-09-22T05:44:10.700463+00:00,-9.77084626326485,298,313,313,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.2347504151577482e-05,0.08146116702118888,-9.773287658015985,0.00030517434389176756,0.9996973600399758,0.006401304860787493,0.00408197911409669,0.00255467361291406,0.5566555162325773,True,True,True,[],W1,descending,W1/descending/seed307,72
C_W1_descending_seed307_i71,0,0.8875,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i72.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.c666666666666p-1.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i71.npz,00f5e543cad04d152705ec2932d4f0153489960fc34550c17f0608b2a6aee4e6,0.19936925001093186,executed,2026-09-22T05:44:10.900724+00:00,-9.715719193214227,244,264,264,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.0543742074830007e-05,0.13636670901905745,-9.718433103327401,0.00033923876414676535,0.9996527982551974,0.0069278330628331775,0.004468113187786171,0.0028989117821074384,0.5458905786749255,True,True,True,[],W1,descending,W1/descending/seed307,71
C_W1_descending_seed307_i70,0,0.875,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i71.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.c000000000000p-1.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i70.npz,76b27f384d59ed8d47bfd6ae07d7e2df9d30e933a5146df1da922497f842378c,0.12982970802113414,executed,2026-09-22T05:44:11.041551+00:00,-9.661667234396546,355,387,387,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.9678327766145e-05,0.12698145798640326,-9.664688639250262,0.0003776756067144227,0.9996010337166106,0.0074337629360290425,0.00484748361564491,0.003252592188436876,0.5351556075468678,True,True,True,[],W1,descending,W1/descending/seed307,70
C_W1_descending_seed307_i69,0,0.8625,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i70.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.b99999999999ap-1.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i69.npz,8bfcaf12af76da664731df246870a9e100399ee900ca02bd05b0da7e7681f702,0.08272700000088662,executed,2026-09-22T05:44:11.125315+00:00,-9.608686332179648,285,303,303,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.453838618052487e-06,0.08074070801376365,-9.612051038286877,0.00042058826340363176,0.9995416039159982,0.007917471928132636,0.005217798682602193,0.003612747583603748,0.5244709220457504,True,True,True,[],W1,descending,W1/descending/seed307,69
C_W1_descending_seed307_i68,0,0.85,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i69.npz,results/stage3_v1/reference_supplement/k0.000_h0.850.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i68.npz,34152159beba6485f847d0fcf0e5510a69097f892a0967ad66e38356764418c2,0.06729129099403508,executed,2026-09-22T05:44:11.193649+00:00,-9.556771039136306,231,248,248,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.737032400863427e-05,0.06497583299642429,-9.560514814088167,0.00046797186898261955,0.9994747452033076,0.008351580592440344,0.005561735839145987,0.003967312532212608,0.5138462964569372,True,True,True,[],W1,descending,W1/descending/seed307,68
C_W1_descending_seed307_i67,0,0.8375,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i68.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.acccccccccccdp-1.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i67.npz,ec59034ffc8c469d7fe5c409977cd91bc13e0a8015a3283e21b5b9f323f0c120,0.08354266700916924,executed,2026-09-22T05:44:11.278235+00:00,-9.505914786721767,290,310,310,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0912553147335302e-05,0.08153154101455584,-9.510072380496354,0.0005196992218232666,0.9994010982309752,0.008717853813938414,0.005866341162338418,0.0043056358741154765,0.5032911943262077,True,True,True,[],W1,descending,W1/descending/seed307,67
C_W1_descending_seed307_i66,0,0.825,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i67.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.a666666666666p-1.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i66.npz,b3849636bf33621347aa60fdeead3e81030789ee77df43c1bc3a0020bc5940b3,0.07435416700900532,executed,2026-09-22T05:44:11.353544+00:00,-9.456110295525866,258,278,278,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0186030003467295e-05,0.07243012500111945,-9.460714235582358,0.0005754925070615702,0.9993214696085055,0.008991301594433843,0.006115801840771096,0.004613573010410155,0.4928096400322341,True,True,True,[],W1,descending,W1/descending/seed307,66
C_W1_descending_seed307_i65,0,0.8125,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i66.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.a000000000000p-1.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i65.npz,5f34e86c8707f3fa0b536ef1801e321e74e1357a73908ae7b5f3e47c37841834,0.18478020900511183,executed,2026-09-22T05:44:11.539199+00:00,-9.410815577506769,651,698,698,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.2784703773103274e-05,0.18262387500726618,-9.412429164708307,0.0002016984001922406,0.999790386511806,0.0028536766349269715,0.0019573742094558533,0.0017490982757616402,0.4792756717126413,True,True,True,[],W1,descending,W1/descending/seed307,65
C_W1_descending_seed307_i64,0,0.8,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i65.npz,results/baseline/grid_n8.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i64.npz,75f383c49096690a7f06033a4fd34d7acda688dde5ab7b40f44897c9550a1166,0.05802945900359191,executed,2026-09-22T05:44:11.598140+00:00,-9.363411776305083,196,213,213,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.3927353146314658e-05,0.056006332975812256,-9.365204456437201,0.00022408501651471902,0.999764813180299,0.0029072441191282383,0.0020092021885852462,0.0018310300834573634,0.4688219687484742,True,True,True,[],W1,descending,W1/descending/seed307,64
C_W1_descending_seed307_i63,0,0.7875,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i64.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.9333333333333p-1.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i63.npz,d02ae0beef55943c7ff1e809460a94e849dbdb8439f2245502907a4eef7bd8a2,0.061692917020991445,executed,2026-09-22T05:44:11.660713+00:00,-9.317046867477568,212,227,227,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.3220283143766665e-05,0.05969999998342246,-9.319026125206648,0.00024740721613492056,0.9997381795235294,0.0029342958022436916,0.0020415335954919733,0.0018957298768929043,0.45849651248395273,True,True,True,[],W1,descending,W1/descending/seed307,63
C_W1_descending_seed307_i62,0,0.775,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i63.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.8cccccccccccdp-1.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i62.npz,e50c8996af1158e8893ce13df67768a84cc0633f7e9ce9516ea75bf6f1af4cb4,0.06246537499828264,executed,2026-09-22T05:44:11.724102+00:00,-9.271708031848402,220,232,232,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.9120151804183934e-05,0.06042299998807721,-9.273879135044101,0.0002713878994624608,0.9997108493893082,0.0029355664107955093,0.0020476437536696146,0.0019323741112917125,0.44829787464754084,True,True,True,[],W1,descending,W1/descending/seed307,62
C_W1_descending_seed307_i61,0,0.7625,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i62.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.8666666666666p-1.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i61.npz,21f2dda2c3cdadad5df0835ebd1c2ef35dc206dede18334cdc3ac082e73b01bf,0.1331197080144193,executed,2026-09-22T05:44:11.858238+00:00,-9.22912737633327,469,506,506,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.389207522706215e-05,0.13103691700962372,-9.229747619172612,7.753035491764315e-05,0.9999265809804347,0.0005169868145145085,0.000330717986986917,0.0004096736501018605,0.4367020012848824,True,True,True,[],W1,descending,W1/descending/seed307,61
C_W1_descending_seed307_i60,0,0.75,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i61.npz,results/stage3_v1/reference_supplement/k0.000_h0.750.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i60.npz,ff4084b65a7865278ceefa8097df050924b53ecf0900ff111d101941942a01f1,0.053259165986673906,executed,2026-09-22T05:44:11.912397+00:00,-9.185953166231654,186,198,198,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.1163561687510537e-05,0.05157808298827149,-9.186615091078192,8.274060581725529e-05,0.9999209642838697,0.0005231459856520626,0.00032607635000714286,0.0004235848324549707,0.4268100286955669,True,True,True,[],W1,descending,W1/descending/seed307,60
C_W2_ascending_seed307_i20,0.3,0.25,6,307,results/stage3_v1/optimization/cache/f00683c2c744f83970fc8d7591925ca19bd8dd406377b48e4d45d10bc729291d.npz,results/stage3_v1/reference_supplement/k0.300_h0.250.npz,results/stage4_v1/optimization/C_W2_ascending_seed307_i20.npz,8b1ea700f85f8aff27f6f194948336041f3a40576665866279151302eedb2ca5,0.0036128750070929527,executed,2026-09-22T05:44:25.941723+00:00,-5.784658351672457,2,5,5,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.550213294152172e-06,0.001672542013693601,-5.7846612713828005,3.6496379296480086e-07,0.9999992887259336,3.589941409232189e-05,1.3979302168731778e-05,1.187019224041519e-05,0.1920445703747634,True,True,True,[],W2,ascending,W2/ascending/seed307,20
