n,group,kappa,h,candidates,historical_pass,S0_pass,S1_pass,S2_pass,oracle_available,S0_cnots,S1_cnots,S2_cnots,S2_unresolved,category,S2_fidelity,S2_energy_error,S2_w0
8,map,1.0,0.5,17,True,True,True,True,True,96,128,128,False,candidate_available,0.9997482124779206,0.0001243214613009247,0.9999793435718797
8,map,1.0,0.6,15,True,True,True,True,True,128,128,128,False,candidate_available,0.9994415971100972,0.0002578462863529474,0.9999264342225179
8,map,1.0,0.7,17,True,True,True,True,True,128,128,128,False,candidate_available,0.9989378218623515,0.0005583848082877374,0.9997339961500639
8,map,1.0,0.8,17,True,True,True,True,True,128,128,128,False,candidate_available,0.9988102878154926,0.000746494518198304,0.9995429527729258
8,map,1.0,0.9,17,False,False,False,False,False,128,128,128,False,no_qualified_candidate_budget_reached,0.9984051762384386,0.0010217018418965385,0.9992926795265179
8,map,1.0,1.0,15,True,True,True,True,True,128,128,128,False,candidate_available,0.9992491942730013,0.0006996930594729278,0.9996213343805052
8,map,1.0,1.1,16,True,True,True,True,True,128,128,128,False,candidate_available,0.9990847283377966,0.0007921786988780433,0.9995558835075844
8,map,1.0,1.2,17,True,True,True,True,True,127,127,127,False,candidate_available,0.999471780523206,0.0005897161486392299,0.9997231814327889
8,map,1.0,1.3,17,True,True,True,True,True,128,128,128,False,candidate_available,0.999663923013648,0.00039052553890805974,0.9998293354857732
8,map,1.0,1.4,17,True,True,True,True,True,128,128,128,False,candidate_available,0.9997397527130975,0.0003152570105438013,0.9999072614183538
8,map,1.0,1.5,17,True,True,True,True,True,127,128,128,False,candidate_available,0.9997857407850373,0.0002865305035710808,0.9999349510275811
8,map,1.0,1.6,16,True,True,True,True,True,127,127,127,False,candidate_available,0.9998323502254152,0.0002363605412132319,0.9999278892313832
8,map,1.0,1.7,16,True,True,True,True,True,128,128,128,False,candidate_available,0.999917124062232,0.00013663043988421109,0.9999364178116693
8,map,1.0,1.8,16,True,True,True,True,True,127,128,128,False,candidate_available,0.9999229645082586,0.00012437779051266418,0.9999716392861426
8,map,1.0,1.9,15,True,True,True,True,True,127,128,128,False,candidate_available,0.9999440426340541,9.740210204522981e-05,0.9999748430905169
8,map,1.0,2.0,18,True,True,True,True,True,128,128,128,False,candidate_available,0.9999642453831918,7.034204858813453e-05,0.9999807435336597
8,heldout,0.025,0.15,13,True,True,True,True,True,31,86,56,False,candidate_available,0.9999997378880029,1.194200592857797e-07,0.9999999492188081
8,heldout,0.025,0.35,15,True,True,True,True,True,63,121,106,False,candidate_available,0.9999999971769107,2.518808939200312e-09,0.9999999993678154
8,heldout,0.025,0.55,18,True,True,True,True,True,95,111,96,False,candidate_available,0.999999863242744,1.2198717103117929e-07,0.9999998955249272
8,heldout,0.025,0.85,18,True,True,True,True,True,96,127,127,False,candidate_available,0.9999997447779884,2.2300172508593619e-07,0.9999998822226868
8,heldout,0.025,1.25,17,True,True,True,True,True,96,128,128,False,candidate_available,0.9999989518687007,1.390953314750476e-06,0.999999218785921
8,heldout,0.025,1.75,17,True,True,True,True,True,63,127,127,False,candidate_available,0.9999997586425952,4.37421240118141e-07,0.9999998358276709
8,heldout,0.175,0.15,16,True,True,True,True,True,31,115,64,False,candidate_available,0.9999985309471242,5.5194062476005e-07,0.9999994141439812
8,heldout,0.175,0.35,16,True,True,True,True,True,95,124,124,False,candidate_available,0.9999997251675772,2.0217378626785631e-07,0.9999998766548992
8,heldout,0.175,0.55,16,True,True,True,True,True,96,128,128,False,candidate_available,0.9999962241478317,2.5602368391997032e-06,0.9999983370190009
8,heldout,0.175,0.85,16,True,True,True,True,True,96,128,127,False,candidate_available,0.9999965117507881,3.11194133661985e-06,0.9999981877087343
8,heldout,0.175,1.25,15,True,True,True,True,True,63,126,96,False,candidate_available,0.9999994426205028,7.128594172733926e-07,0.9999995596796272
8,heldout,0.175,1.75,17,True,True,True,True,True,32,128,95,False,candidate_available,0.9999997624662725,3.686998957252996e-07,0.9999998315143721
8,heldout,0.325,0.15,16,True,True,True,True,True,31,126,126,False,candidate_available,0.9999998898409322,6.08019997683229e-08,0.9999999615316122
8,heldout,0.325,0.35,17,True,True,True,True,True,127,128,128,False,candidate_available,0.9999712371275137,1.2860100144895803e-05,0.9999908091089729
8,heldout,0.325,0.55,17,True,True,True,True,True,95,128,128,False,candidate_available,0.9999364336153329,2.5570942235431104e-05,0.9999790180100724
8,heldout,0.325,0.85,18,True,True,True,True,True,95,128,128,False,candidate_available,0.9999853983297239,1.2101689844890018e-05,0.9999937260279771
8,heldout,0.325,1.25,18,True,True,True,True,True,95,128,127,False,candidate_available,0.9999978820201482,2.8393444020391456e-06,0.9999983998073769
8,heldout,0.325,1.75,18,True,True,True,True,True,63,127,127,False,candidate_available,0.999999634364532,6.621231993797494e-07,0.9999996939513196
8,heldout,0.475,0.15,18,False,False,False,False,False,128,128,7,False,no_qualified_candidate_budget_reached,0.007062735805954379,0.04613548198132045,0.9999999999999998
8,heldout,0.475,0.35,17,True,True,True,True,True,128,128,128,False,candidate_available,0.99871432019639,0.0004445264651876668,0.9992438723790065
8,heldout,0.475,0.55,17,True,True,True,True,True,128,128,128,False,candidate_available,0.9995945954505633,0.00021586912612336917,0.999801438989899
8,heldout,0.475,0.85,17,True,True,True,True,True,96,128,128,False,candidate_available,0.999949977256625,4.572999684482326e-05,0.9999729192802996
8,heldout,0.475,1.25,17,True,True,True,True,True,95,128,127,False,candidate_available,0.9999912927931298,1.1536595720063048e-05,0.9999945470368965
8,heldout,0.475,1.75,17,True,True,True,True,True,95,128,128,False,candidate_available,0.999998213620285,3.296600095126223e-06,0.9999984076739686
8,heldout,0.525,0.15,17,True,True,True,True,True,128,128,128,False,candidate_available,0.9947502477839967,0.0009369005977414302,0.9956360411132955
8,heldout,0.525,0.35,18,True,True,True,True,True,128,128,128,False,candidate_available,0.9981178868586514,0.0005256574364014277,0.9993044278609924
8,heldout,0.525,0.55,17,True,True,True,True,True,128,128,128,False,candidate_available,0.9995564716544928,0.000209893662859173,0.9998281300870469
8,heldout,0.525,0.85,16,True,True,True,True,True,127,127,127,False,candidate_available,0.9998717074170002,0.00011182866359149557,0.999922850940326
8,heldout,0.525,1.25,18,True,True,True,True,True,95,128,128,False,candidate_available,0.9999871082956341,1.7858586319308145e-05,0.9999913509883376
8,heldout,0.525,1.75,16,True,True,True,True,True,95,128,128,False,candidate_available,0.9999972598952241,4.9615013284487475e-06,0.9999981177505826
8,heldout,0.675,0.15,14,True,True,True,True,True,32,128,128,False,candidate_available,0.9999525507731404,6.848469285114511e-06,0.9999977305492965
8,heldout,0.675,0.35,17,False,False,False,False,False,127,128,127,False,no_qualified_candidate_budget_reached,0.979943356552867,0.0019311116424698405,0.9962293065640042
8,heldout,0.675,0.55,18,False,False,False,False,False,128,128,128,False,no_qualified_candidate_budget_reached,0.9975219927967177,0.0014272756546014342,0.9982173563002749
8,heldout,0.675,0.85,17,True,True,True,True,True,128,128,128,False,candidate_available,0.9995171520526721,0.00035845420592117705,0.9997889509022043
8,heldout,0.675,1.25,17,True,True,True,True,True,95,127,127,False,candidate_available,0.9999278633469466,8.843124211210807e-05,0.9999673386766359
8,heldout,0.675,1.75,15,True,True,True,True,True,95,128,128,False,candidate_available,0.9999912566267336,1.5847736702268023e-05,0.9999955366383462
8,heldout,0.825,0.15,15,True,True,True,True,True,32,118,118,False,candidate_available,0.9999982614009822,5.482372442688899e-07,0.9999999975547701
8,heldout,0.825,0.35,14,True,True,True,True,True,128,128,128,False,candidate_available,0.9996596996047745,9.522240601356202e-05,0.9999702617686164
8,heldout,0.825,0.55,16,False,False,False,False,False,128,128,128,False,no_qualified_candidate_budget_reached,0.9971592377766453,0.0010975276138582846,0.9992158964794167
8,heldout,0.825,0.85,16,False,False,False,False,False,127,127,127,False,no_qualified_candidate_budget_reached,0.9983505871900994,0.0012931115772754076,0.9989786438607923
8,heldout,0.825,1.25,16,True,True,True,True,True,127,128,128,False,candidate_available,0.9997416396824674,0.0002865805936731469,0.9999007257021146
8,heldout,0.825,1.75,18,True,True,True,True,True,127,127,127,False,candidate_available,0.9999658787638406,5.969948605710762e-05,0.9999792578231745
8,heldout,0.975,0.15,16,False,False,True,True,True,31,98,98,False,candidate_available_selection_failed,0.9999997834622667,1.098850779257532e-07,0.9999999850535963
8,heldout,0.975,0.35,14,True,True,True,True,True,64,128,128,False,candidate_available,0.9999512490853861,1.9896307956734915e-05,0.9999997716084541
8,heldout,0.975,0.55,15,True,True,True,True,True,127,128,128,False,candidate_available,0.9993679620889764,0.00026376103363423553,0.9999203696508191
8,heldout,0.975,0.85,16,True,True,True,True,True,128,128,128,False,candidate_available,0.9990483605255099,0.0006851187793834868,0.9995592891240347
8,heldout,0.975,1.25,15,True,True,True,True,True,127,128,128,False,candidate_available,0.9994124286873854,0.0006420194669087831,0.9997685086487169
8,heldout,0.975,1.75,17,True,True,True,True,True,127,128,128,False,candidate_available,0.9999318478237573,0.0001144459161750433,0.9999596603097356
12,n12,0,0.1,12,True,True,True,True,True,63,86,63,False,candidate_available,0.9999979784584323,6.668374092910767e-07,0.9999988659122376
12,n12,0,0.2,12,True,True,True,True,True,63,128,127,False,candidate_available,0.9999992707183989,2.3601532876208844e-07,0.999999664268673
12,n12,0,0.3,11,True,True,True,True,True,127,128,128,False,candidate_available,0.9999946846649408,2.568464318416138e-06,0.9999960046392227
12,n12,0,0.4,12,True,True,True,True,True,96,128,128,False,candidate_available,0.9999568588975232,1.547765123266487e-05,0.9999752596490905
12,n12,0,0.5,14,True,True,True,True,True,127,127,127,False,candidate_available,0.9998836875374104,2.6920834149457562e-05,0.9999722004383302
12,n12,0,0.6,15,True,True,True,True,True,128,128,128,False,candidate_available,0.9997780177922525,6.822360922094835e-05,0.9998276844314162
12,n12,0,0.7,14,True,True,True,True,True,127,127,127,False,candidate_available,0.9985069638894133,0.0002931300066009908,0.9994875068886253
12,n12,0,0.8,15,True,True,True,True,True,128,128,128,False,candidate_available,0.9983299871402083,0.0005029054181194444,0.9989342072217989
12,n12,0,0.9,13,True,True,True,True,True,128,128,128,False,candidate_available,0.998123370467097,0.0005027784490897839,0.9991292438089197
12,n12,0,1.0,12,False,False,False,False,False,128,128,128,False,no_qualified_candidate_budget_reached,0.9967913907004714,0.0012094279124612584,0.9974781598310771
12,n12,0,1.1,14,False,False,False,False,False,128,128,128,False,no_qualified_candidate_budget_reached,0.9946931541350206,0.0015389354393485395,0.9978151771294977
12,n12,0,1.2,15,False,False,False,False,False,127,127,127,False,no_qualified_candidate_budget_reached,0.9976882213659555,0.0006900371026968463,0.999119202605188
12,n12,0,1.3,15,False,False,False,False,False,127,128,128,False,no_qualified_candidate_budget_reached,0.9975762003616384,0.0006763042028019584,0.9994200254347152
12,n12,0,1.4,14,True,True,True,True,True,127,127,127,False,candidate_available,0.9995870467078208,0.00016449958818398613,0.9998530550120712
12,n12,0,1.5,14,True,True,True,True,True,127,127,127,False,candidate_available,0.9997903053941686,0.0001130896498828804,0.999902555511159
12,n12,0,1.6,15,True,True,True,True,True,127,127,127,False,candidate_available,0.9997866791246692,0.00010244359147234168,0.9999163138130936
12,n12,0,1.7,15,True,True,True,True,True,127,127,127,False,candidate_available,0.999877558770887,6.310573697317541e-05,0.9999520440916069
12,n12,0,1.8,15,True,True,True,True,True,127,127,127,False,candidate_available,0.9999358809544366,3.455928217910298e-05,0.999974799274274
12,n12,0,1.9,15,True,True,True,True,True,96,127,127,False,candidate_available,0.9999667697154301,2.1721789756531013e-05,0.9999869014702555
12,n12,0,2.0,15,True,True,True,True,True,127,127,127,False,candidate_available,0.9999846891456017,1.1201037878845929e-05,0.9999928851208376
12,n12,0.3,0.1,15,True,True,True,True,True,63,128,95,False,candidate_available,0.9999948763752761,7.734051594709968e-07,0.9999996447903028
12,n12,0.3,0.2,14,True,True,True,True,True,95,128,128,False,candidate_available,0.9999536761645305,5.695775600944586e-06,0.9999779285233208
12,n12,0.3,0.3,14,True,True,True,True,True,128,128,128,False,candidate_available,0.9987243725378588,8.531236045368946e-05,0.9996944928779075
12,n12,0.3,0.4,14,False,False,False,False,False,128,128,128,False,no_qualified_candidate_budget_reached,0.9872112971002077,0.0007433987449750509,0.9955255090577845
12,n12,0.3,0.5,15,False,False,False,False,False,128,128,128,False,no_qualified_candidate_budget_reached,0.9888291669006632,0.0005611646610865032,0.9979357507004283
12,n12,0.3,0.6,13,True,True,True,True,True,128,128,128,False,candidate_available,0.9996614673198198,7.080263183597187e-05,0.999884210975498
12,n12,0.3,0.7,15,False,False,False,False,False,96,128,128,False,no_qualified_candidate_budget_reached,0.9992159105659062,9.367484606374414e-05,0.999908265032517
12,n12,0.3,0.8,15,False,False,True,True,True,96,128,128,False,candidate_available_selection_failed,0.9992808446852015,0.00010576687758027485,0.999934522908084
12,n12,0.3,0.9,15,True,True,True,True,True,127,128,128,False,candidate_available,0.9996536057313192,7.765983680692774e-05,0.9999127072318721
12,n12,0.3,1.0,14,True,True,True,True,True,127,127,127,False,candidate_available,0.9997739972371482,6.323002874975003e-05,0.9999154105427135
12,n12,0.3,1.1,15,True,True,True,True,True,96,128,128,False,candidate_available,0.9999116201278311,3.7600689186974755e-05,0.9999492933629779
12,n12,0.3,1.2,15,True,True,True,True,True,96,128,128,False,candidate_available,0.9999511220229466,2.470745967168379e-05,0.9999675049807819
12,n12,0.3,1.3,14,True,True,True,True,True,96,128,128,False,candidate_available,0.9999627177882994,1.9416986846820805e-05,0.9999776287709279
12,n12,0.3,1.4,15,True,True,True,True,True,96,128,128,False,candidate_available,0.999973682159707,1.4573250496141554e-05,0.9999777046941895
12,n12,0.3,1.5,15,True,True,True,True,True,96,128,128,False,candidate_available,0.999979249210821,1.2463888255709321e-05,0.9999841214205991
12,n12,0.3,1.6,14,True,True,True,True,True,96,128,128,False,candidate_available,0.9999871313100437,8.627010225599937e-06,0.9999907324214724
12,n12,0.3,1.7,15,True,True,True,True,True,96,128,128,False,candidate_available,0.9999895119500978,7.078092221668442e-06,0.9999944720245054
12,n12,0.3,1.8,15,True,True,True,True,True,96,128,128,False,candidate_available,0.9999890749987292,9.313934091833195e-06,0.9999922331893736
12,n12,0.3,1.9,15,True,True,True,True,True,96,128,128,False,candidate_available,0.9999907849111102,7.180528953062056e-06,0.999992171042647
12,n12,0.3,2.0,15,True,True,True,True,True,96,128,128,False,candidate_available,0.9999920128331024,7.470141304348014e-06,0.999993959619716
12,n12,0.8,0.1,13,True,True,False,True,True,64,126,128,False,candidate_available,0.9999779469618812,5.618821726856756e-06,0.9999912429192603
12,n12,0.8,0.2,15,True,True,True,True,True,64,128,128,False,candidate_available,0.9997935173055399,4.53421683411411e-05,0.9999276940005286
12,n12,0.8,0.3,13,True,True,True,True,True,128,128,128,False,candidate_available,0.9966322744794254,0.0006145335161390856,0.9991873426884543
12,n12,0.8,0.4,15,False,False,False,False,False,128,128,128,False,no_qualified_candidate_budget_reached,0.9865345978968658,0.0011652476600853372,0.9983878703166353
12,n12,0.8,0.5,15,False,False,False,False,False,128,128,128,False,no_qualified_candidate_budget_reached,0.8265630358884606,0.005942770768545991,0.9977267523020349
12,n12,0.8,0.6,15,False,False,False,False,False,128,128,128,False,no_qualified_candidate_budget_reached,0.6437119106109221,0.018892135492295587,0.9945576316999634
12,n12,0.8,0.7,14,False,False,False,False,False,128,128,10,False,no_qualified_candidate_budget_reached,0.06722293465035983,0.2197753540951141,0.9999999999999996
12,n12,0.8,0.8,15,False,False,False,False,False,128,128,127,False,no_qualified_candidate_budget_reached,0.9777340274319026,0.006128185135660343,0.9900039962953404
12,n12,0.8,0.9,14,False,False,False,False,False,128,128,128,False,no_qualified_candidate_budget_reached,0.9875610995716955,0.004482459605287037,0.9938630188679777
12,n12,0.8,1.0,15,False,False,False,False,False,128,128,128,False,no_qualified_candidate_budget_reached,0.9915804973949552,0.003173869150812377,0.996311866271832
12,n12,0.8,1.1,15,False,False,False,False,False,128,128,128,False,no_qualified_candidate_budget_reached,0.9920732187299334,0.003407946919548562,0.9960952224735345
12,n12,0.8,1.2,15,False,False,False,False,False,128,128,128,False,no_qualified_candidate_budget_reached,0.9944815272849727,0.0023524107407505803,0.9976978144566491
12,n12,0.8,1.3,15,False,False,False,False,False,127,127,127,False,no_qualified_candidate_budget_reached,0.9973379133698544,0.0015327446560432871,0.9985555942009494
12,n12,0.8,1.4,15,False,False,False,False,False,128,128,128,False,no_qualified_candidate_budget_reached,0.9974096335400613,0.0013933291134475094,0.9986235025947534
12,n12,0.8,1.5,14,False,False,False,False,False,128,128,128,False,no_qualified_candidate_budget_reached,0.9977393607062011,0.0012312411050213374,0.99877959519968
12,n12,0.8,1.6,15,True,True,True,True,True,128,128,128,False,candidate_available,0.998905392731731,0.0007249456417213196,0.9994427858705396
12,n12,0.8,1.7,15,True,True,True,True,True,128,128,128,False,candidate_available,0.9990965375924228,0.000636284425175937,0.9994967050595769
12,n12,0.8,1.8,15,True,True,True,True,True,128,128,128,False,candidate_available,0.9990195723362018,0.0006586675215058216,0.9995125823613439
12,n12,0.8,1.9,14,True,True,True,True,True,128,128,128,False,candidate_available,0.9994608849702836,0.0004078996733663705,0.9996958519799672
12,n12,0.8,2.0,15,True,True,True,True,True,127,128,128,False,candidate_available,0.9995405862087895,0.0003624735107905508,0.9997242144753349
