n,kappa,h,m0,map,mx,binder,antiphase_binder,sector_gap,residual,ambiguous,source,level,bc
8,0.6,0.2375,0.03782786872983932,0.3552952962057953,0.3927090715327968,-0.8168469296105934,0.34997473025830195,0.14320250873939866,4.797453361064914e-15,False,results/stage6_v1/reference_atlas/cache/bae4de069f69a00ca9d512a574564afd5d37af0a0261861625e9cb4247609dc0.npz,RN,PBC
8,0.6,0.25,0.049291969204992625,0.30398502966286967,0.45347368543640165,-0.4273539062702576,0.2676574192988034,0.14935458817071634,2.563845084027116e-15,False,results/stage6_v1/reference_atlas/cache/49502a80093d1d628b37cfdc9993ad3ed966385b7c1b3410a9bbbe58dcc89f1f.npz,RN,PBC
8,0.6,0.2625,0.05919192150080435,0.258824319117391,0.5035505822379288,-0.2108083038242028,0.17774835937297984,0.1648308610234066,3.6153394082818375e-15,False,results/stage6_v1/reference_atlas/cache/f790154acdcd317bc1490910d6cc6b23822d35d5b1236ee0fca90c0ce00e6178.npz,RN,PBC
8,0.6,0.275,0.06679402559894435,0.2242828653958459,0.541122710929746,-0.09057087470055714,0.09609086112921306,0.18721513160744507,9.429250905761021e-15,False,results/stage6_v1/reference_atlas/cache/7e3af42e4f5774510876bd503541b4ac3a58548ec3935f5c619dcc3360877ab6.npz,RN,PBC
8,0.6,0.2875,0.07240030565870742,0.1995746317784567,0.5688293895755167,-0.021671751280128104,0.03142586456449803,0.21425660123849166,7.8288422721633e-15,False,results/stage6_v1/reference_atlas/cache/0d72ff34c90970c54707e69587bcf262c2bd5e2c51fe4a68ecd1d9f673be3417.npz,RN,PBC
8,0.6,0.3,0.07657259651823771,0.18223997989173646,0.5898703868999807,0.019413379108539575,-0.015132872483565318,0.24433570563421725,8.146413636414489e-15,False,results/stage6_v1/reference_atlas/cache/21fcbcbb4d3dc17d513936cb5b6a25788754d78f21d8859aa97aff15424fed10.npz,RN,PBC
8,0.6,0.35,0.08627492468246922,0.1505981471851326,0.6434816779120044,0.0771850825463527,-0.08190409411998045,0.3789743378607886,4.93294982178836e-15,False,results/stage6_v1/reference_atlas/cache/963c64cc7c09581737d7c7cf6340f357c38ef32313677234556a233c049e894c.npz,RN,PBC
8,0.6,0.4,0.09185318756900213,0.14196341974068388,0.6794255429941147,0.08374011579753249,-0.07190188978093959,0.5220696085859036,2.5192210732727935e-15,False,results/stage6_v1/reference_atlas/cache/aedfee261f3076ba3926332acd2af9cdcae70075197e414e5235f11d7eea7493.npz,RN,PBC
8,0.6,0.45,0.09612452442258645,0.14015869466304096,0.7089503487250113,0.07892962687181548,-0.045419667366837446,0.6679561108018177,4.1421193763706e-15,False,results/stage6_v1/reference_atlas/cache/5e607fdfcfdf8ce266974cfb27ca550cb29413a539efe696dc3d45e90eae14f8.npz,RN,PBC
8,0.6,0.5,0.09976935119002259,0.14077136910325436,0.7345250626736132,0.07171427098027083,-0.017548736340354143,0.8155877312064295,4.34061023152106e-15,False,results/stage6_v1/reference_atlas/cache/5488d13819acb7867d2915b747226fe90d95112270026ac553abad898f4914b5.npz,RN,PBC
8,0.6,0.55,0.1030047145835838,0.14223913750120507,0.7570030865094279,0.0648592331113369,0.00784665084014513,0.9649592552106494,5.273141647272895e-15,False,results/stage6_v1/reference_atlas/cache/1465565ad1099e70bd000ffffcc35a6bc9c71a373a43de75a6111280ab9b9776.npz,RN,PBC
8,0.6,0.6,0.10591736836063247,0.14392229824012337,0.7768531873857549,0.05924109223453167,0.029932305396524916,1.1162766106588018,7.384758383277904e-15,False,results/stage6_v1/reference_atlas/cache/65be1e884741b4d9b6cfe7bdef8b06d97487d833f025e1f7107c1827f675dc3b.npz,RN,PBC
8,0.6,0.65,0.10855126878866608,0.14554538087109087,0.7944274030723671,0.05503039424660627,0.048787661554898665,1.2697243481644875,7.70086092081243e-15,False,results/stage6_v1/reference_atlas/cache/390be84c8ef0c2ec942b2b531c9eea093742a864536250963946afc1069f14a4.npz,RN,PBC
8,0.6,0.7,0.11093504236835935,0.1469946113966067,0.8100249611682164,0.052122037910989794,0.06476529075645243,1.4254087740720625,5.2522247634156075e-15,False,results/stage6_v1/reference_atlas/cache/f94e6b8a14fe0af98e682c1d1847ecdec0e695409807a1ec97eed32f82ace533.npz,RN,PBC
8,0.6,0.75,0.11309141299284362,0.14823223089870943,0.8239075167984291,0.05031634073839475,0.07827253283560287,1.5833586214206399,5.412036996117885e-15,False,results/stage6_v1/reference_atlas/cache/30d8c7c6b650d5a2375b8d6d3df2caeb93e06ca6c9e117de906fa411803e4aa8.npz,RN,PBC
8,0.6,0.8,0.1150404903171505,0.14925655141153743,0.8363033674877335,0.04939838594241319,0.0896941897789959,1.7435423327278396,5.519315463939898e-15,False,results/stage6_v1/reference_atlas/cache/f6df5d8a5141c7db3887ff05cc8ea7e2f6d7d7c871cc479e82d1ce2220403b28.npz,RN,PBC
8,0.6,0.85,0.11680084857553041,0.15008228615949526,0.8474100326186687,0.0491711606921833,0.09936784604371307,1.9058870475963126,1.445275491808956e-14,False,results/stage6_v1/reference_atlas/cache/d011435dd2b3a12e5d7b3e1aacd9ab3c2a82db2903df45e88fa7c343b7e9f876.npz,RN,PBC
8,0.6,0.9,0.11838981739486668,0.15073063744453075,0.8573971333823969,0.04946698807618022,0.10757981250421078,2.0702944486575063,1.0547561535636426e-14,False,results/stage6_v1/reference_atlas/cache/0972332e3c5e0b99f1f56e8739a96f8e4a4d335bafccf19de60667bc9c9352e3.npz,RN,PBC
8,0.6,0.95,0.11982351946564734,0.1512243226047046,0.8664096241863446,0.050148978216648876,0.11456893528372336,2.23665254719932,5.385806566792225e-15,False,results/stage6_v1/reference_atlas/cache/744d2e4e7a3a9e32e3bf6aabc7dfa4d90b099351981fd1778abb36f893d209d3.npz,RN,PBC
8,0.6,1.0,0.12111685343166882,0.15158516709575878,0.8745710857825637,0.05110825650979389,0.12053292682098304,2.4048438736976934,7.386112778497942e-15,False,results/stage6_v1/reference_atlas/cache/b19a54a2d24edfb1f22bd014f982dfec2f0ccece02691ab731a8910da06f431f.npz,RN,PBC
8,0.6,1.05,0.12228348878184807,0.15183304393055916,0.8819868389876259,0.05225976571670743,0.12563498315794563,2.5747508842838105,1.3766219896027445e-14,False,results/stage6_v1/reference_atlas/cache/fef8210cce756696e51e0274d8b263aa194965b4e77a635936528ca133956a03.npz,RN,PBC
8,0.6,1.1,0.12333588872273256,0.15198551348355518,0.8887467454671238,0.053537940788637495,0.13000981299929049,2.746259353822105,8.002852287942774e-15,False,results/stage6_v1/reference_atlas/cache/3d4fa1afcb90d2b1432feb4cdfa0f481e96b2dea71b4d7478dbd0c3fe204368b.npz,RN,PBC
8,0.6,1.15,0.12428535882812282,0.15205781701106688,0.894927646656569,0.05489280262752605,0.13376880679972059,2.9192603732191422,7.666997363805359e-15,False,results/stage6_v1/reference_atlas/cache/5686d14ecf5694da49bdc9f85ebaf433fc4d43b2268490df0332871e611e625f.npz,RN,PBC
8,0.6,1.2,0.12514211413689524,0.15206303734132517,0.9005954437017971,0.056286648931708205,0.13700433324440697,3.0936514084564024,9.606817793683048e-15,False,results/stage6_v1/reference_atlas/cache/8a9d802b7f8bbe732e064c5da235968060cfe55ee0906ab7912dbddea634d735.npz,RN,PBC
8,0.6,1.25,0.12591535718421995,0.15201232720633312,0.9058068480455361,0.05769134985502,0.13979325181606161,3.269336745629678,1.0410968052117086e-14,False,results/stage6_v1/reference_atlas/cache/2efa556dbdfcd1e2a13ad5f25a3738484e1af7d1ac4804d0a0d80ec8284beef7.npz,RN,PBC
8,0.6,1.3,0.12661336085582992,0.15191515335822214,0.9106108431563279,0.059086185516205814,0.1421997598579171,3.4462275455477904,8.605146116585664e-15,False,results/stage6_v1/reference_atlas/cache/bf6bbf2ed0d36f2194809f037e8502e4634bc23bb2031c44a7ebea4628d94916.npz,RN,PBC
8,0.6,1.35,0.12724355162357887,0.15177953074023415,0.9150498997904074,0.0604561403699474,0.14427769123098644,3.624241658992478,8.471977432067254e-15,False,results/stage6_v1/reference_atlas/cache/9999917ca7775580bd2479d67775e4cc4dcc121e98e6ebbb5ddbb555b6a88528.npz,RN,PBC
8,0.6,1.4,0.12781259018286972,0.15161223519147413,0.9191609845280486,0.061790569789717975,0.14607237039113674,3.8033033031388186,1.0435801155218218e-14,False,results/stage6_v1/reference_atlas/cache/8282bbf8c3e3717224f23e0a9578663decef409e351b7b8cae55cc428fdc9aa7.npz,RN,PBC
8,0.6,1.45,0.12832644764984072,0.15141899074665036,0.9229763967392905,0.06308216366540109,0.14762210921810381,3.983342664948152,1.0623752490196604e-14,False,results/stage6_v1/reference_atlas/cache/445623ea8a522a7ba697ce9c80d5deb3a1d53d6acd1ded1d2c026c6f72dfce2c.npz,RN,PBC
8,0.6,1.5,0.1287904763034062,0.15120463149055158,0.9265244640364523,0.06432614395099912,0.14895941799355195,4.1642954738740965,9.887843467654064e-15,False,results/stage6_v1/reference_atlas/cache/8ed6927db406671a3f9bd00c17100d751addc9b7d2a7874a97946e616422983c.npz,RN,PBC
8,0.6,1.55,0.12920947443085143,0.15097323979154473,0.9298301213804744,0.06551964498027929,0.1501119879705125,4.346102570496903,1.3146711934823154e-14,False,results/stage6_v1/reference_atlas/cache/06b0ae7915081a92001d7d14859f2e84fd16da357f7922f76c4ffea1863e18c1.npz,RN,PBC
8,0.6,1.6,0.12958774521684427,0.15072826349676305,0.9329153946408226,0.06666123583223771,0.15110349134060708,4.528709487262443,1.0176876175397242e-14,False,results/stage6_v1/reference_atlas/cache/c12483e7773ffeb1909bd715a644bc6ee5beafbdf75ae43f8ec16e7803a101a5.npz,RN,PBC
8,0.6,1.65,0.12992914985730902,0.15047261484550978,0.9357998056628518,0.06775055275455544,0.15195423496221516,4.712066050634437,7.749424311128216e-15,False,results/stage6_v1/reference_atlas/cache/f2aef1ab1f2f8879118d2d8ba11b04502733153ba0884a6dada66d73227ed891.npz,RN,PBC
8,0.6,1.7,0.1302371552231552,0.1502087537384952,0.9385007127618942,0.06878801670547552,0.1526816966676091,4.896126009505306,1.4166767720433093e-14,False,results/stage6_v1/reference_atlas/cache/cc63adbf37ee374594e843521dedb5d12d4e703ef5e39108bfb5522485b31c59.npz,RN,PBC
8,0.6,1.75,0.13051487647538337,0.14993875774991283,0.9410335979798736,0.06977461666565477,0.15330096699127838,5.080846691853065,1.9768985452039993e-14,False,results/stage6_v1/reference_atlas/cache/39a4f69b66222f36646d29f9b886ec458f30b8ddcff512c360551e7ad1fcde90.npz,RN,PBC
8,0.6,1.8,0.13076511506499483,0.1496643809741144,0.9434123103315412,0.0707117437509529,0.15382511445107538,5.266188689843277,1.1712260951281056e-14,False,results/stage6_v1/reference_atlas/cache/f8ad206b4461a73b63cfb381e2fad9e0f71c3d3b37ed46eebac36acfba8364f4.npz,RN,PBC
8,0.6,1.85,0.13099039255425093,0.1493871035038104,0.9456492725560881,0.07160106456174087,0.1542654888075522,5.4521155724928505,9.41671051224656e-15,False,results/stage6_v1/reference_atlas/cache/2fe141e138e9a37d561f2ffee78cbee3d5e9bf49a351e377d90b555f34d81abb.npz,RN,PBC
8,0.6,1.9,0.13119298068111895,0.1491081730640255,0.9477556575055132,0.07244442483884461,0.15463197381127392,5.638593624395009,2.0446536201913505e-14,False,results/stage6_v1/reference_atlas/cache/5d13bd3c19f05b3640b4422a6677884a097d842555e3800f5c111dfd7cdf9efc.npz,RN,PBC
8,0.6,1.95,0.13137492806366766,0.1488286400841783,0.9497415391826206,0.07324377652949388,0.15493319865153043,5.825591608687734,1.0310439852613145e-14,False,results/stage6_v1/reference_atlas/cache/8eac3ac9aabb310d0c7de42fc6de9dc095c4342406ad867ee367462f914d8a4c.npz,RN,PBC
8,0.6,2.0,0.13153808391075344,0.14854938728161782,0.9516160225379908,0.07400112293397532,0.15517671550771428,6.013080552324318,7.150818861882803e-15,False,results/stage6_v1/reference_atlas/cache/97aa769f867eeac4a3cd71e296ed3c339895e8ae5355637ba39f2550ea5829a3.npz,RN,PBC
8,0.7,0.05,0.00016143414961298377,0.4995163067573802,0.035899709802328254,-131.84527732320214,0.4998176349752945,1.428274604795396,4.118186443890595e-15,False,results/stage6_v1/reference_atlas/cache/87f45b1dae6704fdfb23dff2db2f83f288981da21d8bb0488b6753ba4a9cdfc9.npz,RN,PBC
8,0.7,0.1,0.0006711836626302263,0.497996732122612,0.07294581668588901,-33.77163275066872,0.49923142757706174,1.259672887621127,5.601492804370808e-15,False,results/stage6_v1/reference_atlas/cache/60353ade3999018c84790c25f931e6186b3e227663eb2154cd30dc41b227050e.npz,RN,PBC
8,0.7,0.15,0.0016184115734326871,0.4951997421986146,0.11248260095409378,-15.481565181415764,0.4980948082421852,1.0952179747271318,5.650233024750388e-15,False,results/stage6_v1/reference_atlas/cache/5e09c4cb95337024e69f105bfd0c5179179f3efb901258019d128d609e1dca53.npz,RN,PBC
8,0.7,0.2,0.003205070982180244,0.4905582324924077,0.1563943567764095,-8.888938229095638,0.4960252660154597,0.9374145215533556,6.557534500700104e-15,False,results/stage6_v1/reference_atlas/cache/51f6542471ff0266ed58eb52a3b5c80c30c30023ca3de3615805ee06bb762a0e.npz,RN,PBC
8,0.7,0.25,0.0058660329782041915,0.4827525297704889,0.20775361395755054,-5.5774284656806845,0.4920192429600936,0.7910757389563257,3.581516956395481e-15,False,results/stage6_v1/reference_atlas/cache/9f836f9d018dd3180a9c709676feb509c3e6d378fd6143d9855b72956f05deb3.npz,RN,PBC
8,0.7,0.3,0.010499193100284323,0.46875757734457557,0.2716970472203104,-3.489059297122264,0.48347120646952346,0.6646960228532413,7.847500969258754e-15,False,results/stage6_v1/reference_atlas/cache/990fe9059899512c8b45cfaf4a17f9211aa145df24ff87de1ad4710b348d3990.npz,RN,PBC
8,0.7,0.35,0.018616673110162428,0.4428267811836014,0.35471409604716314,-2.0272677090574547,0.4644814007163883,0.5720564318810837,4.4669106874992475e-15,False,results/stage6_v1/reference_atlas/cache/20ba80c99bbc86b8998cdea4b5c24eef6f2771f170a4f6cc078fc92dbd523966.npz,RN,PBC
8,0.7,0.3625,0.021367660766386,0.4337008065259963,0.378792336161461,-1.7419739953072457,0.45705548004766783,0.5562526593513475,8.373435877250016e-15,False,results/stage6_v1/reference_atlas/cache/c05efd97925e68827147faf3a1ffdaac1f324b3bcaa20da36fba6326e11d5e8e.npz,RN,PBC
8,0.7,0.375,0.024418352206632382,0.4234205871815253,0.40399164657273456,-1.4876235776351132,0.4482822617085116,0.543952893502591,9.358179674698738e-15,False,results/stage6_v1/reference_atlas/cache/00421807d74f87d3a5b5b08392308c9baf5739caa75e399682c76008e1c757fd.npz,RN,PBC
8,0.7,0.3875,0.027746233776261744,0.4120409305778642,0.43004080186260646,-1.2634392847241234,0.43808490107393705,0.535382426922153,4.413773403087755e-15,False,results/stage6_v1/reference_atlas/cache/23d7685746352786b5e0f74cf1af23c37158bdf43c36bcdb80567efac8e503b3.npz,RN,PBC
8,0.7,0.4,0.03130892226813679,0.3996965490390749,0.45657545912986963,-1.0681528773840645,0.4264563356360964,0.5307035471025703,6.746239568600033e-15,False,results/stage6_v1/reference_atlas/cache/8dfc76cd8790d9d32bbc6d965d8d6f761d297e30abb1becae52d9866e192a14d.npz,RN,PBC
8,0.7,0.4125,0.0350460023589259,0.3865994235787654,0.48316557684209144,-0.8999576733372798,0.41347611567781783,0.5299992390996726,6.576036740379326e-15,False,results/stage6_v1/reference_atlas/cache/1cf073dc73ddaabad21de83db2d1ecf718fdaecd829b55e463efbf2462885334.npz,RN,PBC
8,0.7,0.425,0.03888436936248346,0.3730214829767597,0.5093581969282126,-0.7565756426206645,0.3993160984506522,0.5332640192700371,5.93758244390959e-15,False,results/stage6_v1/reference_atlas/cache/96801983edee77f9e2cbfdbafaf5439617ee42dbe13ca312f4d040a98d35784b.npz,RN,PBC
8,0.7,0.4375,0.042746077219735834,0.359265442732696,0.5347262583606476,-0.6354037905047636,0.3842315628006898,0.5404041204134318,6.6214229479224935e-15,False,results/stage6_v1/reference_atlas/cache/2f20cf86bc609c7b2ca08c0afa01dfcce71b98360cd4a41cb5fcf807830bd16d.npz,RN,PBC
8,0.7,0.45,0.046556785330065936,0.3456308774121043,0.5589115429228889,-0.5336942156693312,0.36853840473242916,0.5512470473586513,8.612348518651362e-15,False,results/stage6_v1/reference_atlas/cache/20a69fd1d79ca1c290861d2f1e04b7fe48c95102d1923b08af042c9a127c6dcb.npz,RN,PBC
8,0.7,0.5,0.060244140993156586,0.29677887084985743,0.6401057698373737,-0.26996418530773236,0.3063365340657346,0.6264515078049566,4.816452311688127e-15,False,results/stage6_v1/reference_atlas/cache/645148b7265500f76e13abdb3b178e07d867ee5236ea797d49ba13b56968afae.npz,RN,PBC
8,0.7,0.55,0.07061103757919975,0.26112392276400115,0.6969637913283189,-0.14182271463265694,0.25615280387317574,0.7388327512021267,9.3834683685209e-15,False,results/stage6_v1/reference_atlas/cache/3caa3e29dec1b035868a3181dd98776c3aa316db3844e1a79cd0d4f76b33eeb8.npz,RN,PBC
8,0.7,0.6,0.07818089521974259,0.23705026169075133,0.736636214429674,-0.07622499614672051,0.22207097134137,0.8734766621361318,5.21092510526637e-15,False,results/stage6_v1/reference_atlas/cache/3b90053b98e90f4c5b1d006f3fc47b6b514c60f45bdf7d1b96b91f9c79926d14.npz,RN,PBC
8,0.7,0.65,0.08387504786774115,0.22081064963055255,0.7657139473790158,-0.04016453337688275,0.20088841226722054,1.021220284547069,6.4357188894124065e-15,False,results/stage6_v1/reference_atlas/cache/765ebbfa9209e715dffe3d6d3c7b1dae29898b3f0becfca9e83883ba3af8d1fa.npz,RN,PBC
8,0.7,0.7,0.08835967921830729,0.20953109304385592,0.7882271945203461,-0.018879843763203175,0.1883277190696938,1.176972585560594,7.462715069051323e-15,False,results/stage6_v1/reference_atlas/cache/34f9b4e1c195551535ebd6fdd57dcc3dbdae87849e945aced484ce89355b88c4.npz,RN,PBC
8,0.7,0.75,0.092042264680073,0.20139570356856223,0.8064536988011496,-0.0054238507756745324,0.18112784344076927,1.3379296454651275,1.1179193372657326e-14,False,results/stage6_v1/reference_atlas/cache/bf51a959a6744f5372c0b147be5318be0c07be971a1fcdf2afe700e146f42e4a.npz,RN,PBC
8,0.7,0.8,0.09516608505355015,0.19530111892502697,0.821705351360345,0.003677904378680319,0.17716187599556987,1.5025095592828759,1.2089266870324119e-14,False,results/stage6_v1/reference_atlas/cache/dea11e782edfc292c53a926dbbd51192e272dfaaf2555ccdcef9a42ea959f7eb.npz,RN,PBC
8,0.7,0.85,0.09787964878415324,0.19057140058066344,0.8347763207962614,0.010258411659267441,0.17511607821809727,1.6697875724380813,6.0503653464023105e-15,False,results/stage6_v1/reference_atlas/cache/90bb54dca29073e07edf2d89d8c61a38dc6563a33e5fb92d04a56aa794a53b4c.npz,RN,PBC
8,0.7,0.9,0.10027720206111845,0.18678270749273657,0.8461752875636739,0.015326642531993007,0.17419303960392363,1.8392004785471823,8.572390521583615e-15,False,results/stage6_v1/reference_atlas/cache/6f3dbe1e411a92c32a9adb5844984a98513ec72595cbff2c2afd9cb04e2f45dd.npz,RN,PBC
8,0.7,0.95,0.10242129098039232,0.18366196845543184,0.8562460565085476,0.01945634004718466,0.1739104665895077,2.010389274012079,1.0235750533041807e-14,False,results/stage6_v1/reference_atlas/cache/daa982e85290e0659af40121537f5c7573b26116ba9b35ac005a05be421b092a.npz,RN,PBC
8,0.7,1.0,0.10435537537224643,0.18102844657079317,0.8652323027172751,0.022981877932247485,0.173976572834878,2.18311335120642,9.57402420099241e-15,False,results/stage6_v1/reference_atlas/cache/24bdc4380e898a9f40702335ed5e31063f3308fcd565c4c2526afa65f830abd8.npz,RN,PBC
8,0.7,1.05,0.10611102681911844,0.17875943937908048,0.8733138536392431,0.026101811265331842,0.17421503762399038,2.3572025675540367,6.9990363349517936e-15,False,results/stage6_v1/reference_atlas/cache/c887ba16d0c4673813178898f87f1d874d8f33f8d2e91cc398f7fa42e5e2070f.npz,RN,PBC
8,0.7,1.1,0.1077121440267112,0.17676965705994696,0.8806279557728105,0.028935805014952964,0.17451999761318104,2.5325298822938427,8.454113236063738e-15,False,results/stage6_v1/reference_atlas/cache/b10f31f8bbad48d5db587e2b376ec523cc447f82a116aead57015af409798f51.npz,RN,PBC
8,0.7,1.15,0.10917748997263234,0.1749985079921626,0.8872822963985623,0.03155691302562369,0.174828892095669,2.7089954278378876,5.889710909742197e-15,False,results/stage6_v1/reference_atlas/cache/31ceb2c60d6f5c429af10c3c63dc5c9ff296e653bcdd5b17dacac22e69a424cf.npz,RN,PBC
8,0.7,1.2,0.11052226170935092,0.1734020663895271,0.8933633098926295,0.03401032429802642,0.1751059189945633,2.886517070662862,7.619499523430942e-15,False,results/stage6_v1/reference_atlas/cache/03cd6ed920e0f37abd2616543b403a77ad6e30883dd02492f0b5b526cabd6a62.npz,RN,PBC
8,0.7,1.25,0.11175908893564716,0.17194788092430402,0.8989416788953462,0.036324449499021805,0.17533184729079032,3.065024721245832,9.138373111915822e-15,False,results/stage6_v1/reference_atlas/cache/04959f6796c089e7a333cd2bca048986a90d285c702e82473a9665a7a3d88f97.npz,RN,PBC
8,0.7,1.3,0.11289868727466115,0.17061154822817015,0.9040761035228452,0.038517564682617134,0.1754976805814532,3.244456843211525,1.3443157395999262e-14,False,results/stage6_v1/reference_atlas/cache/e23ece7f637b319abd919ad4055d2475e1294797ad8c076cac0cf68f8af5c615.npz,RN,PBC
8,0.7,1.35,0.11395029808136839,0.1693744071832024,0.9088159635814815,0.04060182794757117,0.17560068273359664,3.4247582698226893,5.348442526940307e-15,False,results/stage6_v1/reference_atlas/cache/8565d3e23751f5e59dbd4e8ba265d7c3c14a42d9474924f9b12aca508368146a.npz,RN,PBC
8,0.7,1.4,0.11492199334683084,0.16822195962794217,0.9132032503120728,0.04258571936443034,0.17564186984717745,3.6058788068887235,8.739084413524635e-15,False,results/stage6_v1/reference_atlas/cache/3871a4eb4b1db7b1ca7d56c433f41044ff18ccb43fdcac337de9ca520e6df0c5.npz,RN,PBC
8,0.7,1.45,0.1158208934673623,0.16714277079569334,0.9172740018641286,0.04447552403513111,0.17562442256315214,3.7877723139491266,4.347093812459947e-15,False,results/stage6_v1/reference_atlas/cache/f955f20b8254b2ad077a9af643f62bdfad2c02f3824cf2bbcfe797803eec9ad3.npz,RN,PBC
8,0.7,1.5,0.1166533274701249,0.16612769209638395,0.9210593925638296,0.04627623004924197,0.1755526816297479,3.9703960794811053,1.3278425181199696e-14,False,results/stage6_v1/reference_atlas/cache/ca746b17fc36d587613cabf53fde46df8ca76a6733184906752c0e75f22689fd.npz,RN,PBC
8,0.7,1.55,0.11742495435754177,0.16516930396785257,0.9245865748116485,0.04799206716584137,0.17543151603540297,4.153710378949542,1.3807889774712257e-14,False,results/stage6_v1/reference_atlas/cache/9171555aa7068761341b989f1b22cb7ee063fcf674ce321a3603bec0b5e1be44.npz,RN,PBC
8,0.7,1.6,0.11814085754762337,0.16426151120230603,0.9278793403788682,0.049626824746101916,0.17526593052689976,4.337678148088182,8.51630437559111e-15,False,results/stage6_v1/reference_atlas/cache/b885f7c433bb5f61618cd5bf966fd298da6a95e9acd8ee149de52f4b8dd3a2d5.npz,RN,PBC
8,0.7,1.65,0.11880562023217858,0.16339924536932443,0.9309586472736173,0.05118403450241604,0.17506082747608787,4.5222647300226,1.3294949692271817e-14,False,results/stage6_v1/reference_atlas/cache/9499747e0aa75026983eb3d0a51736e73a5fa779d46796a506ad03a231a62e48.npz,RN,PBC
8,0.7,1.7,0.1194233868532398,0.16257824342608596,0.9338430447923517,0.052667071140820476,0.17482086832576693,4.707437670749869,1.0095172556088131e-14,False,results/stage6_v1/reference_atlas/cache/22f81175b4012d8da88eaf404ec504a843e69729f526bf97aef8b0b27fd004cd.npz,RN,PBC
8,0.7,1.75,0.11999791421990738,0.16179488117568844,0.9365490202511311,0.05407920386466036,0.17455039908549452,4.893166547195673,1.726142432814455e-14,False,results/stage6_v1/reference_atlas/cache/f391a9be2cb8871a8e07615e5a5847d2057c13af8ffd36b0d45ade9e11f35a0f.npz,RN,PBC
8,0.7,1.8,0.12053261469835566,0.16104604665553898,0.9390912846239736,0.05542361917853855,0.1742534167023545,5.079422818021664,2.1906904573812898e-14,False,results/stage6_v1/reference_atlas/cache/0ec8e5ef14b6f90912cf720455feb371c7683c59c8178b05abe6813d4c3efec0.npz,RN,PBC
8,0.7,1.85,0.12103059319031727,0.16032904290374922,0.9414830099263092,0.056703427590914623,0.1739335611356695,5.266179691017735,9.18881436888851e-15,False,results/stage6_v1/reference_atlas/cache/2899a4486705665d4087a2dc553a430a0527588b63c3e116184a42f6b1614758.npz,RN,PBC
8,0.7,1.9,0.12149467913600022,0.15964151255717657,0.9437360280524738,0.05792166189663328,0.1735941231905065,5.4534120031721205,6.274602002927487e-15,False,results/stage6_v1/reference_atlas/cache/e81b96500326a7426b93b6b609963a0fcffbdad34c1499eace31314526aa0bc8.npz,RN,PBC
8,0.7,1.95,0.12192745445213846,0.15898137882822322,0.9458609985087872,0.05908127163846422,0.17323806159913113,5.64109611090614,1.2251815370202947e-14,False,results/stage6_v1/reference_atlas/cache/abaec2367fa0db538334b5b99cb2783df10a17cbea40c8c20855784c7ecc02a6.npz,RN,PBC
8,0.7,2.0,0.12233127809159663,0.1583467988815522,0.9478675508158592,0.0601851164214845,0.1728680251080421,5.829209788819176,1.1253302945858186e-14,False,results/stage6_v1/reference_atlas/cache/eebd3d6081c59e98b65c77b3633f9aa34d975b65734044e3ea42286cb79825d9.npz,RN,PBC
8,0.8,0.05,0.000122873806493169,0.4996312675927692,0.03136139528107185,-171.0730914570712,0.49986133380196784,2.2265667308388624,7.459501822258899e-15,False,results/stage6_v1/reference_atlas/cache/50628abbb7a508d6a8de0998885d2c75e115e24c54cf3bcfd9b51b23654ae69e.npz,RN,PBC
8,0.8,0.1,0.0005013927547538696,0.49849414988991053,0.06339811514310432,-43.05637192803651,0.49942872256606174,2.0527481210187677,4.114374594090461e-15,False,results/stage6_v1/reference_atlas/cache/d9df2db389285fe8aedc611b79b9541f37f217f7b56d656a854be718d976546a.npz,RN,PBC
8,0.8,0.15,0.001167267439831825,0.49649045973922173,0.0968228418308421,-19.32153386446761,0.49864762914943306,1.8794173658981252,5.959445567605473e-15,False,results/stage6_v1/reference_atlas/cache/922af7eb7a7c3d26e328f0297d1515188e4c13e851d1a612bcb3660d28142060.npz,RN,PBC
8,0.8,0.2,0.002180685101375444,0.4934356167975547,0.13243462139330853,-10.974615619037127,0.4974086268905584,1.7085470976429864,5.793811025994439e-15,False,results/stage6_v1/reference_atlas/cache/5da16a459ec8832456b2814aee9e2d0168894a4d2cee3f35d769ebe6b47ab4d6.npz,RN,PBC
8,0.8,0.25,0.0036432392176807553,0.4890175086378298,0.17118733240561074,-7.057736538254471,0.4955091529115361,1.5431967717194395,5.314748222005829e-15,False,results/stage6_v1/reference_atlas/cache/f2d6777c7aba5d17d62b9005c57f08a3b59dc37a91c88c20455c987120a5d998.npz,RN,PBC
8,0.8,0.3,0.005718471711115064,0.4827227018523962,0.2142684502379952,-4.862169126167845,0.49257909118464316,1.387500563774121,3.733247725464251e-15,False,results/stage6_v1/reference_atlas/cache/11b6d17bdfb2494b9b42af349ad798bfc0c8733cf221826cc489729253d2a063.npz,RN,PBC
8,0.8,0.35,0.008656228042143745,0.47373286021470573,0.26312551744925367,-3.460213954670106,0.48795731150666144,1.246741507424483,6.959071824215043e-15,False,results/stage6_v1/reference_atlas/cache/d9f4583f014d9c016efb01adb49faff920d9be7f9d5c4292d5338b6693c15bce.npz,RN,PBC
