n,kappa,h,energy_per_site,mx,c1,c2,m2_ferro,m2_antiphase,residual,classical_degeneracy
12,0.0,1.05,-1.309960711793916,0.6838494754555109,0.5919187625656297,0.4811278293159438,0.4929254014738489,0.037811772841318377,2.112462267557133e-14,0.0
12,0.0,1.1,-1.3451707487382514,0.7234903136213225,0.5493314037547967,0.42184866221186756,0.43267915048973826,0.04182703528317172,2.0005014945841082e-14,0.0
12,0.0,1.1500000000000001,-1.3822024583098347,0.7567342335362461,0.511958089743151,0.37095928192551747,0.38187843807883043,0.045363879958379504,1.9433683984033574e-14,0.0
12,0.0,1.2000000000000002,-1.4207466130544055,0.7841383985980607,0.47978053473673266,0.3284621576710929,0.3405339302730586,0.04842386044197544,1.3443091583615475e-14,0.0
12,0.0,1.25,-1.4605358848242478,0.8067165070569099,0.4521402510031105,0.29326935086479816,0.30737089428679343,0.051065836395295224,1.084972393680615e-14,0.0
12,0.0,1.3,-1.501354799889798,0.8254804550895561,0.42823020827337466,0.2640263832639281,0.28079125077074596,0.05336170058502259,1.1010892132786316e-14,0.0
12,0.0,1.35,-1.5430344511258687,0.8412690226699405,0.40732127052144873,0.23950105709526331,0.25933756454251905,0.055376288246716004,1.0393094190768698e-14,0.0
12,0.0,1.4000000000000001,-1.585442954360401,0.8547273049296583,0.38882472745887886,0.21869583498936968,0.2418316535719195,0.057161972050756175,1.3855198155250392e-10,0.0
12,0.0,1.4500000000000002,-1.6284764613539426,0.8663383205760181,0.372285896518716,0.20084097402109624,0.22736948702280313,0.05875933127815137,1.2861516933761195e-10,0.0
12,0.0,1.5,-1.672052057087096,0.8764626452158898,0.35735808926326096,0.18535210611268746,0.21527161484713328,0.06019949938527619,1.0653302448506146e-10,0.0
12,0.0,1.55,-1.7161025090971254,0.8853718567065871,0.3437761312019153,0.17178570106072072,0.20502977514990706,0.06150650900210069,8.703024769697771e-11,0.0
12,0.0,1.6,-1.7605724749549883,0.8932734769424436,0.33133491184707775,0.15980241349253108,0.19626234077157112,0.06269917061882439,6.589870473134336e-11,0.0
12,0.0,1.6500000000000001,-1.8054157689204555,0.9003287095253859,0.3198733982035682,0.14913946411040968,0.1886804212387747,0.06379246059197537,3.887930440575039e-11,0.0
12,0.0,1.7000000000000002,-1.8505933750671761,0.9066648618585927,0.309263109907568,0.139590561936179,0.18206305269554904,0.06479851457078349,2.3765135518491437e-11,0.0
12,0.0,1.75,-1.8960719828258557,0.9123840495483688,0.29939989611620965,0.13099148708067815,0.17623931047124097,0.06572733226807831,2.5023035959288153e-11,0.0
12,0.0,1.8,-1.9418228899631877,0.9175693507918896,0.29019805853778635,0.12320974005072241,0.17107545195029497,0.06658727914702918,2.208702750493312e-11,0.0
12,0.0,1.85,-1.9878211669362285,0.9222892165708595,0.2815861162801387,0.11613706253032913,0.1664656436077093,0.06738544725310625,1.7133939891381346e-11,0.0
12,0.0,1.9000000000000001,-2.0340450099079237,0.9266006804703809,0.27350371701420034,0.10968397809336669,0.16232522642504957,0.06812791848241025,1.388932967911516e-11,0.0
12,0.0,1.9500000000000002,-2.080475232134326,0.9305517331491693,0.2658993524934451,0.1037757589609352,0.15858578130125653,0.06881995985809096,1.4073371843148443e-11,0.0
12,0.0,2.0,-2.127094858504007,0.9341831073950603,0.25872864371388693,0.09834940745731557,0.1551914776914076,0.06946617091742607,1.5753974009880243e-11,0.0
12,0.3,0.0,-0.7000000000000001,0.0,1.0,1.0,1.0,-1.7864590659537137e-16,0.0,2.0
12,0.3,0.05,-0.7008938997780122,0.035797868470061736,0.998717973127072,0.9987132225752136,0.9988213098601991,0.00010724063827970342,3.6207499290593054e-13,0.0
12,0.3,0.1,-0.70358832081491,0.07210996596288888,0.9947912351752155,0.9947130365219804,0.995167043120485,0.0004406377979582653,1.2592906554384964e-12,0.0
12,0.3,0.15000000000000002,-0.7081230950229996,0.10951923218706801,0.9879577793692287,0.9875418972476334,0.9886452096409629,0.0010375814828516934,3.0461554824540955e-12,0.0
12,0.3,0.2,-0.7145708527760374,0.14877637636037574,0.9777012912084546,0.9762857123483089,0.9784499853542542,0.0019693242461551012,5.590382667297064e-12,0.0
12,0.3,0.25,-0.7230498766781545,0.1910110243961114,0.9630596132220961,0.9592083088098984,0.9629754902435018,0.0033604663995937013,6.382096554938665e-12,0.0
