n,kappa,h,energy_per_site,mx,c1,c2,m2_ferro,m2_antiphase,residual,classical_degeneracy
8,0.25,0.9,-1.1176933558375717,0.8152674415811152,0.42407554108635426,0.16049153068714503,0.2877199583836557,0.08807118929995648,3.086396296319335e-15,0.0
8,0.25,1.0,-1.200745750098858,0.8443533330163104,0.38689481341617005,0.12200958533449055,0.2582128373130678,0.09452262198033098,1.1220601246122347e-14,0.0
8,0.25,1.1,-1.2863365090815924,0.8665439379296479,0.35694627520568406,0.09523239138681913,0.23839621477975476,0.09971463160740397,9.13563292574915e-15,0.0
8,0.25,1.2000000000000002,-1.3739012873625684,0.8841074579633006,0.3318480088639847,0.07550268422950934,0.22413700615276447,0.10397827249208733,5.125471179649697e-15,0.0
8,0.25,1.3,-1.4630473942006508,0.8983381925952227,0.31030494084671256,0.060388788079406786,0.21333295721283102,0.10751635728222135,5.224540163096788e-15,0.0
8,0.25,1.4000000000000001,-1.5534856714971945,0.910063061167165,0.29152090382385726,0.04849407184277561,0.20482355675402814,0.1104713584985479,1.1261241205573198e-14,0.0
8,0.25,1.5,-1.6449956024941388,0.9198506761829275,0.2749568508118876,0.03894905036856035,0.19792057193251797,0.1129513787261952,8.522724507958325e-15,0.0
8,0.25,1.6,-1.7374050025824705,0.9281107382558713,0.2602220158089772,0.0311767777436048,0.1921904557556435,0.1150415678692724,5.917863643979768e-15,0.0
8,0.25,1.7000000000000002,-1.830577061079018,0.9351477329185753,0.2470197257243676,0.024775242427711792,0.1873460332721692,0.11681016777457534,4.6961909010566336e-15,0.0
8,0.25,1.8,-1.9244015491149646,0.9411929991683659,0.2351175816551328,0.019453724172908533,0.18318898906430936,0.1183123337811249,4.557326905135504e-15,0.0
8,0.25,1.9000000000000001,-2.018788604811455,0.9464253088006612,0.22432949812549158,0.014995920141171962,0.17957753910432056,0.11959286451553766,6.562770492126068e-15,0.0
8,0.25,2.0,-2.113664213637903,0.9509847453103433,0.2145040453754877,0.011237289433087147,0.17640733052329266,0.12068828249389194,5.53360148292245e-15,0.0
8,0.30000000000000004,0.0,-0.7,0.0,1.0,1.0,1.0,-3.0616169978683824e-17,0.0,2.0
8,0.30000000000000004,0.1,-0.7035883415979234,0.0721116339473335,0.9947909396808612,0.9947125382589034,0.9953932711269122,0.0006610016213338094,6.052055227528448e-15,0.0
8,0.30000000000000004,0.2,-0.7145763277349312,0.14899663319176726,0.9776220755391036,0.976150248141753,0.9794571880666463,0.002966039777867855,2.8572677849817193e-15,0.0
8,0.30000000000000004,0.30000000000000004,-0.7338932078435257,0.24188428459020522,0.9401045591914501,0.9292554557499537,0.9397954185549962,0.008459349314856727,5.4347172100094046e-15,0.0
8,0.30000000000000004,0.4,-0.7646590718118196,0.38653596722830297,0.8456143494130028,0.7852322149750128,0.8169434439359984,0.022854521960923885,4.515650896677386e-15,0.0
8,0.30000000000000004,0.5,-0.8131492927909106,0.5797100031155438,0.6696404388000725,0.4878204918897795,0.5594996128101077,0.04909766118040239,5.157106493984024e-15,0.0
